,CLA FP Equity_DX_SI_QTY,CLA FP Equity_DX_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CLA FP Equity_DX_SI_MV,CLA FP Equity_DX_DSS,CLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY,CLA FP Equity_DX_BROKER_SI_QTY,CLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CLA FP Equity_DX_BROKER_SI_MV_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CLA FP Equity_DX_BROKER_SI_MV_INC_x,CLA FP Equity_DX_SUPPLY_SI_MV_NEW,CLA FP Equity_DX_BROKER_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_NEW,CLA FP Equity_DX_SUPPLY_SI_MV_DEC,CLA FP Equity_DX_BROKER_SI_QTY_INC,CLA FP Equity_DX_SUPPLY_SI_QTY_DEC,CLA FP Equity_DX_BROKER_SI_MV_NEW_y,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CLA FP Equity_DX_BROKER_SI_MV_INC_y,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CLA FP Equity_DX_BROKER_SI_MV_ADD,CLA FP Equity_DX_SUPPLY_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_DEC,CLA FP Equity_DX_SUPPLY_SI_MV,CLA FP Equity_DX_BROKER_SI_MV_DEC,CLA FP Equity_DX_SUPPLY_SI_MV_RMV,CLA FP Equity_DX_BROKER_SI_MV_RMV,CLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CLA FP Equity_DX_UTILIZATION_QUANTITY,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CLA FP Equity_DX_ACTIVE_UTILIZATION_MV,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CLA FP Equity_DX_BROKER_SI_CON_RATIO,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CLA FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-19,611281.0,1034287.45,1.58,7.06,1.33,1.1,1.0,692955.22,370285.0,409548.0,626522.22,,,33900.0,,,,,0.0,,1103.0,,,,33900.0,,,46.0,0.64,0.01,,,100.0,57.43,0.0,0.0,,0.0,100.0,31.06,0.3112,35.29,0.9481
2023-06-20,602782.0,1044018.42,1.56,7.52,1.31,1.04,1.0,701544.87,360957.0,405049.0,625177.52,,,,0.0,,,,0.03,1900.0,11640.0,,,0.0,,,2312.0,6399.0,0.61,0.02,,,100.0,56.34,0.0,0.0,,0.0,100.0,31.18,0.3119,36.4,0.9408
2023-06-21,624059.0,1069637.13,1.61,7.73,1.36,1.1,1.0,737868.43,381155.0,430495.0,653299.67,,,24367.0,0.05,,,,0.0,25446.0,4169.0,,,0.05,24367.0,,,,0.66,,,,100.0,59.48,0.0,0.0,,0.0,100.0,33.91,0.317,35.35,0.9739
2023-06-22,599091.0,1028040.16,1.55,7.31,1.3,1.05,1.0,695884.33,356187.0,405527.0,611216.89,,,,,,,,0.04,,24968.0,,,,,,,24968.0,0.61,0.04,,,100.0,55.54,0.0,0.0,,0.0,100.0,31.24,0.3161,36.65,0.9342
2023-06-23,583894.0,992619.8,1.51,8.06,1.27,1.03,1.0,682278.0,349500.0,401340.0,594150.0,,,56.0,,,,,0.03,,19703.0,,,,56.0,,12960.0,4187.0,0.6,0.01,,,100.0,54.58,0.0,0.0,,0.0,100.0,31.19,0.3266,37.53,0.9119
2023-06-26,581902.0,988069.6,1.5,8.93,1.27,1.01,1.0,678092.9,347508.0,399348.0,590068.58,,,,,,,,0.0,,1992.0,,,,,,,1992.0,0.59,0.01,,,100.0,54.36,0.0,0.0,,0.0,100.0,31.08,0.3269,37.75,0.9102
2023-06-27,582042.0,965025.64,1.5,9.23,1.27,1.01,1.0,662351.1,347648.0,399488.0,576400.38,,,16500.0,0.0,,,,0.03,140.0,16360.0,,,0.0,16500.0,,,,0.59,,,,100.0,54.18,0.0,0.0,,0.0,100.0,31.0,0.327,37.84,0.9071
2023-06-28,581734.0,971495.78,1.5,9.07,1.26,0.99,1.0,666630.6,347340.0,399180.0,580057.8,,,,,,,,0.0,,308.0,,,,,,,308.0,0.58,0.0,,,100.0,54.13,0.0,0.0,,0.0,100.0,31.01,0.3265,37.56,0.9067
2023-06-29,600820.0,1026200.56,1.55,9.36,1.31,1.03,1.0,715935.53,371426.0,419166.0,634395.61,,,24986.0,0.03,,,,0.0,19986.0,900.0,,,0.03,24986.0,,,,0.62,,,,100.0,57.89,0.0,0.0,,0.0,100.0,32.55,0.3231,36.47,0.9364
2023-06-30,584303.0,986303.46,1.51,9.02,1.27,1.02,1.0,679671.51,354909.0,402649.0,599086.39,,,,,,,,0.02,,16517.0,,,,,,,16517.0,0.61,0.02,,,100.0,55.08,0.0,0.0,,0.0,100.0,30.54,0.3238,37.61,0.9069
2023-07-03,582222.0,959501.86,1.5,8.97,1.27,1.01,1.0,663578.74,366020.0,402657.0,603200.96,,,13200.0,0.0,,,,0.0,8.0,2089.0,,,0.0,13200.0,,,,0.62,,,,100.0,57.1,0.0,0.0,,0.0,100.0,30.29,0.3237,37.58,0.9083
2023-07-04,585596.0,968575.78,1.51,9.03,1.27,1.0,1.0,666217.97,369259.0,402792.0,610754.39,,,3239.0,0.0,,,,,135.0,,,,0.0,3239.0,,,,0.61,,,,100.0,57.5,0.0,0.0,,0.0,100.0,30.67,0.3229,36.99,0.9119
2023-07-05,585469.0,968365.73,1.51,8.96,1.27,0.99,1.0,666007.91,369259.0,402665.0,610754.39,,,,,,,,,,,,,,,,,127.0,0.61,0.0,,,100.0,57.79,0.0,0.0,,0.0,100.0,30.98,0.3236,37.47,0.9163
2023-07-06,579732.0,939165.84,1.5,8.92,1.26,0.98,1.0,643023.36,353820.0,396928.0,573188.4,,,,,,,,0.03,,15439.0,,,,,,,5737.0,0.58,0.01,,,100.0,55.38,0.0,0.0,,0.0,100.0,31.06,0.3285,37.89,0.9074
2023-07-07,594366.0,1018743.32,1.53,8.99,1.29,0.98,1.0,705417.27,368454.0,411562.0,631530.16,,,14634.0,0.02,,,,,14634.0,,,,0.02,14634.0,,,,0.6,,,,100.0,57.67,0.0,0.0,,0.0,100.0,32.87,0.3281,36.99,0.9303
2023-07-10,581371.0,1040654.09,1.5,8.65,1.26,1.02,1.0,713434.93,350927.0,398567.0,628159.33,,,,,,,,0.01,,17527.0,,,,,,,12995.0,0.6,0.01,,,100.0,56.08,0.0,0.0,,0.0,100.0,30.98,0.3284,37.86,0.9291
2023-07-11,583665.0,1020246.42,1.51,8.45,1.27,1.07,1.0,698957.03,354121.0,399861.0,619003.51,,,12300.0,0.01,,,,0.02,1294.0,10106.0,,,0.01,12300.0,,1000.0,,0.64,,,,100.0,55.27,0.0,0.0,,0.0,100.0,30.65,0.3242,37.65,0.911
2023-07-12,585129.0,1027486.52,1.51,8.59,1.27,1.04,1.0,703908.4,354119.0,400859.0,621832.96,,,,0.0,,,,0.01,998.0,1000.0,,,0.0,,,998.0,,0.62,,,,100.0,55.27,0.0,0.0,,0.0,100.0,31.09,0.328,37.83,0.9133
2023-07-13,501089.0,886927.53,1.29,7.37,1.09,0.9,1.0,632467.02,310586.0,357326.0,549737.22,,,,,,,,0.07,,43533.0,,,,,,,43533.0,0.55,0.07,,,100.0,51.71,0.0,0.0,,0.0,100.0,34.72,0.327,35.54,0.8342
2023-07-14,505643.0,889931.68,1.3,7.65,1.1,0.91,1.0,636908.8,315140.0,361880.0,554646.4,,,4554.0,0.01,,,,,4554.0,,,,0.01,4554.0,,,,0.56,,,,100.0,52.47,0.0,0.0,,0.0,100.0,34.33,0.3275,36.14,0.8419
2023-07-17,498478.0,872336.5,1.0,7.62,0.87,0.89,1.0,627319.0,311728.0,358468.0,545524.0,,,341.0,,,,,0.01,,3753.0,,,,341.0,,,3412.0,0.55,0.01,,,100.0,51.9,0.0,0.0,,0.0,100.0,34.85,0.3268,35.25,0.83
2023-07-18,511068.0,903568.22,1.02,7.87,0.89,0.91,1.0,637828.98,314023.0,360763.0,555192.66,,,10295.0,0.01,,,,0.01,10295.0,8000.0,,,0.01,10295.0,,,8000.0,0.55,0.02,,,100.0,52.25,0.0,0.0,,0.0,100.0,32.65,0.3292,38.03,0.8503
2023-07-19,501331.0,874321.26,1.0,7.67,0.88,0.9,1.0,612189.34,304286.0,351026.0,530674.78,,,2563.0,,,,,0.02,,12300.0,,,,2563.0,,,9737.0,0.54,0.01,,,100.0,51.69,0.0,0.0,,0.0,100.0,33.01,0.3279,37.22,0.8516
2023-07-20,501115.0,875949.02,1.0,8.02,0.88,0.89,1.0,613215.88,303720.0,350810.0,530902.56,,,,,,,,0.0,,566.0,,,,,,,216.0,0.53,0.0,,,100.0,51.59,0.0,0.0,,0.0,100.0,32.91,0.328,37.35,0.8512
2023-07-21,495205.0,853733.42,0.99,7.93,0.87,0.89,1.0,605808.43,295307.0,351397.0,509109.27,,,,0.0,,,,0.02,587.0,9413.0,,,0.0,,,1000.0,,0.52,,,,100.0,50.16,0.0,0.0,,0.0,100.0,33.1,0.3217,36.16,0.8412
2023-07-24,503173.0,840298.91,1.01,7.97,0.88,0.89,1.0,587619.56,302804.0,351868.0,505682.68,,,7497.0,0.0,,,,,471.0,,,,0.0,7497.0,,,,0.53,,,,100.0,51.44,0.0,0.0,,0.0,100.0,32.74,0.3233,37.16,0.8548
2023-07-25,502871.0,804593.6,1.01,7.78,0.88,0.87,1.0,562505.6,295826.0,351566.0,473321.6,,,,,,,,0.01,,6978.0,,,,,,,302.0,0.5,0.01,,,100.0,50.25,0.0,0.0,,0.0,100.0,32.44,0.3234,37.43,0.8542
2023-07-26,492156.0,785480.98,0.98,7.13,0.86,0.82,1.0,543998.2,295826.0,340851.0,472138.3,,,,,,,,,,,,,,,,,10715.0,0.48,0.03,,,100.0,50.25,0.0,0.0,,0.0,100.0,32.53,0.3222,36.98,0.836
2023-07-27,451253.0,721102.29,0.9,6.45,0.79,0.76,0.0,533489.1,248108.0,333848.0,396476.58,,,,,,,,0.08,,47718.0,,,,,,,7003.0,0.4,0.01,,,100.0,44.72,0.0,0.0,,0.0,100.0,30.46,0.3231,38.68,0.8133
2023-07-28,481054.0,761027.43,0.96,6.83,0.84,0.8,1.0,575292.72,277009.0,363649.0,438228.24,,,33699.0,0.05,,,,0.01,29801.0,4798.0,,,0.05,33699.0,,,,0.45,,,,100.0,47.07,0.0,0.0,,0.0,100.0,28.89,0.3333,42.54,0.8174
2023-07-31,444296.0,677107.1,0.89,7.92,0.78,0.74,0.0,549714.42,274965.0,360705.0,419046.66,,,,,,,,0.06,,36126.0,,,,,,34082.0,2944.0,0.44,0.01,,,100.0,46.72,0.0,0.0,,0.0,100.0,31.05,0.3217,37.95,0.7549
2023-08-01,411444.0,620457.55,0.82,8.03,0.72,0.66,0.0,494402.32,242113.0,327853.0,365106.4,,,,,,,,0.06,,32852.0,,,,,,,32852.0,0.37,0.07,,,100.0,41.53,0.0,0.0,,0.0,100.0,33.28,0.3284,40.0,0.7057
2023-08-02,398729.0,558220.6,0.8,8.07,0.7,0.63,0.0,441296.8,195523.0,315212.0,273732.2,,,,0.0,,,,0.07,4367.0,46590.0,,,0.0,,,,17008.0,0.3,0.03,,,100.0,33.54,0.0,0.0,,0.0,100.0,34.35,0.3224,37.25,0.6839
2023-08-03,397984.0,701247.81,0.8,7.86,0.7,0.6,0.0,554090.85,188727.0,314467.0,332536.97,,,,,,,,0.0,,6796.0,,,,,,,745.0,0.28,0.01,,,100.0,32.37,0.0,0.0,,0.0,100.0,33.91,0.3221,37.85,0.6826
2023-08-04,465205.0,805735.06,0.93,6.52,0.81,0.84,1.0,602389.6,222060.0,347800.0,384607.92,,,33888.0,0.09,,,,0.0,33333.0,555.0,,,0.09,33888.0,,,,0.4,,,,100.0,38.09,0.0,0.0,,0.0,100.0,30.35,0.3437,44.86,0.7979
2023-08-07,490355.0,951288.7,0.98,5.38,0.86,0.85,1.0,725459.12,265441.0,373948.0,514955.54,,,,0.02,,,,0.05,26148.0,29212.0,,,0.02,,,72593.0,,0.44,,,,100.0,47.84,0.0,0.0,,0.0,100.0,29.22,0.3508,46.66,0.8838
2023-08-08,416358.0,781920.32,0.83,4.06,0.73,0.78,0.0,635887.04,224400.0,338598.0,421423.2,,,30959.0,,,,,0.11,,72000.0,,,,30959.0,,,35350.0,0.39,0.04,,,100.0,42.22,0.0,0.0,,0.0,100.0,35.93,0.3467,42.0,0.7833
2023-08-09,378090.0,703247.4,0.76,3.49,0.66,0.73,0.0,558613.8,186132.0,300330.0,346205.52,,,,,,,,0.07,,38268.0,,,,,,,38268.0,0.35,0.04,,,100.0,35.02,0.0,0.0,,0.0,100.0,37.33,0.3419,39.78,0.7113
2023-08-10,377870.0,689234.88,0.76,3.43,0.66,0.72,0.0,547400.64,185912.0,300110.0,339103.49,,,,,,,,0.0,,220.0,,,,,,,220.0,0.35,0.0,,,100.0,34.97,0.0,0.0,,0.0,100.0,37.35,0.3419,39.78,0.7108
2023-08-11,375992.0,679793.54,0.75,3.35,0.66,0.71,0.0,617688.74,244702.0,341642.0,442421.22,,,30100.0,0.11,,,,,58790.0,,,,0.11,30100.0,,28690.0,17258.0,0.45,0.03,,,100.0,43.57,0.0,0.0,,0.0,100.0,39.86,0.3613,41.88,0.6694
2023-08-14,282534.0,499520.11,0.57,2.5,0.49,0.53,0.0,425352.51,150102.0,240584.0,265380.34,,,,0.0,,,,0.17,1142.0,94600.0,,,0.0,,,,102200.0,0.27,0.19,,,100.0,32.12,0.0,0.0,,0.0,100.0,21.54,0.3978,55.66,0.6046
2023-08-15,266318.0,479372.4,0.53,2.35,0.47,0.49,0.0,417542.4,143774.0,231968.0,258793.2,,,17171.0,0.0,,,,0.04,130.0,23499.0,,,0.0,17171.0,,,8746.0,0.26,0.02,,,100.0,30.81,0.0,0.0,,0.0,100.0,21.71,0.4022,56.33,0.5707
2023-08-16,297645.0,535761.0,0.6,2.63,0.52,0.55,0.0,419751.0,145001.0,233195.0,261001.8,,,30100.0,0.0,,,,0.05,1227.0,28873.0,,,0.0,30100.0,,,,0.26,,,,100.0,29.16,0.0,0.0,,0.0,100.0,19.26,0.4365,60.65,0.5985
2023-08-17,284811.0,506963.58,0.57,2.51,0.5,0.53,0.0,392242.58,146762.0,220361.0,261236.36,,,2730.0,0.01,,,,0.0,2730.0,969.0,,,0.01,2730.0,,,15564.0,0.26,0.03,,,100.0,31.41,0.0,0.0,,0.0,100.0,21.16,0.4314,59.95,0.6096
2023-08-18,289992.0,512125.87,0.58,2.6,0.51,0.54,0.0,398307.17,141900.0,225542.0,250595.4,,,4870.0,0.01,,,,0.04,5181.0,21743.0,,,0.01,4870.0,,12011.0,,0.25,,,,100.0,30.06,0.0,0.0,,0.0,100.0,20.81,0.4203,59.24,0.6143
2023-08-21,286692.0,511458.53,0.57,2.62,0.5,0.53,0.0,407756.39,145842.0,228563.0,260182.13,,,,0.02,,,,0.01,10263.0,6321.0,,,0.02,,,10263.0,7242.0,0.26,0.02,,,100.0,30.99,0.0,0.0,,0.0,100.0,24.32,0.393,55.4,0.6092
2023-08-22,270823.0,479356.71,0.54,2.51,0.47,0.5,0.0,390968.22,138165.0,220886.0,244552.05,,,,0.0,,,,0.01,515.0,7677.0,,,0.0,,,,8192.0,0.25,0.01,,,100.0,29.36,0.0,0.0,,0.0,100.0,25.83,0.3745,52.67,0.5755
2023-08-23,264717.0,468019.66,0.53,2.45,0.46,0.49,0.0,385128.74,135112.0,217833.0,238878.02,,,1000.0,0.0,,,,0.01,1000.0,4053.0,,,0.0,1000.0,,,4053.0,0.24,0.01,,,100.0,24.44,0.0,0.0,,0.0,100.0,26.47,0.3634,50.92,0.4787
2023-08-24,287925.0,512506.5,0.58,2.66,0.5,0.53,0.0,431836.9,159884.0,242605.0,284593.52,,,36821.0,0.07,,,,0.02,38803.0,12049.0,,,0.07,36821.0,,,14031.0,0.28,0.02,,,100.0,28.92,0.0,0.0,,0.0,100.0,24.21,0.2702,38.54,0.5207
2023-08-25,294814.0,517693.38,0.59,2.72,0.52,0.54,0.0,416577.64,154510.0,237231.0,271319.56,,,2000.0,0.0,,,,0.01,2000.0,7374.0,,,0.0,2000.0,,,7374.0,0.27,0.01,,,100.0,27.94,0.0,0.0,,0.0,100.0,26.18,0.2637,36.16,0.5332
2023-08-28,347656.0,616046.43,0.7,3.22,0.61,0.63,0.0,530423.39,216615.0,299336.0,383841.78,,,67820.0,0.01,,79589.0,,0.01,6764.0,5715.0,,,0.01,67820.0,0.14,,24248.0,0.38,0.05,,,100.0,44.7,0.0,0.0,,0.0,100.0,22.28,0.1999,23.77,0.7175
2023-08-29,307788.0,538629.0,0.62,2.82,0.54,0.56,0.0,454069.0,176747.0,259468.0,309307.25,,,2921.0,0.01,,,,0.08,2921.0,42789.0,,,0.01,2921.0,,,42789.0,0.31,0.07,,,100.0,36.47,0.0,0.0,,0.0,100.0,24.6,0.2077,26.67,0.6352
2023-08-30,398430.0,694065.06,0.8,3.66,0.7,0.72,0.0,569963.24,244468.0,327189.0,425863.26,,,26915.0,0.12,,,,0.03,67721.0,16613.0,,,0.12,26915.0,,57419.0,,0.43,,,,100.0,50.38,0.0,0.0,,0.0,100.0,28.99,0.2324,30.92,0.8211
2023-08-31,354257.0,634828.54,0.71,3.24,0.62,0.63,0.0,507164.67,200295.0,283016.0,358928.64,,,,,,,,0.08,,44173.0,,,,,,,44173.0,0.35,0.08,,,100.0,42.13,0.0,0.0,,0.0,100.0,23.04,0.2198,31.33,0.7452
2023-09-01,288605.0,505635.96,0.58,2.64,0.5,0.52,0.0,397600.63,165220.0,226941.0,289465.44,,,21302.0,,,,,0.1,,56377.0,,,,21302.0,,,56075.0,0.29,0.1,,,100.0,34.76,0.0,0.0,,0.0,100.0,27.31,0.2478,29.54,0.6071
2023-09-04,315935.0,537089.5,0.63,2.91,0.55,0.57,0.0,432260.7,160999.0,254271.0,273698.3,,,,0.05,,,,0.01,27330.0,4221.0,,,0.05,,,,,0.28,,,,100.0,31.41,0.0,0.0,,0.0,100.0,27.36,0.2569,33.16,0.6163
2023-09-05,301249.0,498868.34,0.6,2.79,0.53,0.52,0.0,396752.76,133954.0,239585.0,221827.82,,,,0.02,,,,0.05,16559.0,27045.0,,,0.02,,,,31245.0,0.23,0.06,,,100.0,26.43,0.0,0.0,,0.0,100.0,26.14,0.2458,29.06,0.5944
2023-09-06,285882.0,465987.66,0.57,2.72,0.5,0.49,0.0,364503.86,189560.0,223622.0,308982.8,,,55606.0,0.0,,,,,596.0,,,,0.0,55606.0,,,16559.0,0.31,0.03,,,100.0,36.98,0.0,0.0,,0.0,100.0,27.57,0.2503,30.78,0.5577
2023-09-07,319084.0,513725.24,0.64,3.06,0.56,0.53,0.0,359258.62,206203.0,223142.0,331986.83,,,33682.0,,,,,0.03,,17039.0,,,,33682.0,,,480.0,0.34,0.0,,,100.0,36.71,0.0,0.0,,0.0,100.0,24.75,0.2108,27.15,0.5681
2023-09-08,319084.0,537337.46,0.64,3.09,0.56,0.53,0.0,375771.13,206203.0,223142.0,347245.85,,,,,,,,,,,,,,,,,,0.34,,,,100.0,41.75,0.0,0.0,,0.0,100.0,24.61,0.2105,26.97,0.6461
2023-09-11,322874.0,524347.38,0.65,3.09,0.56,0.54,0.0,369505.47,196589.0,227528.0,319260.54,,,4386.0,0.01,,,,0.03,4386.0,14000.0,,,0.01,4386.0,,,,0.32,,,,100.0,41.13,0.0,0.0,,0.0,100.0,24.72,0.2128,27.73,0.6755
2023-09-12,327008.0,523212.8,0.65,3.18,0.57,0.55,0.0,370659.2,200723.0,231662.0,321156.8,,,4765.0,0.01,,,,0.0,4765.0,631.0,,,0.01,4765.0,,,631.0,0.33,0.0,,,100.0,40.27,0.0,0.0,,0.0,100.0,23.85,0.2145,29.28,0.6561
2023-09-13,327008.0,582074.24,0.65,3.22,0.57,0.54,0.0,412358.36,200723.0,231662.0,357286.94,,,,,,,,,,,,,,,,,,0.33,,,,100.0,38.16,0.0,0.0,,0.0,100.0,23.65,0.2133,28.7,0.6217
2023-09-14,268270.0,464643.64,0.54,2.59,0.47,0.47,0.0,372307.26,148942.0,214958.0,257967.54,,,,0.01,,,,0.08,824.0,51781.0,,,0.01,,,,17528.0,0.25,0.02,,,100.0,32.47,0.0,0.0,,0.0,100.0,23.56,0.2122,28.8,0.5849
2023-09-15,242319.0,395464.61,0.48,2.89,0.42,0.42,0.0,354312.1,105346.0,217103.0,171924.67,,,2969.0,0.0,,,,0.08,2969.0,46565.0,,,0.0,2969.0,,,824.0,0.18,0.0,,,100.0,25.89,0.0,0.0,,0.0,100.0,25.62,0.2449,31.79,0.5956
2023-09-18,270341.0,439033.78,0.54,3.92,0.47,0.45,0.0,375920.27,139508.0,231478.0,226560.99,,,27145.0,0.02,,,,0.02,14375.0,8998.0,,,0.02,27145.0,,16015.0,,0.23,,,,34.22,34.22,268173.0,435512.95,,0.44,34.52,22.32,0.2497,34.4,0.6631
2023-09-19,229672.0,364719.14,0.46,3.97,0.4,0.38,0.0,296109.6,105772.0,186467.0,167965.94,,,,,,,,0.09,,54342.0,,,,,,20606.0,45011.0,0.17,0.08,,,100.0,24.85,0.0,0.0,,0.0,100.0,23.39,0.2453,31.33,0.5396
2023-09-20,275950.0,416684.5,0.55,5.29,0.48,0.44,0.0,321951.63,128273.0,213213.0,193692.23,,,43107.0,0.06,,,,0.03,43107.0,20606.0,,,0.06,43107.0,,,16361.0,0.21,0.03,,,100.0,28.62,0.0,0.0,,0.0,100.0,26.66,0.3555,49.88,0.6157
2023-09-21,341754.0,512631.0,0.68,6.55,0.6,0.52,0.0,353559.0,150766.0,235706.0,226149.0,,,48958.0,0.03,,,,0.04,22493.0,26465.0,,,0.03,48958.0,,,,0.23,,,,100.0,32.03,0.0,0.0,,0.0,100.0,21.77,0.4074,58.0,0.7261
2023-09-22,356996.0,529068.07,0.71,6.83,0.62,0.54,0.0,371904.94,160981.0,250948.0,238573.84,,,10215.0,0.02,,,,,15242.0,,,,0.02,10215.0,,,,0.24,,,,100.0,33.48,0.0,0.0,,0.0,100.0,22.55,0.3814,55.35,0.7424
2023-09-25,365912.0,525449.63,0.73,7.09,0.64,0.54,0.0,373164.7,174443.0,259864.0,250500.15,,,13462.0,0.01,,,,,8916.0,,,,0.01,13462.0,,,,0.26,,,,100.0,35.47,0.0,0.0,,0.0,100.0,21.3,0.3678,54.29,0.7441
2023-09-26,368214.0,523600.31,0.74,7.05,0.64,0.53,0.0,372800.05,176745.0,262166.0,251331.39,,,2302.0,0.0,,1500.0,,,802.0,,,,0.0,2302.0,0.0,,,0.25,,,,100.0,35.78,0.0,0.0,,0.0,100.0,21.39,0.3647,54.01,0.7453
2023-09-27,369629.0,528569.47,0.74,6.82,0.65,0.53,0.0,376920.83,178160.0,263581.0,254768.8,,,1415.0,0.0,,,,,1415.0,,,,0.0,1415.0,,,,0.25,,,,100.0,36.07,0.0,0.0,,0.0,100.0,21.31,0.3633,53.89,0.7483
2023-09-28,396144.0,568862.78,0.79,7.25,0.69,0.57,0.0,416577.86,204675.0,290096.0,293913.3,,,,0.04,,,,0.0,26515.0,3362.0,,,0.04,,,29877.0,,0.29,,,,100.0,41.44,0.0,0.0,,0.0,100.0,20.56,0.334,50.42,0.802
2023-09-29,395498.0,576636.08,0.79,7.3,0.69,0.58,0.0,422018.1,205623.0,289450.0,299798.33,,,29231.0,0.0,,,,0.04,2323.0,28283.0,,,0.0,29231.0,,,2969.0,0.3,0.0,,,100.0,39.56,0.0,0.0,,0.0,100.0,20.71,0.3351,50.66,0.7608
2023-10-02,418982.0,617579.47,0.84,7.69,0.73,0.62,0.0,461264.72,229107.0,312934.0,337703.72,,,29131.0,0.04,,,,0.0,29131.0,5647.0,,,0.04,29131.0,,,5647.0,0.33,0.01,,,100.0,44.68,0.0,0.0,,0.0,100.0,26.33,0.326,47.71,0.8171
2023-10-03,430436.0,629297.43,0.86,7.96,0.75,0.64,0.0,408273.73,193836.0,279257.0,283388.23,,,,,,,,0.05,,35271.0,,,,,,,33677.0,0.29,0.05,,,100.0,37.8,0.0,0.0,,0.0,100.0,20.86,0.3092,46.43,0.8394
2023-10-04,428832.0,617518.08,0.86,7.93,0.75,0.63,0.0,400975.2,193034.0,278455.0,277968.96,,,,,,,,0.0,,802.0,,,,,,,802.0,0.28,0.0,,,100.0,37.7,0.0,0.0,,0.0,100.0,20.6,0.3094,46.49,0.8376
2023-10-05,464537.0,666146.06,0.93,8.44,0.81,0.67,1.0,441905.74,199031.0,308163.0,285410.45,,,5997.0,0.04,,,,,29708.0,,,,0.04,5997.0,,,,0.29,,,,100.0,38.43,0.0,0.0,,0.0,100.0,21.51,0.3207,48.05,0.8968
2023-10-06,461684.0,682368.95,0.92,8.23,0.81,0.67,1.0,441290.89,189441.0,298573.0,279993.8,,,,0.01,,,,0.01,6737.0,9590.0,,,0.01,,,,16327.0,0.27,0.02,,,100.0,36.57,0.0,0.0,,0.0,100.0,24.51,0.327,48.38,0.8913
2023-10-09,407700.0,619704.0,0.82,7.01,0.71,0.61,0.0,458511.04,192520.0,301652.0,292630.4,,,3079.0,0.01,,,,,3079.0,,,,0.01,3079.0,,,,0.28,,,,100.0,37.17,0.0,0.0,,0.0,100.0,15.51,0.3689,55.48,0.7871
2023-10-10,423825.0,650147.55,0.85,7.27,0.74,0.65,0.0,487469.92,208645.0,317777.0,320061.43,,,30598.0,0.02,,,,0.01,16125.0,14473.0,,,0.02,30598.0,,,,0.32,,,,100.0,39.78,0.0,0.0,,0.0,100.0,18.47,0.354,53.39,0.808
2023-10-11,440182.0,654110.45,0.88,7.29,0.77,0.67,0.0,419548.32,248713.0,282334.0,369587.52,,,12800.0,,,,,0.02,,11732.0,,,,12800.0,,39000.0,35443.0,0.38,0.06,,,100.0,49.08,0.0,0.0,,0.0,100.0,15.29,0.2773,45.49,0.8687
2023-10-12,472470.0,752172.24,0.95,7.63,0.83,0.72,1.0,412286.61,225353.0,258974.0,358761.98,,,,,,,,0.04,,23360.0,,,,,,,23360.0,0.34,0.04,,,100.0,44.6,0.0,0.0,,0.0,100.0,23.08,0.2755,43.39,0.935
2023-10-13,472470.0,729493.68,0.95,6.31,0.83,0.74,1.0,399855.86,225353.0,258974.0,347945.03,,,,,,,,,,,,,,,,,,0.36,,,,100.0,44.6,0.0,0.0,,0.0,100.0,23.83,0.2718,42.52,0.935
2023-10-16,472470.0,689806.2,0.95,6.04,0.83,0.72,1.0,378102.04,225353.0,258974.0,329015.38,,,,,,,,,,,,,,,,,,0.35,,,,100.0,44.62,0.0,0.0,,0.0,100.0,23.92,0.2695,42.13,0.9355
2023-10-17,472470.0,668072.58,0.95,5.68,0.83,0.69,1.0,366189.24,225353.0,258974.0,318649.14,,,,,,,,,,,,,,,,,,0.33,,,,100.0,44.62,0.0,0.0,,0.0,100.0,23.63,0.2687,42.14,0.9355
2023-10-18,440046.0,641587.07,0.88,5.24,0.77,0.63,0.0,353947.0,209141.0,242762.0,304927.58,,,,,,,,0.03,,16212.0,,,,,,,16212.0,0.3,0.03,,,100.0,42.78,0.0,0.0,,0.0,100.0,17.62,0.2811,45.79,0.9002
