,ALMDG FP Equity_DX_SI_QTY,ALMDG FP Equity_DX_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMDG FP Equity_DX_SI_MV,ALMDG FP Equity_DX_DSS,ALMDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SUPPLY_SI_QTY,ALMDG FP Equity_DX_BROKER_SI_QTY,ALMDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMDG FP Equity_DX_BROKER_SI_MV_INC_x,ALMDG FP Equity_DX_SUPPLY_SI_MV_NEW,ALMDG FP Equity_DX_BROKER_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_NEW,ALMDG FP Equity_DX_SUPPLY_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_QTY_INC,ALMDG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMDG FP Equity_DX_BROKER_SI_MV_INC_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMDG FP Equity_DX_BROKER_SI_MV_ADD,ALMDG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_DEC,ALMDG FP Equity_DX_SUPPLY_SI_MV,ALMDG FP Equity_DX_BROKER_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_RMV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMDG FP Equity_DX_BROKER_SI_CON_RATIO,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMDG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMDG FP Equity_PX_LAST
2023-06-23,15568.0,397762.4,0.25,2.58,0.25,0.4,0.0,217175.0,8500.0,8500.0,217175.0,,,,,,,,,,,,,,,,,,0.22,,,100.0,3.41,0.0,0.0,0.0,100.0,24.91,0.2374,34.81,0.0624,25.55
2023-06-26,15568.0,400097.6,0.25,2.57,0.25,0.4,0.0,218450.0,8500.0,8500.0,218450.0,,,,,,,,,,,,,,,,,,0.22,,,100.0,3.41,0.0,0.0,0.0,100.0,24.88,0.2372,34.76,0.0624,25.7
2023-06-27,15111.0,381552.75,0.24,2.5,0.24,0.39,0.0,203085.75,8043.0,8043.0,203085.75,,,,,,,,0.01,,457.0,,,,,,,457.0,0.21,0.01,,100.0,3.23,0.0,0.0,0.0,100.0,25.68,0.2473,35.88,0.0606,25.25
2023-06-28,15736.0,398120.8,0.25,2.63,0.25,0.4,0.0,199060.4,7868.0,7868.0,199060.4,,,,,,,,0.0,,175.0,,,,,,,175.0,0.2,0.0,,100.0,3.16,0.0,0.0,0.0,100.0,24.62,0.2342,34.4,0.0631,25.3
2023-06-29,15736.0,405988.8,0.25,2.69,0.25,0.4,0.0,202994.4,7868.0,7868.0,202994.4,,,,,,,,,,,,,,,,,,0.2,,,100.0,3.16,0.0,0.0,0.0,100.0,24.59,0.234,34.35,0.0631,25.8
2023-06-30,15858.0,409136.4,0.25,2.85,0.25,0.41,0.0,204568.2,7929.0,7929.0,204568.2,,,61.0,0.0,,,,,61.0,,,,0.0,61.0,,,,0.2,,,100.0,3.18,0.0,0.0,0.0,100.0,24.44,0.2308,34.14,0.0636,25.8
2023-07-03,15258.0,447059.4,0.24,2.82,0.24,0.4,0.0,223529.7,7629.0,7629.0,223529.7,,,,,,,,0.01,,300.0,,,,,,,300.0,0.2,0.01,,100.0,3.07,0.0,0.0,0.0,100.0,25.14,0.2409,35.11,0.0613,29.3
2023-07-04,15058.0,436682.0,0.24,2.6,0.24,0.43,0.0,221241.0,7429.0,7629.0,215441.0,,,,,,,,0.0,,200.0,,,,,,,,0.22,,,100.0,2.99,0.0,0.0,0.0,100.0,22.36,0.2433,36.96,0.0606,29.0
2023-07-05,18495.0,540054.0,0.3,3.1,0.3,0.54,0.0,309315.6,8029.0,10593.0,234446.8,,,600.0,0.07,,1000.0,,,1964.0,,,,0.07,600.0,0.03,,,0.23,,,11.49,3.23,61879.0,1806866.8,1.79,11.49,22.04,0.2215,32.53,0.0744,29.2
2023-07-06,17932.0,511958.6,0.29,2.93,0.29,0.52,0.0,257806.5,9030.0,9030.0,257806.5,,,,,,,,,,,,,,,,1001.0,1563.0,0.26,0.04,,12.73,3.63,61879.0,1766645.45,1.81,12.61,22.91,0.2161,33.81,0.0721,28.55
2023-07-07,18509.0,530282.85,0.3,2.91,0.3,0.53,0.0,289565.55,10107.0,10107.0,289565.55,,,1577.0,0.04,,,,0.02,1577.0,500.0,,,0.04,1577.0,,,500.0,0.28,0.01,,14.04,4.06,61879.0,1772833.35,1.77,13.8,22.12,0.2283,32.64,0.0744,28.65
2023-07-10,17075.0,489198.75,0.27,2.81,0.27,0.49,0.0,248481.45,8673.0,8673.0,248481.45,,,51.0,,,51.0,,0.04,,1485.0,,,,51.0,0.0,,1485.0,0.25,0.04,,12.29,3.57,61879.0,1772833.35,1.77,12.18,23.99,0.2359,35.41,0.0702,28.65
2023-07-11,16982.0,487383.4,0.27,2.75,0.27,0.48,0.0,246246.0,8580.0,8580.0,246246.0,,,,,,,,0.0,,93.0,,,,,,,93.0,0.24,0.0,,12.18,3.6,61879.0,1775927.3,1.77,12.08,24.12,0.2369,35.6,0.0713,28.7
2023-07-12,14982.0,436725.3,0.24,2.44,0.24,0.43,0.0,220957.0,7580.0,7580.0,220957.0,,,,,,,,0.03,,1000.0,,,,,,,1000.0,0.22,0.03,,10.91,3.18,61879.0,1803772.85,1.78,10.91,27.19,0.2849,40.13,0.0629,29.15
2023-07-13,14982.0,429983.4,0.24,2.44,0.24,0.44,0.0,217546.0,7580.0,7580.0,217546.0,,,,,,,,,,,,,,,,,,0.22,,,10.91,3.18,61879.0,1775927.3,1.8,10.91,27.26,0.2856,40.23,0.0629,28.7
2023-07-14,15982.0,468272.6,0.26,2.65,0.26,0.46,0.0,251394.0,8580.0,8580.0,251394.0,,,,0.03,,,,,1000.0,,,,0.03,,,1000.0,,0.24,,,12.18,3.61,61879.0,1813054.7,1.78,12.11,25.61,0.2565,37.79,0.0672,29.3
2023-07-17,14949.0,436510.8,0.24,2.66,0.24,0.44,0.0,218941.6,7855.0,7498.0,229366.0,,,49.0,0.0,,,,0.02,49.0,774.0,,,0.0,49.0,,,1131.0,0.23,0.03,,11.26,3.3,61879.0,1806866.8,1.81,11.24,24.9,0.2766,40.28,0.0628,29.2
2023-07-18,14812.0,425104.4,0.24,2.75,0.24,0.43,0.0,221506.6,7718.0,7718.0,221506.6,,,20.0,0.01,,,,0.01,220.0,157.0,,,0.01,20.0,,,,0.22,,,11.06,3.24,62036.0,1780433.2,1.81,11.04,23.81,0.2683,39.64,0.0622,28.7
2023-07-19,14824.0,432860.8,0.24,2.8,0.24,0.43,0.0,225716.0,7730.0,7730.0,225716.0,,,12.0,0.0,,,,,12.0,,,,0.0,12.0,,,,0.22,,,11.08,3.25,62036.0,1811451.2,1.78,11.06,23.72,0.2672,39.49,0.0623,29.2
2023-07-20,14773.0,431371.6,0.24,2.94,0.24,0.43,0.0,224226.8,7679.0,7679.0,224226.8,,,,,,,,0.0,,51.0,,,,,,,51.0,0.22,0.0,,11.01,3.23,62036.0,1811451.2,1.81,10.99,23.84,0.2692,39.69,0.0621,29.2
2023-07-21,14773.0,423985.1,0.24,3.03,0.24,0.43,0.0,220387.3,7679.0,7679.0,220387.3,,,,,,,,,,,,,,,,,,0.22,,,11.01,3.23,62036.0,1780433.2,1.81,10.99,23.87,0.2695,39.74,0.062,28.7
2023-07-24,14743.0,425335.55,0.24,3.24,0.24,0.42,0.0,215019.05,7453.0,7453.0,215019.05,,,,,,,,0.01,,226.0,,,,,,,226.0,0.21,0.01,,10.73,3.13,62036.0,1789738.6,1.78,10.73,23.87,0.2701,39.75,0.0619,28.85
2023-07-25,14743.0,421649.8,0.24,3.34,0.24,0.42,0.0,213155.8,7453.0,7453.0,213155.8,,,,,,,,,,,,,,,,,,0.22,,,10.73,3.13,62036.0,1774229.6,1.79,10.73,23.9,0.2703,39.79,0.0619,28.6
2023-07-26,14743.0,421649.8,0.24,3.38,0.24,0.42,0.0,213155.8,7453.0,7453.0,213155.8,,,,,,,,,,,,,,,,,,0.21,,,10.73,3.13,62036.0,1774229.6,1.77,10.72,23.88,0.2701,39.76,0.0619,28.6
2023-07-27,14719.0,423171.25,0.24,3.8,0.24,0.42,0.0,213928.75,7441.0,7441.0,213928.75,,,,,,,,0.0,,12.0,,,,,,,12.0,0.21,0.0,,10.71,3.13,62036.0,1783535.0,1.77,10.71,23.91,0.2708,39.81,0.0618,28.75
2023-07-28,14719.0,420227.45,0.24,3.97,0.24,0.42,0.0,212440.55,7441.0,7441.0,212440.55,,,,,,,,,,,,,,,,,,0.21,,,10.71,3.13,62036.0,1771127.8,1.78,10.71,23.94,0.2711,39.85,0.0618,28.55
2023-07-31,14351.0,387477.0,0.23,3.84,0.23,0.41,0.0,195939.0,7257.0,7257.0,195939.0,,,,,,,,0.01,,184.0,,,,,,,184.0,0.21,0.01,,10.47,3.05,62036.0,1674972.0,1.77,10.47,24.65,0.2854,41.03,0.0603,27.0
2023-08-01,14509.0,385939.4,0.23,3.57,0.23,0.39,0.0,194658.8,7318.0,7318.0,194658.8,,,97.0,0.0,,,,0.0,61.0,36.0,,,0.0,97.0,,,,0.2,,,10.55,3.08,62036.0,1650157.6,1.68,10.55,24.29,0.2821,40.43,0.061,26.6
2023-08-02,16559.0,418942.7,0.27,4.08,0.26,0.45,0.0,239945.2,7202.0,9484.0,182210.6,,,,0.07,,,,0.0,2282.0,116.0,,,0.07,,,,116.0,0.19,0.0,,10.4,3.03,62036.0,1569510.8,1.65,10.4,34.86,0.2931,36.34,0.0696,25.3
2023-08-03,13041.0,330589.35,0.21,3.06,0.21,0.34,0.0,240419.4,3684.0,9484.0,93389.4,,,,,,,,0.1,,3518.0,,,,,,,,0.09,,,100.0,1.55,0.0,0.0,0.0,100.0,18.01,0.3032,45.6,0.0548,25.35
2023-08-04,16081.0,422126.25,0.26,3.78,0.26,0.41,0.0,250792.5,6654.0,9554.0,174667.5,,,2000.0,,,100.0,,0.0,,30.0,,,,2000.0,0.0,1000.0,30.0,0.17,0.0,,100.0,2.77,0.0,0.0,0.0,100.0,18.06,0.2332,37.08,0.067,26.25
2023-08-07,16133.0,432364.4,0.26,3.84,0.26,0.43,0.0,256744.0,6680.0,9580.0,179024.0,,,26.0,,,26.0,,,,,,,,26.0,0.0,,,0.17,,,100.0,2.78,0.0,0.0,0.0,100.0,17.85,0.2333,37.31,0.0672,26.8
2023-08-08,14051.0,375161.7,0.23,3.3,0.22,0.38,0.0,194990.1,6875.0,7303.0,183562.5,,,195.0,0.01,,,,,195.0,,,,0.01,195.0,,,2472.0,0.18,0.07,,100.0,2.86,0.0,0.0,0.0,100.0,20.6,0.197,24.81,0.0585,26.7
2023-08-09,14477.0,377125.85,0.23,3.39,0.23,0.39,0.0,195791.8,7088.0,7516.0,184642.4,,,315.0,0.01,,,,0.0,315.0,102.0,,,0.01,315.0,,,102.0,0.19,0.0,,9.77,2.95,65454.0,1705076.7,1.75,9.63,19.95,0.1872,24.75,0.0603,26.05
2023-08-10,14503.0,375627.7,0.23,3.32,0.23,0.38,0.0,195001.1,7101.0,7529.0,183915.9,,,13.0,0.0,,,,,13.0,,,,0.0,13.0,,,,0.18,,,9.79,2.96,65454.0,1695258.6,1.71,9.67,19.96,0.1865,24.66,0.0604,25.9
2023-08-11,14403.0,367276.5,0.23,3.32,0.23,0.38,0.0,189439.5,7101.0,7429.0,181075.5,,,,,,,,,,,,,,,,,100.0,0.18,0.0,,9.79,2.96,65454.0,1669077.0,1.7,9.66,19.99,0.1892,24.94,0.0599,25.5
2023-08-14,14463.0,370975.95,0.23,3.37,0.23,0.37,0.0,192092.85,7161.0,7489.0,183679.65,,,60.0,0.0,,,,,60.0,,,,0.0,60.0,,,,0.18,,,9.86,2.98,65454.0,1678895.1,1.67,9.76,20.02,0.1877,24.79,0.0602,25.65
2023-08-15,14411.0,373965.45,0.23,3.98,0.23,0.37,0.0,193664.85,7135.0,7463.0,185153.25,,,,,,,,0.0,,26.0,,,,,,,26.0,0.18,0.0,,9.83,2.97,65454.0,1698531.3,1.68,9.74,20.15,0.1887,24.76,0.06,25.95
2023-08-16,14411.0,372524.35,0.23,4.27,0.23,0.38,0.0,192918.55,7135.0,7463.0,184439.75,,,,,,,,,,,,,,,,,,0.18,,,9.83,2.97,65454.0,1691985.9,1.7,9.72,20.07,0.1889,24.92,0.06,25.85
2023-08-17,14411.0,364598.3,0.23,4.81,0.23,0.37,0.0,188813.9,7135.0,7463.0,180515.5,,,,,,,,,,,,,,,,,,0.18,,,9.83,2.97,65454.0,1655986.2,1.69,9.69,19.99,0.1889,24.95,0.06,25.3
2023-08-18,14385.0,363940.5,0.23,5.49,0.23,0.37,0.0,188485.0,7122.0,7450.0,180186.6,,,,,,,,0.0,,13.0,,,,,,,13.0,0.18,0.0,,9.81,2.97,65454.0,1655986.2,1.66,9.7,20.11,0.1892,24.87,0.0599,25.3
2023-08-21,14385.0,365379.0,0.23,5.47,0.23,0.37,0.0,189230.0,7122.0,7450.0,180898.8,,,,,,,,,,,,,,,,,,0.18,,,9.81,2.97,65454.0,1662531.6,1.66,9.7,20.14,0.1891,24.8,0.0599,25.4
2023-08-22,14199.0,361364.55,0.23,5.55,0.23,0.36,0.0,187235.65,7029.0,7357.0,178888.05,,,,,,,,0.0,,93.0,,,,,,,93.0,0.18,0.0,,9.7,2.93,65454.0,1665804.3,1.66,9.59,20.37,0.1898,25.23,0.0591,25.45
2023-08-23,14199.0,368464.05,0.23,5.45,0.23,0.36,0.0,190914.15,7029.0,7357.0,182402.55,,,,,,,,,,,,,,,,,,0.18,,,9.7,2.93,65454.0,1698531.3,1.67,9.61,20.46,0.1897,25.08,0.0591,25.95
2023-08-24,14469.0,371853.3,0.23,5.54,0.23,0.38,0.0,192544.4,7164.0,7492.0,184114.8,,,135.0,0.0,,,,,135.0,,,,0.0,135.0,,,,0.18,,,9.87,2.98,65454.0,1682167.8,1.7,9.75,19.96,0.1893,24.82,0.0603,25.7
2023-08-25,14385.0,367536.75,0.23,5.54,0.23,0.37,0.0,190347.5,7122.0,7450.0,181967.1,,,,,,,,0.0,,42.0,,,,,,,42.0,0.18,0.0,,9.81,2.97,65454.0,1672349.7,1.68,9.69,20.08,0.1893,24.92,0.0599,25.55
2023-08-28,14292.0,362302.2,0.23,5.67,0.23,0.37,0.0,188857.5,7122.0,7450.0,180542.7,,,,,,,,,,,,,,,,,,0.18,,,9.81,2.97,65454.0,1659258.9,1.67,9.69,20.23,0.1893,24.97,0.0595,25.35
2023-08-29,14292.0,354441.6,0.23,5.68,0.23,0.36,0.0,184760.0,7122.0,7450.0,176625.6,,,,,,,,,,,,,,,,,,0.18,,,9.81,2.97,65454.0,1623259.2,1.66,9.67,20.21,0.1892,24.93,0.0595,24.8
2023-08-30,14236.0,353052.8,0.23,5.39,0.23,0.35,0.0,183371.2,7066.0,7394.0,175236.8,,,,,,,,0.0,,56.0,,,,,,,56.0,0.17,0.0,,9.74,2.94,65454.0,1623259.2,1.62,9.63,20.35,0.1893,24.98,0.0593,24.8
2023-08-31,13769.0,337340.5,0.22,5.21,0.22,0.34,0.0,174979.0,6814.0,7142.0,166943.0,,,,,,,,0.01,,252.0,,,,,,,252.0,0.17,0.01,,9.43,2.84,65454.0,1603623.0,1.62,9.3,20.91,0.2009,26.14,0.0574,24.5
2023-09-01,12440.0,299804.0,0.2,4.7,0.2,0.31,0.0,181834.5,5217.0,7545.0,125729.7,,,135.0,0.0,,268.0,,0.04,135.0,1732.0,,,0.0,135.0,0.01,,,0.13,,,7.38,2.17,65454.0,1577441.4,1.6,7.27,19.68,0.2035,29.09,0.0518,24.1
2023-09-04,16547.0,392163.9,0.27,6.23,0.26,0.4,0.0,276152.4,5089.0,11652.0,120609.3,,,,0.1,,,,0.0,4107.0,128.0,,,0.1,,,,,0.12,,,7.21,2.14,65454.0,1551259.8,1.58,7.09,22.24,0.2489,39.25,0.0695,23.7
2023-09-05,13368.0,310806.0,0.22,5.15,0.21,0.32,0.0,233871.75,3496.0,10059.0,81282.0,,,753.0,0.02,,,,0.06,753.0,2346.0,,,0.02,753.0,,,2346.0,0.08,0.06,,4.9,1.46,67793.0,1576187.25,1.61,4.75,26.78,0.2302,31.59,0.056,23.25
2023-09-06,10808.0,242639.6,0.17,3.85,0.17,0.25,0.0,190802.55,5171.0,8499.0,116088.95,,,1675.0,,,,,,,,,,,1675.0,,,1560.0,0.11,0.04,,7.09,2.17,67793.0,1521952.85,1.58,6.62,24.44,0.2479,32.77,0.0453,22.45
2023-09-07,10490.0,240221.0,0.17,3.45,0.17,0.24,0.0,187344.9,4853.0,8181.0,111133.7,,,,,,,,0.01,,318.0,,,,,,,318.0,0.1,0.01,,6.68,2.03,67793.0,1552459.7,1.52,6.43,22.41,0.2483,33.58,0.0439,22.9
2023-09-08,10490.0,238123.0,0.17,3.33,0.17,0.24,0.0,185708.7,4853.0,8181.0,110163.1,,,,,,,,,,,,,,,,,,0.11,,,100.0,2.03,0.0,0.0,0.0,100.0,22.19,0.2485,33.65,0.0439,22.7
2023-09-11,9733.0,223859.0,0.16,2.96,0.16,0.23,0.0,176916.0,4364.0,7692.0,100372.0,,,,,,,,0.01,,489.0,,,,,,,489.0,0.09,0.01,,100.0,1.83,0.0,0.0,0.0,100.0,24.1,0.258,36.06,0.0408,23.0
2023-09-12,9471.0,216412.35,0.15,3.22,0.15,0.22,0.0,169775.5,4102.0,7430.0,93730.7,,,,,,,,0.01,,262.0,,,,,,,262.0,0.09,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,24.54,0.2615,37.24,0.0397,22.85
2023-09-13,9471.0,217359.45,0.15,3.23,0.15,0.22,0.0,170518.5,4102.0,7430.0,94140.9,,,,,,,,,,,,,,,,,,0.09,,,100.0,1.72,0.0,0.0,0.0,100.0,24.64,0.2614,37.17,0.0397,22.95
2023-09-14,9471.0,210729.75,0.15,3.51,0.15,0.22,0.0,165317.5,4102.0,7430.0,91269.5,,,,,,,,,,,,,,,,,,0.09,,,100.0,1.72,0.0,0.0,0.0,100.0,24.23,0.2623,37.55,0.0397,22.25
2023-09-15,9471.0,211676.85,0.15,3.33,0.15,0.22,0.0,166060.5,4102.0,7430.0,91679.7,,,,,,,,,,,,,,,,,,0.09,,,100.0,1.72,0.0,0.0,0.0,100.0,24.62,0.2612,37.17,0.0397,22.35
2023-09-18,10093.0,218008.8,0.16,3.42,0.16,0.23,0.0,165628.8,4205.0,7668.0,90828.0,,,,0.01,,,,0.01,238.0,281.0,,,0.01,,,384.0,,0.09,,,100.0,1.76,0.0,0.0,0.0,100.0,23.7,0.2585,36.39,0.0423,21.6
2023-09-19,10251.0,222959.25,0.17,3.24,0.16,0.23,0.0,170215.5,4363.0,7826.0,94895.25,,,,0.0,,,,0.03,158.0,1593.0,,,0.0,,,1751.0,,0.09,,,3.94,1.83,106480.0,2315940.0,2.07,4.2,23.66,0.2569,35.66,0.0429,21.75
2023-09-20,10319.0,225986.1,0.17,3.17,0.16,0.23,0.0,172134.0,4397.0,7860.0,96294.3,,,34.0,0.0,,,,,34.0,,,,0.0,34.0,,,,0.09,,,3.97,1.84,106480.0,2331912.0,2.09,4.21,23.48,0.2557,35.49,0.0432,21.9
2023-09-21,10603.0,227964.5,0.17,3.24,0.17,0.24,0.0,169721.0,4431.0,7894.0,95266.5,,,250.0,0.01,,,,0.01,250.0,216.0,,,0.01,250.0,,,216.0,0.09,0.0,,2.48,1.85,174239.0,3746138.5,3.52,2.57,22.6,0.252,37.1,0.0444,21.5
2023-09-22,10603.0,223193.15,0.17,3.17,0.17,0.23,0.0,166168.7,4431.0,7894.0,93272.55,,,,,,,,,,,,,,,,,,0.09,,,2.48,1.85,174239.0,3667730.95,3.44,2.57,22.62,0.2514,36.97,0.0444,21.05
2023-09-25,13209.0,265500.9,0.21,3.88,0.21,0.28,0.0,218768.4,7556.0,10884.0,151875.6,,,135.0,0.06,,,,0.04,2990.0,1919.0,,,0.06,135.0,,4909.0,,0.14,,,10.06,3.16,67543.0,1357614.3,1.42,9.13,28.88,0.2704,37.69,0.0553,20.1
2023-09-26,10584.0,211044.96,0.17,2.86,0.17,0.22,0.0,161214.9,4757.0,8085.0,94854.58,,,174.0,0.0,,,,0.05,174.0,2973.0,,,0.0,174.0,,,2973.0,0.09,0.06,,6.58,1.99,67543.0,1346807.42,1.36,6.24,21.92,0.2451,35.64,0.0442,19.94
2023-09-27,10398.0,212639.1,0.17,2.63,0.17,0.21,0.0,161534.55,4571.0,7899.0,93476.95,,,,,,,,0.0,,186.0,,,,,,,186.0,0.09,0.0,,6.34,1.91,67543.0,1381254.35,1.35,6.11,22.54,0.2475,36.26,0.0434,20.45
2023-09-28,10909.0,219816.35,0.18,2.44,0.17,0.23,0.0,164363.55,4829.0,8157.0,97304.35,,,328.0,0.01,,,,0.0,258.0,70.0,,,0.01,328.0,,,,0.09,,,6.67,2.02,67543.0,1360991.45,1.38,6.36,21.89,0.2428,34.52,0.0455,20.15
2023-09-29,10931.0,217526.9,0.18,2.41,0.17,0.22,0.0,162145.2,4920.0,8148.0,97908.0,,,91.0,0.0,,,,,91.0,,,,0.0,91.0,,,100.0,0.09,0.0,,6.79,2.05,67543.0,1344105.7,1.36,6.49,22.37,0.2385,33.6,0.0455,19.9
2023-10-02,10875.0,217500.0,0.18,2.32,0.17,0.22,0.0,163840.0,4986.0,8192.0,99720.0,,,166.0,0.0,,,,0.0,44.0,100.0,,,0.0,166.0,,,,0.1,,,6.87,2.08,67643.0,1352860.0,1.35,6.61,22.37,0.2423,33.95,0.0453,20.0
2023-10-03,17124.0,336657.84,0.28,3.58,0.27,0.35,0.0,257369.06,6336.0,13091.0,124565.76,,,966.0,0.08,,1000.0,,,3933.0,,,,0.08,966.0,0.02,384.0,34.0,0.12,0.0,,8.56,2.63,67643.0,1329861.38,1.35,8.26,24.43,0.2184,32.34,0.0711,19.66
2023-10-04,16635.0,326046.0,0.27,3.44,0.27,0.33,0.0,250409.6,5921.0,12776.0,116051.6,,,,,,,,0.01,,415.0,,,,,,,315.0,0.11,0.01,,8.05,2.46,67643.0,1325802.8,1.33,7.77,25.0,0.2198,32.46,0.0691,19.6
2023-10-05,12797.0,245446.46,0.21,2.67,0.2,0.25,0.0,191320.5,6647.0,9975.0,127489.46,,,148.0,0.0,,,,0.03,148.0,1815.0,,,0.0,148.0,,2393.0,2949.0,0.12,0.06,,3.69,2.76,173481.0,3327365.58,3.1,3.83,18.98,0.2123,32.62,0.0531,19.18
2023-10-06,12873.0,247161.6,0.21,2.66,0.21,0.25,0.0,192979.2,6649.0,10051.0,127660.8,,,2.0,0.0,,,,,76.0,,,,0.0,2.0,,,,0.12,,,3.69,2.76,173481.0,3330835.2,3.07,3.82,18.84,0.2106,32.3,0.0535,19.2
2023-10-09,12873.0,237893.04,0.21,2.47,0.21,0.25,0.0,185742.48,6723.0,10051.0,124241.04,,,74.0,,,,,,,,,,,74.0,,,,0.12,,,3.73,2.79,173481.0,3205928.88,2.75,4.04,18.88,0.2113,32.56,0.0535,18.48
2023-10-10,16099.0,286884.18,0.26,3.02,0.26,0.3,0.0,236596.14,9949.0,13277.0,177291.18,,,3226.0,0.06,,,,,3226.0,,,,0.06,3226.0,,,,0.17,,,5.52,4.13,170255.0,3033944.1,2.83,5.55,25.84,0.236,35.35,0.0669,17.82
2023-10-11,9398.0,164652.96,0.15,1.65,0.15,0.17,0.0,132731.52,4248.0,7576.0,74424.96,,,,,,,,0.1,,5701.0,,,,,,,5701.0,0.07,0.11,,2.38,1.78,173950.0,3047604.0,2.82,2.44,25.48,0.3099,44.58,0.0394,17.52
2023-10-12,9652.0,168330.88,0.16,1.61,0.15,0.17,0.0,136555.2,4502.0,7830.0,78514.88,,,716.0,0.01,,,,0.01,716.0,462.0,,,0.01,716.0,,,462.0,0.08,0.01,,2.52,1.88,174412.0,3041745.28,2.79,2.63,24.8,0.2867,43.54,0.0403,17.44
2023-10-13,9814.0,164482.64,0.16,1.59,0.16,0.18,0.0,133945.92,4664.0,7992.0,78168.64,,,,0.0,,,,0.02,267.0,1567.0,,,0.0,,,1729.0,105.0,0.08,0.0,,5.66,1.87,77750.0,1303090.0,1.36,5.32,24.1,0.284,42.9,0.0393,16.76
2023-10-16,14328.0,236412.0,0.23,2.19,0.23,0.24,0.0,206349.0,9178.0,12506.0,151437.0,,,,0.07,,,,0.03,4516.0,1731.0,,,0.07,,,6245.0,2.0,0.14,0.0,,4.84,3.66,180589.0,2979718.5,2.76,4.74,28.96,0.31,44.03,0.0572,16.5
2023-10-17,9365.0,154897.1,0.15,1.31,0.15,0.16,0.0,124761.22,4215.0,7543.0,69716.1,,,,,,,,0.07,,4963.0,,,,,,,4963.0,0.07,0.08,,2.22,1.68,185552.0,3069030.08,2.82,2.31,25.7,0.294,44.48,0.0374,16.54
2023-10-18,16138.0,266599.76,0.26,2.26,0.26,0.27,0.0,224672.0,9078.0,13600.0,149968.56,,,5011.0,0.1,,,,0.0,6205.0,148.0,,,0.1,5011.0,,,148.0,0.14,0.0,,4.76,3.6,181688.0,3001485.76,2.76,4.67,25.82,0.3149,46.65,0.064,16.52
2023-10-19,12559.0,202702.26,0.2,1.81,0.2,0.21,0.0,161738.94,5499.0,10021.0,88753.86,,,2714.0,0.0,,,,0.09,14.0,6293.0,,,0.0,2714.0,,,3593.0,0.09,0.06,,6.45,2.16,79750.0,1287165.0,1.32,6.45,31.37,0.2589,33.16,0.0493,16.14
2023-10-20,11202.0,193122.48,0.18,1.51,0.18,0.19,0.0,161711.2,4858.0,9380.0,83751.92,,,75.0,0.0,,,,0.01,75.0,716.0,,,0.0,75.0,,,716.0,0.08,0.01,,5.74,1.91,79750.0,1374890.0,1.29,5.74,34.85,0.308,36.89,0.0439,17.24
2023-10-23,11332.0,186298.08,0.18,1.52,0.18,0.2,0.0,156344.4,4988.0,9510.0,82002.72,,,130.0,,,130.0,,,,,,,,130.0,0.0,,,0.09,,,100.0,1.96,0.0,0.0,0.0,100.0,34.96,0.3041,36.89,0.0446,16.44
2023-10-24,18653.0,309639.8,0.3,2.31,0.3,0.31,0.0,279394.6,11309.0,16831.0,187729.4,,,52.0,0.12,,,,,7321.0,,,,0.12,52.0,,6269.0,,0.17,,,100.0,4.45,0.0,0.0,0.0,100.0,27.91,0.3961,54.87,0.0734,16.6
2023-10-25,11322.0,191341.8,0.18,1.39,0.18,0.19,0.0,160043.0,5142.0,9470.0,86899.8,,,,,,,,0.09,,6167.0,,,,,,,7361.0,0.08,0.12,,100.0,2.04,0.0,0.0,0.0,100.0,26.16,0.327,45.98,0.0449,16.9
