,MSE FP Equity_DX_SI_QTY,MSE FP Equity_DX_SHORT_INTEREST_VALUE,MSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MSE FP Equity_DX_SI_MV,MSE FP Equity_DX_DSS,MSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MSE FP Equity_DX_SUPPLY_SI_QTY,MSE FP Equity_DX_BROKER_SI_QTY,MSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MSE FP Equity_DX_BROKER_SI_MV_NEW_x,MSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MSE FP Equity_DX_BROKER_SI_MV_INC_x,MSE FP Equity_DX_SUPPLY_SI_MV_NEW,MSE FP Equity_DX_BROKER_SI_QTY_ADD,MSE FP Equity_DX_BROKER_SI_QTY_NEW,MSE FP Equity_DX_SUPPLY_SI_MV_DEC,MSE FP Equity_DX_BROKER_SI_QTY_INC,MSE FP Equity_DX_SUPPLY_SI_QTY_DEC,MSE FP Equity_DX_BROKER_SI_MV_NEW_y,MSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MSE FP Equity_DX_BROKER_SI_MV_INC_y,MSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MSE FP Equity_DX_BROKER_SI_MV_ADD,MSE FP Equity_DX_SUPPLY_SI_QTY_ADD,MSE FP Equity_DX_BROKER_SI_QTY_DEC,MSE FP Equity_DX_SUPPLY_SI_MV,MSE FP Equity_DX_BROKER_SI_MV_DEC,MSE FP Equity_DX_SUPPLY_SI_MV_RMV,MSE FP Equity_DX_BROKER_SI_MV_RMV,MSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MSE FP Equity_DX_UTILIZATION_QUANTITY,MSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MSE FP Equity_DX_ACTIVE_UTILIZATION_MV,MSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MSE FP Equity_DX_BROKER_SI_CON_RATIO,MSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MSE FP Equity_DX_DEMAND_SUPPLY_RATIO,MSE FP Equity_PX_LAST
2024-12-18,503470.0,27071581.9,7.62,0.96,27.02,,2786576.48,451646.0,51824.0,24285005.42,,,,,,,,0.46,,7977.0,,,,,,,,24.22,,,,63.43,47.62,260421.0,14002837.17,,13.93,63.49,6.17,0.8535,92.16,0.5308,53.77
2024-12-19,724693.0,38372494.35,10.89,1.38,38.69,,6122290.8,609069.0,115624.0,32250203.55,,,146723.0,,,63800.0,,,,,,,,146723.0,3.42,10700.0,,32.52,,,,84.27,63.5,113698.0,6020309.1,,6.08,84.26,17.83,0.4578,64.48,0.7555,52.95
2024-12-20,555068.0,29307590.4,8.21,1.06,29.47,,5012304.0,460138.0,94930.0,24295286.4,,,,,,,,8.2,,148931.0,,,,,,,20694.0,24.44,1.09,,,63.66,47.97,262629.0,13866811.2,,13.97,63.62,10.44,0.677,81.43,0.5787,52.8
2024-12-23,328701.0,17306107.65,3.51,0.6,17.36,,7672684.5,182971.0,145730.0,9633423.15,,,,3.57,,,,14.74,67800.0,277167.0,,,3.57,,,,17000.0,9.67,0.9,,,25.32,19.08,539796.0,28420259.4,,28.51,25.33,34.58,0.327,41.31,0.3427,52.65
2024-12-24,833198.0,44434449.34,8.94,1.53,39.06,,20897093.85,632553.0,391845.0,33734051.49,,,283615.0,0.22,,282618.0,,1.39,4097.0,25833.0,,,0.22,283615.0,14.96,191800.0,40600.0,28.39,2.12,,,57.49,47.44,467807.0,24948147.31,,24.76,53.41,16.38,0.3007,48.46,0.6249,53.33
2024-12-25,833198.0,44434449.34,9.18,1.53,44.99,,20897093.85,632553.0,391845.0,33734051.49,,,,,,,,,,,,,,,,,,34.11,,,,57.49,47.44,467807.0,24948147.31,,24.79,57.92,29.05,0.283,41.33,0.6249,
2024-12-26,1024998.0,54663143.34,11.29,1.89,55.37,,31125787.85,632553.0,583645.0,33734051.49,,,,,,191800.0,,,,,,,,,10.3,,,34.17,,,,57.49,47.44,467807.0,24948147.31,,25.13,57.62,32.26,0.3191,44.49,0.7687,
2024-12-27,947131.0,50340012.65,10.43,1.74,51.17,,31217386.75,641253.0,587345.0,34082596.95,,,3200.0,,,9300.0,,0.0,,600.0,,,,3200.0,0.51,6100.0,5600.0,34.75,0.3,,,57.82,48.11,467807.0,24863942.05,,25.14,58.02,35.52,0.3743,48.91,0.7106,53.15
2024-12-30,961531.0,50730375.56,10.71,1.77,51.88,,31748066.2,643553.0,601745.0,33953856.28,,,2300.0,0.66,,,,,14400.0,,,,0.66,2300.0,,,,34.91,,,,58.03,48.29,465507.0,24560149.32,,24.88,58.38,35.07,0.3661,48.21,0.7214,52.76
2024-12-31,985031.0,52531703.23,11.03,1.81,52.53,,33242988.85,645453.0,623345.0,34422008.49,,,1900.0,1.15,,,,,21600.0,,,,1.15,1900.0,,,,34.57,,,,58.1,48.36,465507.0,24825488.31,,24.53,58.49,33.97,0.3502,46.82,0.738,53.33
2025-01-01,985031.0,52531703.23,11.84,1.81,53.32,,33242988.85,645453.0,623345.0,34422008.49,,,,,,,,,,,,,,,,,,35.0,,,,58.1,48.36,465507.0,24825488.31,,24.79,58.54,34.21,0.3501,46.65,0.738,
2025-01-02,985031.0,52482451.68,11.84,1.81,52.71,,33211821.6,645753.0,623345.0,34405719.84,,,300.0,,,,,,,,,,,300.0,,,,34.68,,,,58.11,48.37,465507.0,24802212.96,,24.72,58.38,34.12,0.3501,46.71,0.7379,53.28
2025-01-03,978931.0,51667978.18,10.87,1.8,52.27,,32578191.1,639653.0,617245.0,33760885.34,,,,,,,,0.32,,6100.0,,,,,,,6100.0,34.36,0.32,,,57.88,47.98,465507.0,24569459.46,,24.65,58.23,34.35,0.3566,47.26,0.7342,52.78
2025-01-06,896731.0,48486245.17,10.04,1.65,48.02,,29405699.15,612053.0,543845.0,33093705.71,,,,,,,,1.51,,27600.0,,,,,,,73400.0,32.93,3.86,,,69.96,55.45,262807.0,14209974.49,,13.93,70.27,38.07,0.424,52.37,0.8124,54.07
2025-01-07,835826.0,45393710.06,8.57,1.53,45.81,,26099159.29,548767.0,480559.0,29803535.77,,,,,,,,3.24,,63286.0,,,,,,,63286.0,30.25,3.36,,,62.57,49.72,328300.0,17829973.0,,17.79,62.97,37.95,0.4243,52.2,0.7572,54.31
2025-01-08,199544.0,10807303.04,1.97,0.37,10.86,,4674982.88,113226.0,86318.0,6132320.16,,,,,,,,24.14,,435541.0,,,,,,,394241.0,6.16,21.39,,,23.04,12.34,378296.0,20488511.36,,20.59,23.04,23.6,0.6394,76.4,0.2174,54.16
2025-01-09,3724.0,202511.12,0.04,0.01,0.2,,0.0,3724.0,0.0,202511.12,,,,,,,,6.01,,109502.0,,,,,,,86318.0,0.2,4.74,,,0.76,0.52,487798.0,26526455.24,,26.64,0.76,,1.0,100.0,0.0052,54.38
2025-01-10,3724.0,200909.8,0.03,0.01,0.2,,0.0,3724.0,0.0,200909.8,,,,,,,,,,,,,,,,,,0.2,,,,0.76,0.5,487798.0,26316702.1,,26.54,0.76,,1.0,100.0,0.005,53.95
2025-01-13,3724.0,199978.8,0.03,0.01,0.2,,0.0,3724.0,0.0,199978.8,,,,,,,,,,,,,,,,,,0.2,,,,2.28,0.5,159407.0,8560155.9,,8.57,2.28,,1.0,100.0,0.005,53.7
2025-01-14,6603.0,356495.97,0.06,0.01,0.36,,109653.69,5755.0,2031.0,310712.45,,,2031.0,,,2031.0,,,,,,,,2031.0,0.11,,,0.31,,,,3.54,0.77,157016.0,8477293.84,,8.45,3.54,,1.0,100.0,0.0089,53.99
2025-01-15,6603.0,360391.74,0.06,0.01,0.36,,110851.98,4572.0,2031.0,249539.76,,,,,,,,0.06,,1183.0,,,,,,,,0.25,,,,2.83,0.61,157016.0,8569933.28,,8.47,2.83,,1.0,100.0,0.0089,54.58
2025-01-16,4214.0,233371.32,0.04,0.01,0.23,,112476.78,2183.0,2031.0,120894.54,,,,,,,,0.13,,2389.0,,,,,,,,0.12,,,,1.35,0.29,159405.0,8827848.9,,8.7,1.35,,1.0,100.0,0.0057,55.38
2025-01-17,4214.0,235351.9,0.04,0.01,0.23,,113431.35,2183.0,2031.0,121920.55,,,,,,,,,,,,,,,,,,0.12,,,,1.35,0.29,159405.0,8902769.25,,8.73,1.35,,1.0,100.0,0.0056,55.85
2025-01-20,4214.0,236194.7,0.04,0.01,0.24,,113837.55,2183.0,2031.0,122357.15,,,,,,,,,,,,,,,,,,0.12,,,,1.34,0.29,160300.0,8984815.0,,8.96,1.34,,1.0,100.0,0.0056,56.05
2025-01-21,4214.0,236236.84,0.04,0.01,0.24,,113857.86,2183.0,2031.0,122378.98,,,,,,,,,,,,,,,,,,0.12,,,,1.34,0.29,160300.0,8986418.0,,9.01,1.34,,1.0,100.0,0.0056,56.06
2025-01-22,4214.0,238048.86,0.04,0.01,0.24,,114731.19,2183.0,2031.0,123317.67,,,,,,,,,,,,,,,,,,0.12,,,,1.34,0.29,160300.0,9055347.0,,8.95,1.34,,1.0,100.0,0.0056,56.49
2025-01-23,4062.0,229990.44,0.04,0.01,0.23,,114995.22,2031.0,2031.0,114995.22,,,,,,,,0.01,,152.0,,,,,,,,0.11,,,,1.25,0.27,160452.0,9084792.24,,9.02,1.25,,1.0,100.0,0.0054,56.62
2025-01-24,6462.0,366072.3,0.06,0.01,0.37,,183036.15,3231.0,3231.0,183036.15,,,,,,1200.0,,,,,,,,,0.07,1200.0,,0.18,,,,1.97,0.43,160452.0,9089605.8,,9.14,1.98,45.78,0.5036,54.22,0.0086,56.65
2025-01-27,4062.0,228812.46,0.04,0.01,0.23,,114406.23,2031.0,2031.0,114406.23,,,,,,,,0.07,,1200.0,,,,,,,1200.0,0.12,0.07,,,1.25,0.27,160452.0,9038261.16,,9.14,1.25,,1.0,100.0,0.0054,56.33
2025-01-28,28462.0,1605256.8,0.25,0.05,1.61,,802628.4,14231.0,14231.0,802628.4,,,12200.0,0.69,,,,,12200.0,,,,0.69,12200.0,,,,0.8,,,,8.76,1.9,148252.0,8361412.8,,8.35,8.79,,1.0,100.0,0.0381,56.4
2025-01-29,69662.0,3951925.26,0.61,0.13,3.94,,1975962.63,34831.0,34831.0,1975962.63,,,20600.0,1.16,,,,,20600.0,,,,1.16,20600.0,,,,1.97,,,,21.44,4.66,127652.0,7241697.96,,7.22,21.45,,1.0,100.0,0.0932,56.73
2025-01-30,69662.0,3994419.08,0.61,0.13,4.01,,1997209.54,34831.0,34831.0,1997209.54,,,,,,,,,,,,,,,,,,2.01,,,,21.25,4.65,129052.0,7399841.68,,7.43,21.27,,1.0,100.0,0.093,57.34
2025-01-31,234986.0,13481146.82,2.09,0.44,13.56,,6740573.41,117493.0,117493.0,6740573.41,,,82662.0,,,82662.0,,,,,,,,82662.0,4.78,,,6.78,,,,71.69,15.69,46390.0,2661394.3,,2.66,71.8,29.55,0.5836,70.45,0.3137,57.37
2025-02-03,237920.0,13466272.0,2.1,0.44,13.52,,6733136.0,118960.0,118960.0,6733136.0,,,1467.0,0.1,,,,,3498.0,,,,0.1,1467.0,,,2031.0,6.81,0.12,,,72.59,15.88,44923.0,2542641.8,,2.56,72.7,27.87,0.598,72.13,0.3176,56.6
2025-02-04,237920.0,13597128.0,1.98,0.44,13.48,,6798564.0,118960.0,118960.0,6798564.0,,,,,,,,,,,,,,,,,,6.71,,,,72.59,15.88,44923.0,2567349.45,,2.55,72.43,27.38,0.6024,72.62,0.3176,57.15
2025-02-05,213520.0,12213344.0,1.8,0.4,12.23,,6106672.0,106760.0,106760.0,6106672.0,,,,,,,,0.61,,12200.0,,,,,,,12200.0,6.1,0.68,,,65.14,14.25,57123.0,3267435.6,,3.28,65.04,19.26,0.689,80.74,0.285,57.2
2025-02-06,261062.0,15178144.68,2.78,0.48,15.16,,7589072.34,130531.0,130531.0,7589072.34,,,23771.0,2.45,,2200.0,,,40988.0,,,,2.45,23771.0,0.13,,19417.0,7.53,1.12,,,79.97,17.53,32697.0,1901003.58,,1.87,80.1,1.66,0.9499,97.44,0.3506,58.14
2025-02-07,261714.0,15132303.48,2.76,0.49,15.29,,7566151.74,130857.0,130857.0,7566151.74,,,326.0,0.1,,,,,2526.0,,,,0.1,326.0,,,2200.0,7.68,0.13,,,80.17,17.58,32371.0,1871691.22,,1.85,80.6,0.91,0.982,99.09,0.3515,57.82
2025-02-10,265914.0,15473535.66,2.6,0.49,15.37,,7736767.83,132957.0,132957.0,7736767.83,,,2100.0,,,2100.0,,,,,,,,2100.0,0.12,543.0,,7.66,,,,81.45,17.86,30271.0,1761469.49,,1.73,81.61,1.57,0.9519,97.55,0.3571,58.19
2025-02-11,297857.0,17439527.35,2.9,0.55,17.25,,8703867.35,149200.0,148657.0,8735660.0,,,15700.0,0.91,,,,,15700.0,,,,0.91,15700.0,,543.0,,8.6,,,,91.1,20.04,14571.0,853132.05,,0.89,90.67,11.89,0.7704,86.96,0.4001,58.55
2025-02-12,408464.0,23989090.72,3.95,0.76,23.75,,11984267.61,204407.0,204057.0,12004823.11,,,2100.0,0.13,,53300.0,,0.01,2100.0,193.0,,,0.13,2100.0,3.11,53300.0,,11.87,,,,39.46,26.61,313645.0,18420370.85,,18.25,39.4,41.36,0.4304,50.33,0.5317,58.73
2025-02-13,416716.0,24886279.52,3.93,0.77,24.51,,12335703.48,210157.0,206559.0,12550576.04,,,4300.0,0.33,,1800.0,,0.02,4200.0,350.0,,,0.33,4300.0,0.11,1800.0,3498.0,12.25,0.04,,,39.67,27.36,319574.0,19084959.28,,18.73,39.55,42.58,0.4243,48.71,0.5425,59.72
2025-02-14,427957.0,25557592.04,4.19,0.79,25.59,,12843323.48,215059.0,215059.0,12843323.48,,,2741.0,1.44,,,,,24200.0,,,,1.44,2741.0,,2161.0,15700.0,12.85,0.92,,,40.23,27.96,319574.0,19084959.28,,19.13,40.19,41.99,0.4045,46.91,0.5563,59.72
2025-02-17,440269.0,26424945.38,4.18,0.81,26.46,,14006927.42,209059.0,233371.0,12547721.18,,,,3.84,,,,0.34,63500.0,6000.0,,,3.84,,,,45188.0,12.54,2.7,,,40.13,27.03,311904.0,18720478.08,,18.75,40.08,29.62,0.4717,61.39,0.5692,60.02
2025-02-18,259055.0,15587339.35,2.65,0.48,15.62,,8883799.65,126371.0,147645.0,7603743.07,,,,,,17000.0,,4.95,,82688.0,,,,,1.02,,102726.0,7.62,6.2,,,25.47,16.88,369792.0,22250384.64,,22.22,25.53,16.32,0.3802,56.07,0.3461,60.17
2025-02-19,260829.0,15477592.86,2.55,0.48,15.51,,8256864.3,123845.0,139145.0,7348962.3,,,10274.0,,,,,0.76,,12800.0,,,,10274.0,,,8500.0,7.41,0.52,,,74.88,16.59,41544.0,2465220.96,,2.47,75.0,17.54,0.4081,59.17,0.3493,59.34
2025-02-20,206464.0,12253638.4,2.03,0.38,12.19,,5031693.0,122745.0,84780.0,7284915.75,,,,,,,,0.07,,1100.0,,,,,,,54365.0,7.24,3.2,,,74.71,16.44,41544.0,2465636.4,,2.49,74.37,27.24,0.267,34.62,0.2765,59.35
2025-02-21,256096.0,15235151.04,3.01,0.47,15.19,,7666892.73,128280.0,128877.0,7631377.2,,,,2.61,,,,0.21,44097.0,3765.0,,,2.61,,,9300.0,,7.61,,,,73.9,16.97,45309.0,2695432.41,,2.68,73.97,28.61,0.2839,37.38,0.3387,59.49
2025-02-24,264084.0,15652258.68,3.03,0.49,15.64,,7875264.17,132274.0,132871.0,7839879.98,,,3994.0,0.23,,,,,3994.0,,,,0.23,3994.0,,,,7.84,,,,76.2,17.5,41315.0,2448740.05,,2.45,76.19,27.89,0.2806,36.26,0.3493,59.27
2025-02-25,235084.0,13919323.64,2.66,0.43,13.98,,7008746.91,117774.0,118371.0,6973398.54,,,2500.0,0.16,,,,1.01,2500.0,17000.0,,,0.16,2500.0,,,17000.0,7.01,1.01,,,62.73,15.29,69972.0,4143042.12,,4.17,62.67,30.38,0.3499,43.53,0.3052,59.21
2025-02-26,278884.0,16766506.08,3.15,0.52,16.77,,8433092.52,139674.0,140271.0,8397200.88,,,21900.0,0.98,,6300.0,,,15600.0,,,,0.98,21900.0,0.38,,,8.36,,,,68.61,17.77,63917.0,3842690.04,,3.82,68.65,23.39,0.373,52.45,0.3548,60.12
2025-02-27,229684.0,13666198.0,2.57,0.42,13.76,,6882424.5,115074.0,115671.0,6846903.0,,,,0.51,,,,1.42,8400.0,24600.0,,,0.51,,,,33000.0,6.92,2.03,,,57.14,14.68,86317.0,5135861.5,,5.16,57.29,27.74,0.2901,38.28,0.293,59.5
2025-02-28,259349.0,15394956.64,2.94,0.48,15.28,,7632152.64,131836.0,128574.0,7825784.96,,,16762.0,0.76,,,,,13500.0,,,,0.76,16762.0,,,597.0,7.78,0.04,,,64.42,16.75,72817.0,4322417.12,,4.29,64.45,33.31,0.2823,34.41,0.3295,59.36
2025-03-03,216952.0,13067018.96,2.51,0.4,12.72,,4756784.71,139036.0,78977.0,8374138.28,,,7200.0,0.62,,,,,10000.0,,,,0.62,7200.0,,,59597.0,8.14,3.45,,,66.6,17.65,69717.0,4199054.91,,4.11,66.44,27.99,0.408,56.52,0.2754,60.23
2025-03-04,169044.0,9897526.2,1.93,0.31,9.99,,4897590.4,88810.0,83648.0,5199825.5,,,,0.39,,,,2.75,6571.0,50226.0,,,0.39,,,,1900.0,5.26,0.11,,,48.34,11.59,94896.0,5556160.8,,5.63,48.31,13.98,0.5374,71.28,0.2206,58.55
2025-03-05,258538.0,15426962.46,2.89,0.48,15.11,,7718016.15,132607.0,129345.0,7912659.69,,,45697.0,2.74,,,,0.11,45697.0,1900.0,,,2.74,45697.0,,,,7.7,,,,72.94,17.46,49199.0,2935704.33,,2.93,72.46,41.09,0.4014,47.27,0.3405,59.67
2025-03-06,354174.0,21253981.74,3.89,0.66,21.09,,10806120.72,184658.0,180072.0,11081326.58,,,47127.0,3.08,,,,,50727.0,,,,3.08,47127.0,,4924.0,,10.98,,,,36.08,24.14,327174.0,19633711.74,,19.45,36.08,33.97,0.4083,53.04,0.463,60.01
2025-03-07,312882.0,18594577.26,3.4,0.58,18.67,,9373240.17,162305.0,157719.0,9645786.15,,,,,,,,1.26,,22353.0,,,,,,,22353.0,9.7,1.3,,,31.57,21.26,351727.0,20903135.61,,21.1,31.5,26.54,0.4426,60.01,0.4098,59.43
2025-03-10,323668.0,18950761.4,3.64,0.6,19.02,,9550207.6,167698.0,163112.0,9818717.9,,,5393.0,0.21,,,,,5393.0,,,,0.21,5393.0,,,,9.91,,,,32.62,21.91,346334.0,20277855.7,,20.46,32.62,25.84,0.4511,61.07,0.4228,58.55
2025-03-11,362402.0,20921467.46,4.02,0.67,21.1,,11659728.1,160432.0,201970.0,9261739.36,,,1200.0,0.65,,44800.0,,0.5,11200.0,8466.0,,,0.65,1200.0,2.59,,17142.0,9.37,1.01,,,89.04,20.99,19752.0,1140282.96,,1.2,88.65,26.68,0.3685,49.97,0.4742,57.73
2025-03-12,294500.0,17160515.0,3.1,0.55,17.15,,10346945.63,116931.0,177569.0,6813569.37,,,,1.13,,,,2.63,19100.0,43501.0,,,1.13,,,,43501.0,6.79,2.5,,,64.9,15.3,63253.0,3685752.31,,3.66,64.98,33.04,0.3234,35.45,0.3854,58.27
2025-03-13,495458.0,28701881.94,5.19,0.92,28.73,,16201804.47,215779.0,279679.0,12500077.47,,,25010.0,5.83,,,,0.19,102110.0,3262.0,,,5.83,25010.0,,77100.0,,12.56,,,,42.5,28.36,291917.0,16910751.81,,16.95,42.56,23.63,0.4529,61.15,0.6513,57.93
2025-03-14,575878.0,33850108.84,5.96,1.07,33.48,,18803075.42,255989.0,319889.0,15047033.42,,,40210.0,2.58,,,,,40210.0,,,,2.58,40210.0,,,,14.78,,,,50.12,33.51,254724.0,14972676.72,,14.74,50.07,23.84,0.4754,63.43,0.7537,58.78
2025-03-17,609426.0,36084113.46,5.99,1.13,35.88,,19811014.69,274837.0,334589.0,16273098.77,,,,0.98,,,,,14700.0,,,,0.98,,,18848.0,,16.12,,,,51.9,35.31,254724.0,15082208.04,,14.98,51.83,22.02,0.4878,65.2,0.7829,59.21
2025-03-18,664834.0,39657348.1,7.1,1.23,39.58,,21610777.45,302541.0,362293.0,18046570.65,,,27704.0,2.25,,,,,36000.0,,,,2.25,27704.0,,,8296.0,17.96,0.45,,,55.1,42.29,246520.0,14704918.0,,14.65,55.07,18.29,0.5376,70.18,0.9294,59.65
2025-03-19,578080.0,34632772.8,6.04,1.06,34.76,,19123451.73,258877.0,319203.0,15509321.07,,,,0.49,,,,2.56,8000.0,43664.0,,,0.49,,,,51090.0,15.54,3.07,,,47.2,36.18,289610.0,17350535.1,,17.38,47.22,11.78,0.6393,78.58,0.8079,59.91
2025-03-20,469387.0,27797098.14,4.9,0.86,28.08,,16249020.48,210484.0,274384.0,12464862.48,,,38481.0,,,38481.0,,5.22,,86874.0,,,,38481.0,2.31,,83300.0,12.66,5.16,,,37.56,28.79,349910.0,20721670.2,,21.0,37.61,16.7,0.4021,59.1,0.6421,59.22
2025-03-21,401188.0,23658056.36,4.04,0.74,23.76,,14069298.48,178085.0,238584.0,10501672.45,,,,0.65,,,,2.26,12100.0,35800.0,,,0.65,,,3401.0,47900.0,10.58,2.92,,,31.59,24.36,385710.0,22745318.7,,22.87,31.62,13.76,0.5153,69.81,0.5488,58.97
2025-03-24,122618.0,7222200.2,1.28,0.22,7.23,,4033118.6,69625.0,68474.0,4100912.5,,,1150.0,,,,,6.54,,109610.0,,,,1150.0,,,170110.0,4.11,10.06,,,34.82,9.96,130346.0,7677379.4,,7.69,34.84,21.37,0.2273,29.83,0.1754,58.9
2025-03-25,95018.0,5659272.08,0.98,0.17,5.62,,3155131.44,57525.0,52974.0,3426189.0,,,,,,,,0.72,,12100.0,,,,,,,15500.0,3.4,0.92,,,28.77,8.23,142446.0,8484083.76,,8.4,28.8,27.36,0.2939,37.84,0.1359,59.56
2025-03-26,64227.0,3782970.3,0.65,0.12,3.81,,1736548.7,34744.0,29483.0,2046421.6,,,,0.46,,,,1.33,7600.0,22781.0,,,0.46,,,,31091.0,2.06,1.84,,,18.95,5.08,148596.0,8752304.4,,8.8,18.98,10.35,0.8144,89.65,0.0939,58.9
2025-03-27,115627.0,6769960.85,1.13,0.21,6.77,,3230964.65,60444.0,55183.0,3538996.2,,,,,,25700.0,,,,,,,,,1.5,25700.0,,3.55,,,,28.92,8.52,148596.0,8700295.8,,8.72,28.92,30.56,0.3099,35.01,0.163,58.55
2025-03-28,147627.0,8568271.08,1.47,0.27,8.63,,4131461.32,76444.0,71183.0,4436809.76,,,16000.0,0.92,,,,,16000.0,,,,0.92,16000.0,,,,4.48,,,,33.94,10.54,148796.0,8636119.84,,8.72,33.95,35.68,0.3222,35.99,0.2035,58.04
2025-03-31,218927.0,12505110.24,2.23,0.4,12.63,,8138628.96,76444.0,142483.0,4366481.28,,,,4.04,,,,,71300.0,,,,4.04,,,,,4.45,,,,10.54,10.54,649171.0,37080647.52,,37.64,10.56,22.45,0.4342,59.86,0.3017,57.12
2025-04-01,206815.0,11976656.65,2.09,0.38,11.73,,6250052.57,98888.0,107927.0,5726604.08,,,22444.0,,,14944.0,,,,,,,,22444.0,0.84,,49500.0,5.58,2.76,,,13.57,13.57,629637.0,36462278.67,,35.78,13.5,27.98,0.2945,41.32,0.2839,57.91
2025-04-02,389067.0,22460837.91,4.31,0.71,22.03,,12465465.71,203140.0,215927.0,11727272.2,,,99952.0,6.21,,2000.0,,1.41,110000.0,25700.0,,,6.21,99952.0,0.11,30000.0,4000.0,11.55,0.21,,,27.89,27.89,525250.0,30322682.5,,29.88,27.88,26.82,0.4231,58.57,0.5341,57.73
2025-04-03,379750.0,21148277.5,4.15,0.69,21.98,,11746524.63,198823.0,210927.0,11072452.87,,,,,,,,0.12,,4317.0,,,,,,,5000.0,11.54,0.16,,,27.3,27.3,529567.0,29491586.23,,30.12,27.71,26.72,0.4191,58.23,0.5214,55.69
2025-04-04,425515.0,22586336.2,4.44,0.77,23.44,,12416845.16,221588.0,233927.0,11761891.04,,,23000.0,1.02,,,,0.02,23000.0,235.0,,,1.02,23000.0,,,,12.31,,,,40.43,30.42,326474.0,17329239.92,,18.23,40.32,32.84,0.4012,53.49,0.5842,53.08
2025-04-07,429715.0,21803739.1,4.21,0.78,22.38,,11976009.98,223688.0,236027.0,11349929.12,,,2100.0,0.0,,,,,2100.0,,,,0.0,2100.0,,,,11.76,,,,42.65,31.74,300774.0,15261272.76,,15.81,42.65,33.15,0.3943,52.56,0.6098,50.74
2025-04-08,598117.0,31090121.66,4.7,1.05,30.58,,17337045.34,321834.0,333533.0,16728931.32,,,110950.0,5.48,,,,1.0,108450.0,12804.0,,,5.48,110950.0,,,10944.0,16.33,0.58,,,57.69,44.27,236080.0,12271438.4,,11.98,57.69,35.8,0.4717,58.43,0.8227,51.98
2025-04-09,759435.0,38237552.25,5.76,1.32,38.26,,16247542.2,508834.0,322692.0,25619791.9,,,189841.0,,,,,0.27,,8841.0,,,,189841.0,,6000.0,10841.0,25.94,0.41,,,70.52,57.72,212680.0,10708438.0,,10.71,70.78,30.67,0.3232,40.98,0.8615,50.35
2025-04-10,1077888.0,56632235.52,5.57,1.8,54.23,,30159588.74,1006107.0,574031.0,52860861.78,,,491339.0,,,251339.0,,,,,,,,491339.0,12.47,5934.0,,50.93,,,,98.6,85.93,14266.0,749535.64,,0.71,98.63,28.75,0.3572,48.16,0.9206,52.54
2025-04-11,821673.0,42833813.49,4.12,1.32,43.59,,23877156.03,859892.0,458031.0,44826169.96,,,,,,,,6.21,,146215.0,,,,,,,116000.0,46.36,5.64,,,83.92,73.43,164822.0,8592170.86,,8.66,84.26,33.41,0.4506,57.89,0.7017,52.13
2025-04-14,369476.0,19755881.72,1.68,0.59,19.87,,4777116.74,547234.0,89342.0,29260601.98,,,,,,,,16.52,,312658.0,,,,,,,368689.0,29.76,19.29,,,54.48,46.73,457280.0,24450761.6,,23.93,55.43,19.99,0.4001,57.74,0.3155,53.47
2025-04-15,476685.0,25798192.2,2.13,0.77,26.42,,846545.04,469884.0,15642.0,25430122.08,,,,,,,,4.0,,77350.0,,,,,,,73700.0,26.06,3.92,,,48.62,41.48,496560.0,26873827.2,,26.34,49.74,3.23,0.92,95.86,0.4208,54.12
2025-04-16,34685.0,1875071.1,0.16,0.06,1.87,,845606.52,27884.0,15642.0,1507409.04,,,,,,,,24.58,,442000.0,,,,,,,,1.51,,,,5.32,4.04,496560.0,26844033.6,,26.94,5.32,17.98,0.705,82.02,0.0502,54.06
2025-04-17,4584.0,246435.84,0.02,0.01,0.24,,0.0,4584.0,0.0,246435.84,,,,,,,,1.25,,23300.0,,,,,,,15642.0,0.24,0.83,,,0.66,0.66,686352.0,36898283.52,,36.66,0.66,25.82,0.6169,74.18,0.0066,53.76
2025-04-18,4584.0,246435.84,0.02,0.01,0.24,,0.0,4584.0,0.0,246435.84,,,,,,,,,,,,,,,,,,0.24,,,,0.66,0.66,686352.0,36898283.52,,36.57,0.66,25.83,0.6169,74.17,0.0066,
2025-04-21,4584.0,246435.84,0.02,0.01,0.25,,0.0,4584.0,0.0,246435.84,,,,,,,,,,,,,,,,,,0.25,,,,0.66,0.66,686352.0,36898283.52,,37.26,0.66,25.82,0.6169,74.18,0.0066,
