,LEM FP Equity_DX_SI_QTY,LEM FP Equity_DX_SHORT_INTEREST_VALUE,LEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LEM FP Equity_DX_SI_MV,LEM FP Equity_DX_DSS,LEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LEM FP Equity_DX_SUPPLY_SI_QTY,LEM FP Equity_DX_BROKER_SI_QTY,LEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LEM FP Equity_DX_BROKER_SI_MV_NEW_x,LEM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,LEM FP Equity_DX_BROKER_SI_MV_INC_x,LEM FP Equity_DX_SUPPLY_SI_MV_NEW,LEM FP Equity_DX_BROKER_SI_QTY_ADD,LEM FP Equity_DX_BROKER_SI_QTY_NEW,LEM FP Equity_DX_SUPPLY_SI_MV_DEC,LEM FP Equity_DX_BROKER_SI_QTY_INC,LEM FP Equity_DX_SUPPLY_SI_QTY_DEC,LEM FP Equity_DX_BROKER_SI_MV_NEW_y,LEM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LEM FP Equity_DX_BROKER_SI_MV_INC_y,LEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,LEM FP Equity_DX_BROKER_SI_MV_ADD,LEM FP Equity_DX_SUPPLY_SI_QTY_ADD,LEM FP Equity_DX_BROKER_SI_QTY_DEC,LEM FP Equity_DX_SUPPLY_SI_MV,LEM FP Equity_DX_BROKER_SI_MV_DEC,LEM FP Equity_DX_SUPPLY_SI_MV_RMV,LEM FP Equity_DX_BROKER_SI_MV_RMV,LEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LEM FP Equity_DX_UTILIZATION_QUANTITY,LEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LEM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LEM FP Equity_DX_ACTIVE_UTILIZATION_MV,LEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LEM FP Equity_DX_BROKER_SI_CON_RATIO,LEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LEM FP Equity_DX_DEMAND_SUPPLY_RATIO,LEM FP Equity_PX_LAST
2022-06-06,254100.0,2976781.5,5.31,0.33,2.94,,2931093.0,3900.0,250200.0,45688.5,,,,,,,,,,,,,,,,,10400.0,0.05,0.16,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.53,0.9698,98.47,0.6501,11.715
2022-06-07,267100.0,3106373.0,5.85,0.35,3.13,,3061016.0,3900.0,263200.0,45357.0,,,,0.2,,,,,13000.0,,,,0.2,,,,,0.05,,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.46,0.9712,98.54,0.6833,11.63
2022-06-08,232800.0,2732606.4,5.13,0.3,2.7,,2686828.2,3900.0,228900.0,45778.2,,,,,,,,,,,,,,,,,34300.0,0.05,0.42,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.68,0.967,98.32,0.5956,11.738
2022-06-09,232800.0,2705601.6,5.29,0.3,2.72,,2660275.8,3900.0,228900.0,45325.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.68,0.967,98.32,0.5956,11.622
2022-06-10,202800.0,2342542.8,4.61,0.26,2.36,,2297493.9,3900.0,198900.0,45048.9,,,,,,,,,,,,,,,,,30000.0,0.05,0.4,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.93,0.9621,98.07,0.5188,11.551
2022-06-13,202800.0,2283730.8,4.62,0.26,2.34,,2239812.9,3900.0,198900.0,43917.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.0,0.0,0.0,,0.0,100.0,1.92,0.9623,98.08,0.5188,11.261
2022-06-14,187800.0,2145051.6,4.3,0.24,2.11,,2100505.8,3900.0,183900.0,44545.8,,,,,,,,,,,,,,,,,15000.0,0.04,0.22,,,100.0,1.02,0.0,0.0,,0.0,100.0,2.08,0.9593,97.92,0.4914,11.422
2022-06-15,104800.0,1203418.4,2.24,0.14,1.2,,1158634.7,3900.0,100900.0,44783.7,,,,,,,,,,,,,,,,,83000.0,0.04,0.92,,,100.0,1.0,0.0,0.0,,0.0,100.0,3.72,0.9283,96.28,0.2681,11.483
2022-06-16,3900.0,43247.1,0.08,0.01,0.04,,0.0,3900.0,0.0,43247.1,,,,,,,,,,,,,,,,,100900.0,0.04,1.14,,,100.0,1.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.01,11.089
2022-06-17,3900.0,43648.8,0.08,0.01,0.04,,0.0,3900.0,0.0,43648.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.01,11.192
2022-06-20,3900.0,43594.2,0.08,0.01,0.04,,0.0,3900.0,0.0,43594.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.01,11.178
2022-06-21,5900.0,66693.6,0.12,0.01,0.07,,11304.0,4900.0,1000.0,55389.6,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,,0.05,,,,100.0,1.25,0.0,0.0,,0.0,100.0,33.9,0.5519,66.1,0.0151,11.304
2022-06-22,5900.0,65407.4,0.13,0.01,0.07,,11086.0,4900.0,1000.0,54321.4,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.25,0.0,0.0,,0.0,100.0,33.9,0.5519,66.1,0.0151,11.086
2022-06-23,5900.0,65690.6,0.13,0.01,0.07,,11134.0,4900.0,1000.0,54556.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.25,0.0,0.0,,0.0,100.0,33.9,0.5519,66.1,0.0151,11.134
2022-06-24,5900.0,66788.0,0.12,0.01,0.07,,11320.0,4900.0,1000.0,55468.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.27,0.0,0.0,,0.0,100.0,33.97,0.5514,66.03,0.0153,11.32
2022-06-27,135600.0,1539331.2,2.78,0.18,1.53,,1483706.4,4900.0,130700.0,55624.8,,,,,,129700.0,,,,,,,,,1.47,,,0.06,,,,100.0,1.27,0.0,0.0,,0.0,100.0,2.88,0.9159,95.65,0.3506,11.352
2022-06-28,135600.0,1548145.2,2.7,0.18,1.54,,1492201.9,4900.0,130700.0,55943.3,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.27,0.0,0.0,,0.0,100.0,2.88,0.9159,95.65,0.3506,11.417
2022-06-29,134600.0,1527306.2,2.76,0.17,1.54,,1471705.9,4900.0,129700.0,55600.3,,,,,,,,,,,,,,,,,1000.0,0.06,0.01,,,100.0,1.27,0.0,0.0,,0.0,100.0,2.89,0.9296,96.37,0.348,11.347
2022-06-30,134600.0,1514519.2,2.73,0.17,1.53,,1459384.4,4900.0,129700.0,55134.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.27,0.0,0.0,,0.0,100.0,2.91,0.9292,96.35,0.348,11.252
2022-07-01,134600.0,1516134.4,2.84,0.17,1.52,,1460940.8,4900.0,129700.0,55193.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.26,0.0,0.0,,0.0,100.0,2.93,0.9287,96.32,0.3474,11.264
2022-07-04,134600.0,1516403.6,2.8,0.17,1.52,,1461200.2,4900.0,129700.0,55203.4,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.26,0.0,0.0,,0.0,100.0,2.92,0.9288,96.33,0.3474,11.266
2022-07-05,4900.0,55022.1,0.1,0.01,0.06,,0.0,4900.0,0.0,55022.1,,,,,,,,,,,,,,,,,129700.0,0.06,1.49,,,100.0,1.26,0.0,0.0,,0.0,100.0,20.41,0.6751,79.59,0.0126,11.229
2022-07-06,3900.0,44171.4,0.09,0.01,0.04,,0.0,3900.0,0.0,44171.4,,,,,,,,0.01,,1000.0,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.326
2022-07-07,3900.0,45559.8,0.08,0.01,0.04,,0.0,3900.0,0.0,45559.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.682
2022-07-08,3900.0,45505.2,0.09,0.01,0.05,,0.0,3900.0,0.0,45505.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.668
2022-07-11,3900.0,44565.3,0.1,0.01,0.05,,0.0,3900.0,0.0,44565.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.427
2022-07-12,3900.0,44596.5,0.1,0.01,0.04,,0.0,3900.0,0.0,44596.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.435
2022-07-13,3900.0,44292.3,0.1,0.01,0.04,,0.0,3900.0,0.0,44292.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.357
2022-07-14,3900.0,43968.6,0.08,0.01,0.04,,0.0,3900.0,0.0,43968.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.274
2022-07-15,3900.0,43984.2,0.1,0.01,0.04,,0.0,3900.0,0.0,43984.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.278
2022-07-18,3900.0,44471.7,0.1,0.01,0.04,,0.0,3900.0,0.0,44471.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.403
2022-07-19,3900.0,44378.1,0.1,0.01,0.04,,0.0,3900.0,0.0,44378.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.379
2022-07-20,3900.0,44506.8,0.1,0.01,0.04,,0.0,3900.0,0.0,44506.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.412
2022-07-21,3900.0,44697.9,0.09,0.01,0.04,,0.0,3900.0,0.0,44697.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.461
2022-07-22,3900.0,44561.4,0.08,0.01,0.04,,0.0,3900.0,0.0,44561.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.426
2022-07-25,3900.0,44483.4,0.07,0.01,0.04,,0.0,3900.0,0.0,44483.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.406
2022-07-26,3900.0,44658.9,0.07,0.01,0.04,,0.0,3900.0,0.0,44658.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.451
2022-07-27,3900.0,44978.7,0.07,0.01,0.05,,0.0,3900.0,0.0,44978.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.533
2022-07-28,3900.0,45134.7,0.07,0.01,0.05,,0.0,3900.0,0.0,45134.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.573
2022-07-29,3900.0,44733.0,0.07,0.01,0.05,,0.0,3900.0,0.0,44733.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.47
2022-08-01,3900.0,44428.8,0.07,0.01,0.04,,0.0,3900.0,0.0,44428.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.392
2022-08-02,3900.0,44577.0,0.07,0.01,0.04,,0.0,3900.0,0.0,44577.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.43
2022-08-03,3900.0,44896.8,0.07,0.01,0.04,,0.0,3900.0,0.0,44896.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.512
2022-08-04,3900.0,44959.2,0.07,0.01,0.04,,0.0,3900.0,0.0,44959.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.528
2022-08-05,3900.0,45169.8,0.08,0.01,0.04,,0.0,3900.0,0.0,45169.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.582
2022-08-08,3900.0,45251.7,0.08,0.01,0.05,,0.0,3900.0,0.0,45251.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.603
2022-08-09,3900.0,45002.1,0.08,0.01,0.05,,0.0,3900.0,0.0,45002.1,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.539
2022-08-10,3900.0,44959.2,0.08,0.01,0.04,,0.0,3900.0,0.0,44959.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.528
2022-08-11,3900.0,45446.7,0.09,0.01,0.04,,0.0,3900.0,0.0,45446.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.653
2022-08-12,3900.0,45766.5,0.08,0.01,0.05,,0.0,3900.0,0.0,45766.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.735
2022-08-15,3900.0,46066.8,0.08,0.01,0.05,,0.0,3900.0,0.0,46066.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.812
2022-08-16,3900.0,46117.5,0.09,0.01,0.05,,0.0,3900.0,0.0,46117.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.825
2022-08-17,3900.0,45926.4,0.09,0.01,0.05,,0.0,3900.0,0.0,45926.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.776
2022-08-18,3900.0,45945.9,0.09,0.01,0.05,,0.0,3900.0,0.0,45945.9,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.781
2022-08-19,3900.0,45602.7,0.09,0.01,0.05,,0.0,3900.0,0.0,45602.7,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.693
2022-08-22,3900.0,45774.3,0.09,0.01,0.05,,0.0,3900.0,0.0,45774.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.737
2022-08-23,3900.0,45778.2,0.08,0.01,0.05,,0.0,3900.0,0.0,45778.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.738
2022-08-24,3900.0,46035.6,0.08,0.01,0.05,,0.0,3900.0,0.0,46035.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.804
2022-08-25,3900.0,46546.5,0.09,0.01,0.05,,0.0,3900.0,0.0,46546.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.935
2022-08-26,3900.0,46285.2,0.09,0.01,0.05,,0.0,3900.0,0.0,46285.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.868
2022-08-29,3900.0,45809.4,0.09,0.01,0.05,,0.0,3900.0,0.0,45809.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.746
2022-08-30,3900.0,45201.0,0.09,0.01,0.05,,0.0,3900.0,0.0,45201.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.59
2022-08-31,3900.0,45181.5,0.09,0.01,0.05,,0.0,3900.0,0.0,45181.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.585
2022-09-01,3900.0,45013.8,0.1,0.01,0.05,,0.0,3900.0,0.0,45013.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.542
2022-09-02,3900.0,44947.5,0.11,0.01,0.04,,0.0,3900.0,0.0,44947.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.525
2022-09-05,3900.0,45029.4,0.12,0.01,0.04,,0.0,3900.0,0.0,45029.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.546
2022-09-06,3900.0,44658.9,0.13,0.01,0.05,,0.0,3900.0,0.0,44658.9,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.451
2022-09-07,201300.0,2291599.2,6.53,0.26,2.31,,2173205.6,10400.0,190900.0,118393.6,,,6500.0,,,190900.0,,,,,,,,6500.0,2.19,,,0.12,,,,100.0,2.65,0.0,0.0,,0.0,100.0,1.94,0.962,98.06,0.5133,11.384
2022-09-08,387700.0,4419004.6,12.28,0.5,4.43,,4300465.4,10400.0,377300.0,118539.2,,,,2.11,,,,,186400.0,,,,2.11,,,,,0.12,,,,100.0,2.65,0.0,0.0,,0.0,100.0,1.01,0.9801,98.99,0.9887,11.398
2022-09-09,387700.0,4446531.3,12.14,0.5,4.41,,4327253.7,10400.0,377300.0,119277.6,,,,,,,,,,,,,,,,,,0.12,,,,100.0,2.65,0.0,0.0,,0.0,100.0,1.01,0.9801,98.99,0.9887,11.469
2022-09-12,387700.0,4477935.0,12.75,0.5,4.44,,4357815.0,10400.0,377300.0,120120.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,2.65,0.0,0.0,,0.0,100.0,1.01,0.9801,98.99,0.9887,11.55
2022-09-13,374700.0,4280947.5,12.21,0.49,4.32,,4236390.0,3900.0,370800.0,44557.5,,,,,,,,0.08,,6500.0,,,,,,,6500.0,0.04,0.11,,,100.0,1.01,0.0,0.0,,0.0,100.0,1.04,0.9794,98.96,0.9716,11.425
2022-09-14,374700.0,4270830.6,11.09,0.49,4.27,,4226378.4,3900.0,370800.0,44452.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,1.04,0.9794,98.96,0.9716,11.398
2022-09-15,190300.0,2153815.4,5.71,0.25,2.17,,2109675.2,3900.0,186400.0,44140.2,,,,,,,,,,,,,,,,,184400.0,0.04,2.1,,,100.0,1.01,0.0,0.0,,0.0,100.0,2.05,0.9599,97.95,0.4935,11.318
2022-09-16,3900.0,43375.8,0.12,0.01,0.04,,0.0,3900.0,0.0,43375.8,,,,,,,,,,,,,,,,,186400.0,0.04,2.12,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.122
2022-09-19,3900.0,43371.9,0.12,0.01,0.04,,0.0,3900.0,0.0,43371.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.121
2022-09-20,3900.0,43602.0,0.11,0.01,0.04,,0.0,3900.0,0.0,43602.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.18
2022-09-21,3900.0,43602.0,0.11,0.01,0.04,,0.0,3900.0,0.0,43602.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.18
2022-09-22,3900.0,43196.4,0.11,0.01,0.04,,0.0,3900.0,0.0,43196.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,11.076
2022-09-23,3900.0,42708.9,0.11,0.01,0.04,,0.0,3900.0,0.0,42708.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,10.951
2022-09-26,3900.0,42708.9,0.11,0.01,0.04,,0.0,3900.0,0.0,42708.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,10.951
2022-09-27,3900.0,42712.8,0.11,0.01,0.04,,0.0,3900.0,0.0,42712.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,10.952
2022-09-28,3900.0,42420.3,0.1,0.01,0.04,,0.0,3900.0,0.0,42420.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0101,10.877
2022-09-29,950.0,10028.2,0.03,0.0,0.01,,0.0,950.0,0.0,10028.2,,,,,,,,0.03,,2950.0,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.556
2022-09-30,950.0,10089.0,0.03,0.0,0.01,,0.0,950.0,0.0,10089.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.62
2022-10-03,950.0,10108.95,0.03,0.0,0.01,,0.0,950.0,0.0,10108.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.641
2022-10-04,950.0,10317.0,0.03,0.0,0.01,,0.0,950.0,0.0,10317.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.86
2022-10-05,950.0,10345.5,0.03,0.0,0.01,,0.0,950.0,0.0,10345.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.89
2022-10-06,950.0,10419.6,0.03,0.0,0.01,,0.0,950.0,0.0,10419.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.968
2022-10-07,950.0,10266.65,0.03,0.0,0.01,,0.0,950.0,0.0,10266.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.807
2022-10-10,950.0,10165.95,0.03,0.0,0.01,,0.0,950.0,0.0,10165.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.701
2022-10-11,950.0,10014.9,0.03,0.0,0.01,,0.0,950.0,0.0,10014.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.542
2022-10-12,950.0,9999.7,0.02,0.0,0.01,,0.0,950.0,0.0,9999.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.526
2022-10-13,950.0,9920.85,0.02,0.0,0.01,,0.0,950.0,0.0,9920.85,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.443
2022-10-14,950.0,9916.1,0.02,0.0,0.01,,0.0,950.0,0.0,9916.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.438
2022-10-17,950.0,10039.6,0.03,0.0,0.01,,0.0,950.0,0.0,10039.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.568
2022-10-18,950.0,9954.1,0.03,0.0,0.01,,0.0,950.0,0.0,9954.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.478
2022-10-19,950.0,9898.05,0.03,0.0,0.01,,0.0,950.0,0.0,9898.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.419
2022-10-20,950.0,10006.35,0.03,0.0,0.01,,0.0,950.0,0.0,10006.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.533
2022-10-21,950.0,9978.8,0.03,0.0,0.01,,0.0,950.0,0.0,9978.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.504
2022-10-24,950.0,9593.1,0.03,0.0,0.01,,0.0,950.0,0.0,9593.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.098
2022-10-25,950.0,9622.55,0.03,0.0,0.01,,0.0,950.0,0.0,9622.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.129
2022-10-26,950.0,9728.0,0.03,0.0,0.01,,0.0,950.0,0.0,9728.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.24
2022-10-27,950.0,9745.1,0.03,0.0,0.01,,0.0,950.0,0.0,9745.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.258
2022-10-28,950.0,9596.9,0.03,0.0,0.01,,0.0,950.0,0.0,9596.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.102
2022-10-31,8888.0,90426.51,0.26,0.01,0.09,,80761.21,8888.0,7938.0,90426.51,,,,,,7938.0,,,,,,,,,0.09,7938.0,,0.09,,,,100.0,2.32,0.0,0.0,,0.0,100.0,10.11,0.8183,89.89,0.0232,10.174
2022-11-01,8888.0,92559.63,0.26,0.01,0.09,,82666.33,8888.0,7938.0,92559.63,,,,,,,,,,,,,,,,,,0.09,,,,100.0,2.32,0.0,0.0,,0.0,100.0,10.68,0.8092,89.32,0.0232,10.414
2022-11-02,950.0,9878.1,0.03,0.0,0.01,,0.0,950.0,0.0,9878.1,,,,,,,,0.08,,7938.0,,,,,,,7938.0,0.01,0.08,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,10.398
