,ML FP Equity_DX_SI_QTY,ML FP Equity_DX_SHORT_INTEREST_VALUE,ML FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ML FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ML FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ML FP Equity_DX_SI_MV,ML FP Equity_DX_DSS,ML FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY,ML FP Equity_DX_BROKER_SI_QTY,ML FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ML FP Equity_DX_BROKER_SI_MV_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_INC_x,ML FP Equity_DX_BROKER_SI_MV_INC_x,ML FP Equity_DX_SUPPLY_SI_MV_NEW,ML FP Equity_DX_BROKER_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_NEW,ML FP Equity_DX_SUPPLY_SI_MV_DEC,ML FP Equity_DX_BROKER_SI_QTY_INC,ML FP Equity_DX_SUPPLY_SI_QTY_DEC,ML FP Equity_DX_BROKER_SI_MV_NEW_y,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ML FP Equity_DX_BROKER_SI_MV_INC_y,ML FP Equity_DX_SUPPLY_SI_QTY_INC_y,ML FP Equity_DX_BROKER_SI_MV_ADD,ML FP Equity_DX_SUPPLY_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_DEC,ML FP Equity_DX_SUPPLY_SI_MV,ML FP Equity_DX_BROKER_SI_MV_DEC,ML FP Equity_DX_SUPPLY_SI_MV_RMV,ML FP Equity_DX_BROKER_SI_MV_RMV,ML FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ML FP Equity_DX_UTILIZATION_QUANTITY,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ML FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ML FP Equity_DX_ACTIVE_UTILIZATION_MV,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ML FP Equity_DX_BROKER_SI_CON_RATIO,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ML FP Equity_DX_DEMAND_SUPPLY_RATIO,ML FP Equity_PX_LAST
2021-05-05,3086604.0,373170423.6,1.9,6.32,1.73,420.99,1.0,269905018.5,2182912.0,2232465.0,263914060.8,,,51405.0,0.93,,,,7.28,8103.0,59562.0,,,0.93,51405.0,,3406.0,52575.0,262.59,5.49,,,6.53,6.53,31269062.0,3780429595.8,,3757.31,6.53,18.56,0.2799,47.65,0.0923,120.9
2021-05-06,3028543.0,368876537.4,1.86,6.17,1.7,415.49,1.0,262004832.6,2184257.0,2151107.0,266042502.6,,,4612.0,,,2700.0,,7.92,,65944.0,,,,4612.0,0.32,62677.0,84058.0,263.49,10.02,,,6.53,6.53,31253036.0,3806619784.8,,3776.63,6.52,18.85,0.2885,48.48,0.0906,121.8
2021-05-07,3232000.0,399798400.0,1.98,6.54,1.81,444.53,1.0,292297780.9,2310488.0,2362957.0,285807365.6,,,108461.0,17.57,,68700.0,,2.83,143150.0,24680.0,,,17.57,108461.0,8.72,42450.0,,281.2,,,,7.0,7.0,30702962.0,3797956399.4,,3743.83,6.99,17.77,0.2616,45.58,0.0979,123.7
2021-05-10,3550161.0,440929996.2,2.18,7.23,1.99,489.69,1.0,286553246.4,2490478.0,2307192.0,309317367.6,,,122465.0,16.82,,,,26.28,131293.0,219099.0,,,16.82,122465.0,,276624.0,187058.0,309.04,21.58,,,7.58,7.58,30369294.0,3771866314.8,,3761.16,7.59,16.97,0.2383,43.46,0.108,124.2
2021-05-11,4967455.0,610500219.5,3.05,10.28,2.79,670.06,1.0,445973375.0,3697599.0,3628750.0,454434917.1,,,310889.0,177.6,,,,21.11,1411971.0,169616.0,,,177.6,310889.0,,1065848.0,90413.0,461.06,11.14,,,11.27,11.27,29099480.0,3576326092.0,,3604.77,11.34,31.81,0.2329,34.22,0.1515,122.9
2021-05-12,5901817.0,724743127.6,3.62,12.09,3.31,736.65,1.0,541141163.6,4406895.0,4406687.0,541166706.0,,,562928.0,105.76,,7500.0,,33.82,840840.0,267970.0,,,105.76,562928.0,1.0,414338.0,70403.0,544.53,57.77,,,13.45,13.45,28357688.0,3482324086.4,,3492.48,13.49,19.13,0.213,38.93,0.1801,122.8
2021-05-13,5817229.0,712610552.5,3.57,11.99,3.26,721.01,1.0,546938612.5,4516465.0,4464805.0,553266962.5,,,53442.0,8.25,,,,11.31,80276.0,91932.0,,,8.25,53442.0,,148060.0,22158.0,556.32,3.11,,,13.79,13.79,28229336.0,3458093660.0,,3463.31,13.84,19.54,0.2031,37.42,0.1776,122.5
2021-05-14,6307649.0,783094623.35,3.87,13.5,3.54,779.49,1.0,462818536.7,4754389.0,3727898.0,590257394.35,,,32823.0,,,,,110.31,,898970.0,,,,32823.0,,1104071.0,736907.0,584.93,89.49,,,14.51,14.51,28012812.0,3477790609.8,,3433.92,14.55,23.44,0.2135,34.29,0.1925,124.15
2021-05-17,6840463.0,849585504.6,4.2,14.78,3.84,856.0,1.0,563257308.6,4439917.0,4535083.0,551437691.4,,,9177.0,166.5,,8228.0,,69.7,1337060.0,572442.0,,,166.5,9177.0,1.0,248793.0,538103.0,552.88,66.78,,,13.55,13.55,28335636.0,3519285991.2,,3503.09,13.63,25.05,0.2292,31.6,0.2087,124.2
2021-05-18,9435234.0,1172327824.5,5.79,20.76,5.29,1181.62,2.0,596353282.0,6930475.0,4799624.0,861111518.75,,,421547.0,165.1,,,,18.46,1313268.0,148898.0,,,165.1,421547.0,,2217909.0,1048727.0,861.98,130.68,,,21.08,21.08,25942940.0,3223410295.0,,3212.91,21.15,17.76,0.3631,55.86,0.287,124.25
2021-05-19,12247632.0,1496660630.4,7.52,27.19,6.87,1539.39,2.0,796864978.0,8252284.0,6520990.0,1008429104.8,,,678564.0,133.05,,667954.0,,8.18,1053412.0,67413.0,,,133.05,678564.0,87.45,710658.0,,1027.17,,,,24.89,24.89,24900016.0,3042781955.2,,3081.32,25.0,21.75,0.3466,52.73,0.3694,122.2
2021-05-20,12073401.0,1487443003.2,7.41,26.56,6.77,1506.93,2.0,870083984.0,7799404.0,7062370.0,960886572.8,,,113954.0,102.54,,,,97.13,815180.0,776768.0,,,102.54,113954.0,,209934.0,273800.0,955.08,35.1,,,23.43,23.43,25493940.0,3140853408.0,,3115.63,23.46,28.33,0.3364,48.67,0.3626,123.2
2021-05-21,13724255.0,1674473100.37,8.43,31.18,7.7,1723.55,2.0,1036194091.29,9051110.0,8492816.0,1104310596.35,,,447669.0,105.74,,651210.0,,13.43,824444.0,115756.0,,,105.74,447669.0,80.96,919793.0,45208.0,1119.33,4.89,,,27.01,27.01,24460208.0,2984348536.62,,3018.31,27.05,30.24,0.293,42.71,0.4095,124.3
2021-05-24,14312985.0,1752625144.93,8.79,32.88,8.03,1807.05,2.0,1005747681.21,10099677.0,8213537.0,1236705541.57,,,410533.0,107.53,,102530.0,,73.11,819200.0,593509.0,,,107.53,410533.0,12.79,1231543.0,1201009.0,1256.66,147.38,,,29.89,29.89,23692288.0,2901120883.57,,2940.93,29.94,32.03,0.2636,36.92,0.4236,124.75
2021-05-25,13501529.0,1635035161.9,8.29,31.53,7.57,1709.51,2.0,1136024568.0,10291415.0,9380880.0,1246290356.5,,,115336.0,172.33,,,,50.06,1313282.0,403592.0,,,172.33,115336.0,,479994.0,145939.0,1280.57,19.3,,,30.34,30.34,23632668.0,2861916094.8,,2927.69,30.43,27.74,0.2576,39.04,0.398,121.1
2021-05-26,13693679.0,1682953149.1,8.41,31.87,7.68,1715.94,2.0,1168973550.7,10139315.0,9511583.0,1246121813.5,,,18899.0,33.99,,,,29.27,330194.0,224359.0,,,33.99,18899.0,,53360.0,199491.0,1234.44,25.45,,,29.93,29.93,23739364.0,2917567835.6,,2885.02,29.97,29.08,0.2628,38.87,0.4042,122.9
2021-05-27,13624772.0,1703096500.0,8.37,32.17,7.64,1726.21,2.0,1187043875.0,10057519.0,9496351.0,1257189875.0,,,31565.0,4.87,,1176.0,,25.46,19849.0,209507.0,,,4.87,31565.0,0.14,96146.0,36257.0,1240.37,4.23,,,29.54,29.54,23995056.0,2999382000.0,,2959.83,29.53,29.43,0.2623,38.9,0.4001,125.0
2021-05-28,12640068.0,1587592540.8,7.76,29.35,7.09,1621.3,2.0,1198314557.6,9069356.0,9540721.0,1139111113.6,,,40131.0,,,58426.0,,135.13,,1127014.0,,,,40131.0,7.42,196876.0,14056.0,1136.72,0.0,12.06,,26.4,26.4,25284576.0,3175742745.6,98156.0,3159.01,26.46,31.75,0.2831,41.19,0.3679,125.6
2021-05-31,12696078.0,1597166612.4,7.8,29.65,7.12,1628.53,2.0,1209162301.4,9116506.0,9611783.0,1146856454.8,,,39853.0,2.63,,51498.0,,13.63,20164.0,112377.0,,,2.63,39853.0,6.43,119674.0,600.0,1146.27,0.07,,,26.42,26.42,25387290.0,3193721082.0,,3180.07,26.5,31.58,0.2788,40.84,0.368,125.8
2021-06-01,13476196.0,1724279278.2,8.28,31.59,7.56,1734.97,2.0,1264698104.25,9691286.0,9884315.0,1240000043.7,,,46630.0,35.73,,,,98.92,281262.0,792586.0,,,35.73,46630.0,,1320736.0,8730.0,1223.51,0.0,,,28.04,28.04,24870778.0,3182216045.1,,3136.19,28.06,29.94,0.2919,43.86,0.3899,127.95
2021-06-02,13391331.0,1737525197.25,8.22,31.69,7.51,1738.81,2.0,1276418090.25,9346537.0,9837519.0,1212713175.75,,,54801.0,14.06,,68200.0,,52.6,93317.0,421567.0,,,14.06,54801.0,8.99,22017.0,208313.0,1193.99,28.04,,,27.18,27.18,25043520.0,3249396720.0,,3210.37,27.11,31.44,0.2908,42.66,0.3894,129.75
2021-06-03,10999037.0,1445823413.65,6.75,26.05,6.17,1431.66,2.0,938466768.8,7649260.0,7139344.0,1005495227.0,,,14156.0,,,,,256.25,,2023276.0,,,,14156.0,,311843.0,2698175.0,987.33,356.15,,,22.18,22.18,26844492.0,3528708473.4,,3490.36,22.05,14.85,0.3253,53.64,0.3189,131.45
2021-06-04,11500698.0,1500266054.1,7.06,27.17,6.45,1524.46,2.0,1268835361.35,7329308.0,9726603.0,956108228.6,,,226189.0,407.82,,,,122.72,2943808.0,974229.0,,,407.82,226189.0,,428088.0,356549.0,963.55,47.81,,,21.34,21.34,27024148.0,3525300106.6,,3535.43,21.42,19.94,0.302,49.78,0.3348,130.45
2021-06-07,11548263.0,1527835194.9,7.09,27.89,6.48,1523.25,2.0,1265266793.7,7562603.0,9563619.0,1000532376.9,,98156.0,40138.0,8.64,12.78,,,5.17,74373.0,39061.0,,98156.0,8.64,40138.0,,138630.0,237357.0,988.97,35.57,0.6,,21.79,21.79,27140180.0,3590645814.0,4568.0,3543.9,21.82,20.46,0.2845,47.56,0.3328,132.3
2021-06-08,10108009.0,1329708583.95,6.21,24.58,5.67,1352.74,2.0,1164862621.2,7121255.0,8854904.0,936801095.25,,,95125.0,29.71,,,,94.33,186497.0,734206.0,,,29.71,95125.0,,197733.0,895212.0,944.6,106.87,,,20.29,20.29,27967832.0,3679168299.6,,3688.8,20.39,23.67,0.2913,47.24,0.2881,131.55
2021-06-09,8755846.0,1142637903.0,5.38,22.09,4.91,1156.35,1.0,943142944.5,6539495.0,7227149.0,853404097.5,,,347451.0,1.72,,,,208.13,13441.0,1566464.0,,,1.72,347451.0,,637253.0,1641196.0,861.59,231.43,,,18.69,18.69,28443128.0,3711828204.0,,3731.81,18.76,10.17,0.3326,55.23,0.2503,130.5
2021-06-10,8457013.0,1102371644.55,5.19,21.63,4.74,1115.81,1.0,956776690.65,5680025.0,7340059.0,740391258.75,,,43364.0,178.54,,,,119.91,1320478.0,906755.0,,,178.54,43364.0,,3921.0,1207568.0,743.69,163.46,,,16.24,16.24,29302004.0,3819516221.4,,3817.09,16.31,23.57,0.265,43.73,0.2418,130.35
2021-06-11,9719823.0,1266978928.05,5.97,25.43,5.45,1285.07,2.0,1024617478.5,6300154.0,7860510.0,821225073.9,,,483554.0,103.4,,,,104.15,760895.0,782187.0,,,103.4,483554.0,,918762.0,240444.0,823.04,31.25,,,18.05,18.05,28600090.0,3728021731.5,,3729.69,18.08,19.82,0.3368,53.57,0.2785,130.35
2021-06-14,11331738.0,1462927375.8,6.96,29.85,6.35,1487.42,2.0,947376982.9,6068813.0,7338319.0,783483758.3,,,20694.0,1.93,,9.0,,42.01,15761.0,316558.0,,,1.93,20694.0,0.0,73702.0,537961.0,789.79,75.29,1.2,,17.43,17.43,28756796.0,3712502363.6,9179.0,3730.2,17.47,16.65,0.441,63.87,0.3254,129.1
2021-06-15,8806383.0,1148352343.2,5.41,23.46,4.94,1150.49,1.0,942897232.8,5997256.0,7230807.0,782042182.4,,,31256.0,5.5,,14652.0,,24.68,74770.0,184720.0,,,5.5,31256.0,1.9,81907.0,196934.0,774.78,28.45,,,17.15,17.15,28978240.0,3778762496.0,,3745.83,17.14,20.78,0.3578,55.36,0.2518,130.4
2021-06-16,8492832.0,1117656691.2,5.22,23.06,4.76,1126.03,1.0,910431172.0,5681649.0,6918170.0,747705008.4,,,3451.0,0.59,,1107.0,,28.51,4500.0,229130.0,,,0.59,3451.0,0.15,11120.0,318244.0,745.57,29.39,13.04,,16.26,16.26,29252472.0,3849625315.2,101048.0,3832.57,16.29,21.46,0.3817,57.38,0.2431,131.6
2021-06-17,8299238.0,1098404149.3,5.1,22.77,4.65,1111.77,1.0,897994617.65,5633804.0,6784999.0,745633959.4,,,17978.0,9.52,,,,17.07,26387.0,130764.0,,,9.52,17978.0,,64941.0,159558.0,744.71,20.27,,,16.13,16.13,29294132.0,3877078370.2,,3877.36,16.11,22.01,0.4045,59.21,0.2376,132.35
2021-06-18,7669228.0,1007353097.8,4.71,21.26,4.3,1027.86,1.0,805345729.6,5669692.0,6131296.0,744714044.2,,,30142.0,4.57,,,,14.36,32819.0,107370.0,,,4.57,30142.0,,113116.0,686522.0,750.59,91.52,,,16.26,16.26,29206992.0,3836338399.2,,3863.51,16.27,24.16,0.3778,55.97,0.2199,131.35
2021-06-21,8230202.0,1132475795.2,5.05,21.87,4.61,1099.28,1.0,914908316.8,5871591.0,6649043.0,807930921.6,,88894.0,150053.0,34.87,11.63,351177.0,,59.58,269034.0,448469.0,,88894.0,34.87,150053.0,46.5,472036.0,102464.0,775.24,18.47,8.06,,16.77,16.77,29147112.0,4010642611.2,60615.0,3860.39,16.72,23.3,0.3242,51.13,0.235,137.6
2021-06-22,6730123.0,907557086.55,4.13,17.27,3.77,925.78,1.0,794804416.65,5122128.0,5893989.0,690718960.8,,,92665.0,8.33,,,,137.6,56634.0,1047131.0,,,8.33,92665.0,,205003.0,811688.0,701.84,89.42,,,14.72,14.72,29679692.0,4002306466.2,,4056.58,14.75,27.78,0.2566,40.85,0.1934,134.85
2021-06-23,6380687.0,855650126.7,3.92,16.45,3.58,862.31,1.0,747076464.0,4983596.0,5571040.0,668300223.6,,,4365.0,0.0,,,,25.01,41691.0,175524.0,,,0.0,4365.0,,32627.0,364640.0,671.98,56.02,,,14.32,14.32,29808036.0,3997257627.6,,4005.91,14.37,24.08,0.2608,43.44,0.1834,134.1
2021-06-24,5887490.0,798638018.5,3.62,15.26,3.3,793.1,1.0,688809402.95,4542678.0,5077843.0,616214270.7,,,32342.0,2.9,,26200.0,,81.67,25663.0,603756.0,,,2.9,32342.0,3.42,130496.0,545060.0,609.78,76.1,,,13.05,13.05,30264034.0,4105316212.1,,4065.06,13.04,26.04,0.236,38.85,0.1691,135.65
2021-06-25,5828789.0,783097802.15,3.58,15.0,3.27,789.85,1.0,661193717.45,4106105.0,4921427.0,551655206.75,,,7390.0,4.24,,22304.0,,106.85,30638.0,798453.0,,,4.24,7390.0,3.14,354490.0,209358.0,555.96,24.01,,,11.81,11.81,30675888.0,4121305552.8,,4145.4,11.83,25.62,0.2341,39.01,0.1676,134.35
2021-06-28,4280975.0,577289478.75,2.63,11.13,2.4,582.06,1.0,456497860.95,3106174.0,3385227.0,418867563.9,,,5477.0,6.77,,,,143.74,51076.0,1058380.0,,,6.77,5477.0,,52972.0,1587276.0,417.53,211.97,,,8.95,8.95,31617266.0,4263588320.1,,4247.98,8.95,34.97,0.2945,40.63,0.1233,134.85
2021-06-29,4493123.0,618029068.65,2.76,11.59,2.52,613.25,1.0,478647727.95,3198073.0,3479809.0,439894941.15,,,116231.0,3.16,,146311.0,,7.46,17703.0,56189.0,,,3.16,116231.0,19.68,31857.0,69432.0,432.18,8.79,,,9.19,9.19,31613300.0,4348409415.0,,4280.17,9.17,33.37,0.2762,39.38,0.1291,137.55
2021-06-30,4298301.0,578121484.5,2.64,10.95,2.41,598.25,1.0,455008658.0,3121073.0,3382964.0,419784318.5,,,39523.0,9.71,,,,17.87,36685.0,135809.0,,,9.71,39523.0,,19286.0,133530.0,429.49,17.96,,,8.97,8.97,31663668.0,4258763346.0,,4333.01,9.02,34.9,0.3014,41.42,0.1236,134.5
2021-07-01,5105447.0,685916804.45,3.14,12.98,2.86,695.63,1.0,496156027.85,3532416.0,3693011.0,474580089.6,,484637.0,91502.0,36.6,65.93,6500.0,,36.57,331011.0,264728.0,,484637.0,36.6,91502.0,0.87,99932.0,27464.0,476.04,3.83,,,9.88,9.88,32235696.0,4330865757.6,,4340.6,9.88,33.53,0.2632,36.79,0.1427,134.35
2021-07-02,3395029.0,459347423.7,2.08,8.65,1.9,463.38,1.0,329652632.1,2849320.0,2436457.0,385512996.0,,,597.0,0.46,,,,93.41,3800.0,693593.0,,,0.46,597.0,,9900.0,1260354.0,384.15,171.98,,,7.95,7.95,33001520.0,4465105656.0,,4446.25,7.95,13.76,0.3024,51.63,0.0947,135.3
2021-07-05,3365702.0,459418323.0,2.07,8.69,1.89,461.53,1.0,329352660.0,2819693.0,2412840.0,384888094.5,,,5683.0,,,,,4.53,,35365.0,,,,5683.0,,55.0,23617.0,383.01,3.17,,,7.86,7.86,33050980.0,4511458770.0,,4471.99,7.89,14.01,0.3068,51.98,0.0938,136.5
2021-07-06,3024826.0,405931649.2,1.86,7.83,1.7,417.04,1.0,300678320.8,2784831.0,2240524.0,373724320.2,,,16930.0,2.26,,,,24.3,15243.0,178965.0,,,2.26,16930.0,,127173.0,187559.0,379.59,23.45,,,7.73,7.73,33249760.0,4462117792.0,,4517.91,7.75,14.9,0.3212,53.27,0.0839,134.2
2021-07-07,2879417.0,388577324.15,1.77,7.46,1.61,392.55,1.0,293306267.8,2670436.0,2173444.0,360375338.2,,,19498.0,0.0,,,,23.65,19941.0,172786.0,,,0.0,19498.0,,38893.0,87021.0,359.98,12.34,,,7.41,7.41,33370892.0,4503401875.4,,4482.77,7.43,15.9,0.3557,56.29,0.0799,134.95
2021-07-08,4150387.0,552416509.7,2.55,10.79,2.33,563.19,1.0,254269714.6,2748718.0,1910366.0,365854365.8,,,7279.0,4.54,,8800.0,,2.29,30868.0,16895.0,,,4.54,7279.0,1.19,87898.0,302746.0,369.75,40.59,,,8.13,8.13,31069210.0,4135311851.0,,4168.91,8.15,11.13,0.4268,63.48,0.1227,133.1
2021-07-09,2413396.0,330876591.6,1.48,6.31,1.35,326.43,1.0,223522356.0,2248273.0,1630360.0,308238228.3,,,9924.0,1.3,,,,68.36,9922.0,510369.0,,,1.3,9924.0,,,289928.0,300.79,41.8,,,6.65,6.65,31552672.0,4325871331.2,,4220.4,6.65,19.77,0.2619,44.88,0.0714,137.1
2021-07-12,2318185.0,318286800.5,1.42,6.04,1.3,322.23,1.0,218204574.2,2234443.0,1589254.0,306789023.9,,,68008.0,8.92,,,,25.12,61108.0,187966.0,,,8.92,68008.0,,106128.0,102214.0,307.33,9.46,,,6.21,6.21,33748248.0,4633634450.4,,4622.44,6.23,21.28,0.2585,44.29,0.0644,137.3
2021-07-13,2430359.0,333566772.75,1.49,6.32,1.36,339.88,1.0,232866996.75,2240365.0,1696663.0,307490096.25,,,3681.0,16.54,,,,16.12,114122.0,118129.0,,,16.54,3681.0,,120370.0,6713.0,309.25,0.67,,,6.24,6.24,33658492.0,4619628027.0,,4626.43,6.27,20.14,0.2414,42.1,0.0677,137.25
2021-07-14,2228762.0,304337451.1,1.37,5.93,1.25,310.2,1.0,209530103.35,2103848.0,1534457.0,287280444.4,,,36297.0,4.39,,2650.0,,23.83,37208.0,172814.0,,,4.39,36297.0,0.38,,202064.0,288.97,28.36,,,5.86,5.86,33790608.0,4614107522.4,,4625.73,5.88,21.82,0.2913,47.17,0.0621,136.55
2021-07-15,2155945.0,292992925.5,1.32,5.82,1.21,299.49,1.0,201391025.4,1986253.0,1481906.0,269931782.7,,,43786.0,15.89,,16353.0,,24.54,112644.0,177734.0,,,15.89,43786.0,2.23,16353.0,181548.0,271.88,25.62,,,5.53,5.53,33901124.0,4607162751.6,,4618.39,5.56,22.52,0.29,47.41,0.0601,135.9
2021-07-16,2106024.0,283576131.6,1.29,5.71,1.18,289.85,1.0,192903090.9,1986195.0,1432626.0,267441156.75,,,50130.0,0.97,,127544.0,,16.01,7292.0,116673.0,,,0.97,50130.0,17.33,66485.0,184116.0,270.26,27.05,,,5.55,5.55,33792956.0,4550221525.4,,4578.29,5.57,23.17,0.2979,48.19,0.0589,134.65
2021-07-19,2947655.0,390859053.0,1.81,7.95,1.65,400.25,1.0,177338046.6,1988008.0,1337391.0,263609860.8,,,11300.0,7.53,,,,6.79,57528.0,49798.0,,,7.53,11300.0,,40311.0,152763.0,268.19,21.98,,,5.51,5.51,34083460.0,4519466796.0,,4570.0,5.54,16.34,0.425,62.58,0.0817,132.6
2021-07-20,2854195.0,380464193.5,1.75,7.6,1.6,383.76,1.0,181416634.5,1899156.0,1360965.0,253157494.8,,,,4.2,,,,16.18,32153.0,121005.0,,,4.2,,,32153.0,8579.0,253.97,1.38,,,5.26,5.26,34225148.0,4562212228.4,,4541.59,5.3,16.91,0.4028,60.53,0.079,133.3
2021-07-21,2628766.0,355540601.5,1.61,6.96,1.47,352.0,1.0,152654646.25,1825270.0,1128685.0,246867767.5,,,36422.0,1.32,,,,52.73,9354.0,397345.0,,,1.32,36422.0,,287037.0,241634.0,244.33,34.15,,,5.07,5.07,34140776.0,4617539954.0,,4555.6,5.09,18.59,0.2754,47.31,0.0731,135.25
2021-07-22,2776167.0,376864670.25,1.71,7.33,1.56,379.07,1.0,186788742.0,1932637.0,1375976.0,262355472.75,,,74140.0,9.69,,190360.0,,2.69,57631.0,21020.0,,,9.69,74140.0,26.95,54247.0,700.0,262.7,0.0,,,5.37,5.37,34081204.0,4626523443.0,,4611.23,5.39,17.5,0.2759,47.8,0.0771,135.75
2021-07-23,2806568.0,387306384.0,1.73,7.46,1.57,384.02,1.0,185852742.0,2057422.0,1346759.0,283924236.0,,,57736.0,2.18,,,,9.31,15759.0,68914.0,,,2.18,57736.0,,135963.0,44976.0,280.49,6.07,,,5.7,5.7,34013264.0,4693830432.0,,4631.13,5.71,17.68,0.2741,47.53,0.0778,138.0
2021-07-26,2890068.0,390881697.0,1.78,7.74,1.62,400.73,1.0,190627165.75,2076543.0,1409443.0,280852440.75,,,47750.0,16.63,,7357.0,,21.05,118855.0,158140.0,,,16.63,47750.0,1.0,129511.0,63528.0,286.86,8.68,,,5.77,5.77,33922512.0,4588019748.0,,4649.72,5.81,17.31,0.2663,46.7,0.0803,135.25
2021-07-27,2772485.0,375671717.5,1.71,7.36,1.55,377.36,1.0,183530820.5,1925235.0,1354471.0,260869342.5,,,1360.0,3.79,,,,34.67,28877.0,249836.0,,,3.79,1360.0,,97168.0,83849.0,261.18,13.61,,,5.35,5.35,34064208.0,4615700184.0,,4602.69,5.37,18.03,0.2831,48.3,0.077,135.5
2021-07-28,2586710.0,351663224.5,1.59,6.8,1.45,352.83,1.0,164572369.2,1798150.0,1210536.0,244458492.5,,,35276.0,4.06,,,,26.58,29060.0,197139.0,,,4.06,35276.0,,55591.0,172995.0,244.37,23.29,2.8,,5.0,5.0,34172200.0,4645710590.0,20813.0,4624.53,5.02,19.31,0.2913,48.25,0.0719,135.95
2021-07-29,2587404.0,356285530.8,1.59,6.81,1.45,353.29,1.0,160369000.2,1760979.0,1164626.0,242486808.3,,,37695.0,1.28,,67376.0,,19.35,8900.0,143166.0,,,1.28,37695.0,9.08,68300.0,122186.0,240.01,17.12,,,4.94,4.94,33913740.0,4669921998.0,,4605.4,4.95,19.36,0.2855,48.3,0.0725,137.7
2021-07-30,2585494.0,356022523.8,1.59,6.87,1.45,358.0,1.0,161529535.8,1744548.0,1173054.0,240224259.6,,,,2.3,,10338.0,,2.93,14368.0,22778.0,,,2.3,,1.5,6347.0,16278.0,241.09,2.12,,,4.89,4.89,33921572.0,4671000464.4,,4665.91,4.91,19.32,0.2856,48.35,0.0725,137.7
2021-08-02,2216343.0,307295956.95,1.36,6.25,1.24,306.91,1.0,158648044.1,1406016.0,1144234.0,194944118.4,,,15.0,6.02,,,,51.77,43749.0,376132.0,,,6.02,15.0,,37585.0,72569.0,194.42,10.11,,,3.93,3.93,34352944.0,4763035685.6,,4729.42,3.95,7.11,0.3492,57.09,0.062,138.65
2021-08-03,1673685.0,232642215.0,1.03,4.9,0.94,233.94,0.0,166171025.0,1470868.0,1195475.0,204450652.0,,,,0.74,,225029.0,,47.73,4953.0,348512.0,,,0.74,,31.31,413364.0,178741.0,204.87,23.96,,,4.12,4.12,34272860.0,4763927540.0,,4748.44,4.14,14.63,0.1559,31.35,0.0468,139.0
2021-08-04,1656449.0,234139066.15,1.02,4.93,0.93,232.9,0.0,177389020.05,1487950.0,1254963.0,210321732.5,,,14189.0,12.01,,,,15.31,84417.0,113495.0,,,12.01,14189.0,,116388.0,24929.0,208.45,3.6,,,4.14,4.14,34443208.0,4868547450.8,,4800.83,4.16,14.67,0.1603,32.3,0.0461,141.35
2021-08-05,1818617.0,258698268.25,1.12,5.33,1.02,258.96,1.0,202027859.75,1668596.0,1420231.0,237357781.0,,,41903.0,25.68,,,,4.18,170468.0,31100.0,,,25.68,41903.0,,169843.0,5200.0,236.95,0.72,,,4.66,4.66,34141340.0,4856605615.0,,4825.8,4.68,13.12,0.1687,34.57,0.0508,142.25
2021-08-06,1912633.0,271880780.95,1.18,5.62,1.07,274.43,1.0,216575333.35,1797051.0,1523569.0,255450799.65,,,4166.0,20.61,,,,2.88,135640.0,20788.0,,,20.61,4166.0,,145077.0,32302.0,256.76,4.3,,,5.02,5.02,34026544.0,4836873229.6,,4840.62,5.04,12.32,0.1865,37.56,0.0534,142.15
2021-08-09,1944991.0,276091472.45,1.2,5.7,1.09,279.37,1.0,217911277.65,1802344.0,1535127.0,255842730.8,,,7943.0,20.8,,,,20.33,141310.0,142763.0,,,20.8,7943.0,,140113.0,129752.0,257.14,18.55,,,5.03,5.03,34008824.0,4827552566.8,,4828.61,5.06,11.23,0.2266,43.13,0.0543,141.95
2021-08-10,2105688.0,298902411.6,1.3,6.23,1.18,301.97,1.0,249308630.35,1960712.0,1756313.0,278323068.4,,,199498.0,38.35,,,,18.8,270325.0,131831.0,,,38.35,199498.0,,90701.0,49139.0,279.27,7.07,,,5.47,5.47,33888832.0,4810519702.4,,4805.21,5.49,10.32,0.2836,49.92,0.0587,141.95
2021-08-11,2201169.0,313666582.5,1.35,6.7,1.23,315.51,1.0,240231630.0,1809233.0,1685836.0,257815702.5,,,3447.0,7.53,,,,25.07,51500.0,176566.0,,,7.53,3447.0,,21640.0,121977.0,257.73,17.55,,,5.04,5.04,34071488.0,4855187040.0,,4828.4,5.07,19.57,0.2816,47.13,0.0613,142.5
