,RXL FP Equity_DX_SI_QTY,RXL FP Equity_DX_SHORT_INTEREST_VALUE,RXL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RXL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RXL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RXL FP Equity_DX_SI_MV,RXL FP Equity_DX_DSS,RXL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RXL FP Equity_DX_SUPPLY_SI_QTY,RXL FP Equity_DX_BROKER_SI_QTY,RXL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RXL FP Equity_DX_BROKER_SI_MV_NEW_x,RXL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RXL FP Equity_DX_SUPPLY_SI_QTY_INC_x,RXL FP Equity_DX_BROKER_SI_MV_INC_x,RXL FP Equity_DX_SUPPLY_SI_MV_NEW,RXL FP Equity_DX_BROKER_SI_QTY_ADD,RXL FP Equity_DX_BROKER_SI_QTY_NEW,RXL FP Equity_DX_SUPPLY_SI_MV_DEC,RXL FP Equity_DX_BROKER_SI_QTY_INC,RXL FP Equity_DX_SUPPLY_SI_QTY_DEC,RXL FP Equity_DX_BROKER_SI_MV_NEW_y,RXL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RXL FP Equity_DX_BROKER_SI_MV_INC_y,RXL FP Equity_DX_SUPPLY_SI_QTY_INC_y,RXL FP Equity_DX_BROKER_SI_MV_ADD,RXL FP Equity_DX_SUPPLY_SI_QTY_ADD,RXL FP Equity_DX_BROKER_SI_QTY_DEC,RXL FP Equity_DX_SUPPLY_SI_MV,RXL FP Equity_DX_BROKER_SI_MV_DEC,RXL FP Equity_DX_SUPPLY_SI_MV_RMV,RXL FP Equity_DX_BROKER_SI_MV_RMV,RXL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RXL FP Equity_DX_UTILIZATION_QUANTITY,RXL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RXL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RXL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RXL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RXL FP Equity_DX_ACTIVE_UTILIZATION_MV,RXL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RXL FP Equity_DX_BROKER_SI_CON_RATIO,RXL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RXL FP Equity_DX_DEMAND_SUPPLY_RATIO,RXL FP Equity_PX_LAST
2024-03-05,10836301.0,252160724.27,3.62,8.05,3.6,256.58,1.0,190777256.67,8394903.0,8198421.0,195349392.81,,,29892.0,20.12,,,,5.2,848984.0,215474.0,,,20.12,29892.0,,872780.0,71800.0,197.4,1.73,,,8.59,8.59,89348344.0,2079135964.88,,2094.73,8.61,17.76,0.4789,66.36,0.1109,23.27
2024-03-06,10540539.0,246964828.77,3.52,7.75,3.51,247.13,1.0,195246407.4,8101814.0,8333180.0,189825502.02,,,4139.0,0.0,,146035.0,,11.22,93408.0,461430.0,,,0.0,4139.0,3.76,164202.0,104684.0,188.44,2.41,,,8.27,8.27,89846872.0,2105112210.96,,2093.75,8.26,18.33,0.5107,68.81,0.1076,23.43
2024-03-07,9830410.0,231997676.0,3.28,7.14,3.27,231.18,1.0,196239215.6,8832442.0,8315221.0,208445631.2,,,314151.0,13.57,,,,21.8,568028.0,940779.0,,,13.57,314151.0,,1357256.0,585987.0,206.81,13.72,,,9.03,9.03,88946528.0,2099138060.8,,2086.18,9.02,7.8,0.6077,77.29,0.1005,23.6
2024-03-08,9312248.0,221352134.96,3.11,6.76,3.1,221.24,1.0,193818892.33,8406920.0,8153929.0,199832488.4,,,,,,,,11.22,,478587.0,,,,,,53065.0,161292.0,198.64,1.92,,,8.61,8.61,89274656.0,2122058573.12,,2110.88,8.6,5.52,0.6665,81.25,0.0953,23.77
2024-03-11,8398847.0,198128800.73,2.81,6.12,2.79,201.07,1.0,174639718.75,7757749.0,7403125.0,183005298.91,,,,,,,,15.48,,670842.0,,,,,,21671.0,750804.0,184.49,16.46,,,7.94,7.94,89924208.0,2121312066.72,,2133.61,7.96,4.12,0.7409,85.88,0.086,23.59
2024-03-12,8411467.0,203305157.39,2.81,6.05,2.8,199.89,1.0,181967059.61,7581069.0,7528633.0,183234437.73,,,150284.0,4.51,,,,10.57,238102.0,437560.0,,,4.51,150284.0,,110596.0,112594.0,179.44,2.87,,,7.77,7.77,89963144.0,2174409190.48,,2138.98,7.74,2.87,0.7892,88.71,0.0862,24.17
2024-03-13,8044755.0,196050679.35,2.69,5.77,2.68,195.04,1.0,180375992.83,7225357.0,7401559.0,176081950.09,,,5000.0,0.21,,,,8.23,7953.0,368665.0,,,0.21,5000.0,,7953.0,135027.0,174.59,3.24,,,7.4,7.4,90393320.0,2202885208.4,,2188.58,7.39,3.01,0.8621,92.79,0.0824,24.37
2024-03-14,7611625.0,188235486.25,2.54,5.48,2.53,186.72,1.0,173367909.17,7033227.0,7010429.0,173931703.71,,,11562.0,0.3,,,,4.86,10762.0,203692.0,,,0.3,11562.0,,,401892.0,172.45,7.82,,,7.18,7.18,90876328.0,2247371591.44,,2228.76,7.18,2.9,0.8674,93.07,0.0777,24.73
2024-03-15,7643614.0,189026574.22,2.55,5.49,2.54,189.93,1.0,174158997.14,7067383.0,7042418.0,174776381.59,,,44385.0,3.4,,4246.0,,0.41,44385.0,16642.0,,,3.4,44385.0,0.1,6413.0,16642.0,174.61,0.44,,,7.27,7.27,90094560.0,2228038468.8,,2226.49,7.27,2.88,0.872,93.32,0.0787,24.73
2024-03-18,7756990.0,189115416.2,2.59,5.5,2.58,193.1,1.0,174458257.72,7153854.0,7155794.0,174410960.52,,,,0.51,,133577.0,,1.29,20492.0,52106.0,,,0.51,,3.3,138577.0,40693.0,176.76,1.06,,,7.34,7.34,90317312.0,2201936066.56,,2227.54,7.35,2.83,0.8473,91.97,0.0796,24.38
2024-03-19,6720589.0,161562959.56,2.25,4.73,2.23,164.8,1.0,153251538.24,6584351.0,6374856.0,158287798.04,,,87178.0,0.23,,,,18.9,9823.0,761044.0,,,0.23,87178.0,,104363.0,790761.0,160.31,22.03,,,6.76,6.76,90862960.0,2184345558.4,,2205.96,6.77,3.14,0.8523,92.25,0.069,24.04
2024-03-20,7510025.0,184746615.0,2.51,5.28,2.5,180.97,1.0,163593419.4,6860551.0,6650139.0,168769554.6,,,9692.0,,,275283.0,,0.98,,40388.0,,,,9692.0,6.66,306896.0,,164.92,,,,7.04,7.04,90576704.0,2228186918.4,,2188.96,7.01,7.33,0.738,85.54,0.0771,24.6
2024-03-21,7539935.0,190911154.2,2.52,5.28,2.51,186.2,1.0,166526171.16,6870465.0,6576863.0,173960173.8,,,89461.0,0.81,,,,2.22,31823.0,93272.0,,,0.81,89461.0,,13725.0,105099.0,169.15,0.0,,,7.05,7.05,90520720.0,2291984630.4,,2240.48,7.02,7.47,0.7445,85.93,0.0774,25.32
2024-03-22,8588438.0,217631018.92,2.87,6.01,2.86,218.39,1.0,177109444.82,7488260.0,6989323.0,189752508.4,,,451574.0,15.28,,14000.0,,2.17,410570.0,100358.0,,,15.28,451574.0,0.36,266579.0,12110.0,189.88,0.3,,,7.68,7.68,90043536.0,2281703202.24,,2281.93,7.68,6.27,0.7271,84.9,0.0881,25.34
2024-03-25,8722092.0,217528974.48,2.91,6.07,2.9,221.4,1.0,173938194.04,7644260.0,6974266.0,190647844.4,,,8538.0,0.6,,9660.0,,0.24,24269.0,7382.0,,,0.6,8538.0,0.25,154844.0,48986.0,193.08,1.58,,,7.87,7.87,89500896.0,2232152346.24,,2258.03,7.88,6.19,0.699,83.14,0.0898,24.94
2024-03-26,8941390.0,223534750.0,2.99,6.23,2.97,224.28,1.0,177179175.0,7758141.0,7087167.0,193953525.0,,,41664.0,0.88,,,,0.02,116717.0,839.0,,,0.88,41664.0,,73056.0,3816.0,193.67,0.11,,,7.99,7.99,89307216.0,2232680400.0,,2228.8,7.99,6.04,0.6895,82.57,0.0921,25.0
2024-03-27,8025232.0,200470295.36,2.68,5.76,2.67,202.04,1.0,186013969.68,7814264.0,7446516.0,195200314.72,,,231955.0,9.15,,,,34.71,364755.0,1393484.0,,,9.15,231955.0,,1217652.0,5406.0,195.57,0.13,,,8.32,8.32,86110936.0,2151051181.28,,2151.46,8.33,5.16,0.6843,82.33,0.0854,24.98
2024-03-28,8057465.0,201678348.95,2.69,5.9,2.68,203.32,1.0,187090464.47,7636528.0,7474649.0,191142295.84,,,34032.0,0.82,,,,5.92,30600.0,236729.0,,,0.82,34032.0,,24961.0,2467.0,191.45,0.06,,,8.16,8.16,85965056.0,2151705351.68,,2150.04,8.18,5.14,0.6789,82.0,0.0861,25.03
2024-03-29,8057465.0,201678348.95,2.69,5.99,2.68,203.02,1.0,187090464.47,7636528.0,7474649.0,191142295.84,,,1868.0,,,,,0.05,,1868.0,,,,1868.0,,,,191.32,,,,8.21,8.21,85411168.0,2137841535.04,,2136.56,8.22,5.15,0.6785,81.97,0.0866,
2024-04-01,7827346.0,195918470.38,2.62,5.82,2.6,197.49,1.0,181330585.9,7636528.0,7244530.0,191142295.84,,,,0.12,,,,,4064.0,,,,0.12,,,,234183.0,191.97,5.71,,,8.1,8.1,86656120.0,2169002683.6,,2171.34,8.12,5.3,0.6692,81.38,0.083,
2024-04-02,7696854.0,189958356.72,2.57,5.72,2.56,194.06,1.0,176232624.08,6945038.0,7140706.0,171403537.84,,,253234.0,1.32,,,,40.85,57927.0,1624591.0,,,1.32,253234.0,,679867.0,161751.0,173.36,3.95,,,7.61,7.61,84322912.0,2081089468.16,,2098.16,7.63,6.09,0.7029,83.42,0.0843,24.68
2024-04-03,8112981.0,199741592.22,2.71,6.26,2.7,201.63,1.0,182015487.66,7401106.0,7392993.0,182215229.72,,,254659.0,4.69,,145900.0,,0.55,284890.0,22078.0,,,4.69,254659.0,3.6,223487.0,178503.0,182.29,4.51,,,8.05,8.05,84512176.0,2080689773.12,,2079.76,8.06,5.11,0.6504,80.21,0.0883,24.62
2024-04-04,7966450.0,194381380.0,2.66,6.14,2.65,197.86,1.0,176740472.8,7234382.0,7243462.0,176518920.8,,,203443.0,0.28,,,,15.19,14491.0,620798.0,,,0.28,203443.0,,250631.0,164022.0,178.06,4.09,,,7.88,7.88,84557568.0,2063204659.2,,2074.76,7.9,5.2,0.654,80.42,0.0868,24.4
2024-04-05,7391488.0,178282690.56,2.47,5.71,2.46,182.49,1.0,166670864.28,6956362.0,6910069.0,167787451.44,,,611.0,0.33,,,,7.76,14585.0,305612.0,,,0.33,611.0,,26981.0,347978.0,169.75,9.55,,,7.48,7.48,86074176.0,2076109125.12,,2092.74,7.5,5.59,0.7289,85.09,0.0795,24.12
2024-04-08,6817859.0,167651152.81,2.28,5.29,2.27,166.47,1.0,160469544.95,6508307.0,6525805.0,160039269.13,,,34312.0,0.27,,,,12.04,7752.0,482367.0,,,0.27,34312.0,,,392016.0,157.39,11.35,,,7.09,7.09,85300944.0,2097550212.96,,2068.18,7.07,3.56,0.7921,88.87,0.0743,24.59
2024-04-09,6654486.0,164565438.78,2.22,5.18,2.21,165.44,1.0,160760629.36,6405375.0,6500632.0,158404923.75,,,54845.0,4.09,,,,3.66,54365.0,157777.0,,,4.09,54845.0,,,79538.0,157.69,1.92,,,6.99,6.99,85208896.0,2107215998.08,,2098.36,6.99,2.31,0.8419,91.69,0.0726,24.73
2024-04-10,6535322.0,164297995.08,2.18,5.08,2.17,163.92,1.0,160430105.52,6296937.0,6381468.0,158304996.18,,,19354.0,0.27,,,,2.99,9440.0,127792.0,,,0.27,19354.0,,,128604.0,156.79,1.92,,,7.05,7.05,82985856.0,2086264419.84,,2068.4,7.05,2.37,0.8362,91.38,0.0732,25.14
2024-04-11,6503976.0,157331179.44,2.17,5.04,2.16,165.03,1.0,153141277.92,6284696.0,6330768.0,152026796.24,,,58525.0,,,,,1.74,,70766.0,,,,58525.0,,,50700.0,157.14,0.0,,,7.08,7.08,82428080.0,1993935255.2,,2048.5,7.12,1.89,0.8434,91.78,0.0733,24.19
2024-04-12,6455380.0,154735458.6,2.16,4.98,2.15,158.9,1.0,147681111.57,5985809.0,6161081.0,143479841.73,,,41921.0,0.02,,,,12.18,2142.0,479834.0,,,0.02,41921.0,,139026.0,171829.0,144.9,8.85,,,6.76,6.76,82587424.0,1979620553.28,,1994.65,6.77,2.3,0.8126,90.06,0.0729,23.97
2024-04-15,6378641.0,153342529.64,2.13,4.92,2.12,155.9,1.0,148744230.56,5725974.0,6187364.0,137652414.96,,,278930.0,1.4,,49889.0,,13.81,52522.0,567680.0,,,1.4,278930.0,1.21,28915.0,76128.0,137.6,3.03,,,6.46,6.46,82859984.0,1991954015.36,,1987.6,6.47,2.05,0.8289,90.98,0.072,24.04
2024-04-16,6735282.0,160434417.24,2.25,8.67,2.24,164.5,1.0,153708387.66,6069744.0,6452913.0,144581302.08,,,314614.0,7.95,,,,1.22,331421.0,51966.0,,,7.95,314614.0,,81122.0,65872.0,145.95,1.73,,,6.9,6.9,81853600.0,1949752752.0,,1961.79,6.92,6.2,0.7502,86.33,0.0766,23.82
2024-04-17,5767568.0,136287631.84,1.93,7.51,1.92,139.57,1.0,130845382.91,5507305.0,5537257.0,130137617.15,,,1660.0,,,12800.0,,14.23,,584899.0,,,,1660.0,0.3,20800.0,928456.0,130.84,23.88,,,6.25,6.25,82599408.0,1951824011.04,,1959.57,6.26,5.17,0.7633,87.15,0.0655,23.63
2024-04-18,5689458.0,137400410.7,1.9,7.49,1.89,137.24,1.0,130729842.6,5441143.0,5413244.0,131403603.45,,,133893.0,0.0,,,,4.77,1628.0,200055.0,,,0.0,133893.0,,,125641.0,129.37,2.97,,,6.13,6.13,83264192.0,2010830236.8,,1980.26,6.13,3.57,0.7826,88.3,0.0641,24.15
2024-04-19,6632188.0,158907224.48,2.22,8.94,2.21,161.73,1.0,147624316.72,6044055.0,6161282.0,144815557.8,,,144416.0,20.12,,,,0.67,769838.0,28117.0,,,20.12,144416.0,,486613.0,21800.0,145.83,0.47,,,6.91,6.91,81415568.0,1950717009.28,,1960.88,6.92,15.22,0.6295,77.77,0.0758,23.96
2024-04-22,6573503.0,159275977.69,2.2,9.03,2.19,159.79,1.0,147914385.31,6062977.0,6104597.0,146905932.71,,,41779.0,0.08,,178812.0,,3.02,4000.0,121460.0,,,0.08,41779.0,4.33,98603.0,239497.0,145.67,6.24,,,6.94,6.94,81294528.0,1969766413.44,,1954.57,6.94,13.48,0.6088,76.71,0.0752,24.23
2024-04-23,6109695.0,149443139.7,2.04,8.43,2.03,150.23,1.0,143162007.38,5713416.0,5852903.0,139750155.36,,,5010.0,,,,,8.68,,364571.0,,,,5010.0,,10000.0,251694.0,138.67,5.94,,,6.56,6.56,81334552.0,1989443141.92,,1972.98,6.57,7.09,0.6885,82.52,0.0702,24.46
2024-04-24,6088712.0,150634734.88,2.03,8.24,2.02,150.96,1.0,138060654.62,5903790.0,5580463.0,146059764.6,,,160841.0,5.46,,,,6.11,209596.0,252451.0,,,5.46,160841.0,,281984.0,482036.0,144.91,10.95,,,6.75,6.75,81537840.0,2017246161.6,,2000.65,6.75,10.68,0.6191,77.72,0.0696,24.74
2024-04-25,6184341.0,150279486.3,2.07,8.42,2.06,155.02,1.0,138271131.0,5593176.0,5690170.0,135914176.8,,,2000.0,0.06,,281457.0,,7.85,2000.0,312614.0,,,0.06,2000.0,7.63,,173750.0,137.87,4.35,,,6.38,6.38,82136696.0,1995921712.8,,2017.81,6.4,9.48,0.5998,76.29,0.0705,24.3
2024-04-26,5834809.0,147503971.52,1.94,7.95,1.93,144.49,1.0,141975387.2,5593834.0,5616115.0,141412123.52,,,88351.0,0.0,,,,2.17,13638.0,87693.0,,,0.0,88351.0,,,87693.0,136.84,2.39,,,6.35,6.35,82433160.0,2083910284.8,,2042.97,6.28,7.68,0.6637,80.85,0.0663,25.28
2024-04-29,5720765.0,146909245.2,1.91,7.69,1.9,149.0,1.0,141405610.32,4253308.0,5506449.0,109224949.44,,,32774.0,2.38,,,,39.08,75975.0,1612080.0,,,2.38,32774.0,,238780.0,185641.0,107.32,0.0,,,4.8,4.8,84418160.0,2167858348.8,,2141.26,4.77,6.42,0.6681,81.18,0.0645,25.68
2024-04-30,5662078.0,138324565.54,1.89,7.6,1.88,150.3,1.0,132997066.58,4046635.0,5444006.0,98859293.05,,,1270.0,0.65,,3800.0,,5.24,14612.0,215499.0,,,0.65,1270.0,0.1,7556.0,80855.0,103.04,2.07,,,4.55,4.55,84849112.0,2072863806.16,,2147.91,4.58,6.8,0.6821,82.07,0.0637,24.43
2024-05-01,5509971.0,134608591.53,1.84,7.52,1.83,138.7,1.0,128639951.65,4072879.0,5265655.0,99500433.97,,,15000.0,0.0,,,,,18890.0,,,,0.0,15000.0,,11244.0,197241.0,99.43,11.43,,,4.53,4.53,85914496.0,2098891137.28,,2097.01,4.53,7.04,0.6604,80.69,0.0612,
2024-05-02,5121854.0,129582906.2,1.71,6.99,1.7,128.56,1.0,123401711.4,4258548.0,4877538.0,107741264.4,,,397640.0,10.33,,,,7.18,400204.0,294509.0,,,10.33,397640.0,,82538.0,788321.0,104.07,20.48,,,4.73,4.73,85736160.0,2169124848.0,,2116.32,4.69,13.51,0.546,72.21,0.0569,25.3
2024-05-03,5794118.0,150936773.9,1.93,7.8,1.92,148.48,1.0,143559518.1,4751709.0,5510922.0,123782019.45,,,34847.0,21.62,,,,9.84,751027.0,457787.0,,,21.62,34847.0,,916101.0,117643.0,120.29,2.79,,,5.25,5.25,85687064.0,2232148017.2,,2183.08,5.22,9.81,0.5831,75.32,0.0641,26.05
2024-05-06,5454027.0,143822691.99,1.83,7.25,1.81,143.68,1.0,136302073.47,4468662.0,5168831.0,117838616.94,,,30940.0,0.35,,30230.0,,8.04,11940.0,344217.0,,,0.35,30940.0,0.8,30230.0,384261.0,116.43,6.35,,,4.93,4.93,86128664.0,2271212869.68,,2250.35,4.92,6.72,0.6339,79.06,0.0602,26.37
2024-05-07,6487291.0,174118890.44,2.18,8.71,2.15,173.98,1.0,169863515.8,5296172.0,6328745.0,142149256.48,,,26919.0,17.52,,864000.0,,15.11,571079.0,592312.0,,,17.52,26919.0,22.71,1392903.0,275165.0,139.99,6.98,,,5.91,5.91,84337344.0,2263614312.96,,2236.59,5.89,13.06,0.5877,75.26,0.0724,26.84
2024-05-08,7368899.0,200876186.74,2.47,9.79,2.44,199.68,1.0,167356009.52,6137238.0,6139252.0,167301107.88,,,163636.0,0.33,,,,28.59,4886.0,1093319.0,,,0.33,163636.0,,1770749.0,194379.0,165.32,3.7,,,6.78,6.78,84340624.0,2299125410.24,,2274.27,6.78,11.37,0.5137,69.92,0.0814,27.26
2024-05-09,8220837.0,225826392.39,2.76,10.91,2.72,224.24,1.0,177760952.18,7126360.0,6471094.0,195761109.2,,,620026.0,10.22,,,,1.6,331842.0,58022.0,,,10.22,620026.0,,427118.0,,193.71,,,,7.87,7.87,83404024.0,2291108539.28,,2273.04,7.85,15.41,0.4504,64.28,0.0908,27.47
2024-05-10,8464425.0,236834611.5,2.84,11.32,2.81,233.3,1.0,186666891.2,7190751.0,6671440.0,201197212.98,,,37750.0,7.05,,,,,227150.0,,,,7.05,37750.0,,26641.0,26804.0,197.89,0.7,,,7.91,7.91,83721640.0,2342531487.2,,2309.27,7.89,15.53,0.4268,62.19,0.0931,27.98
2024-05-13,8951053.0,250360952.41,3.0,11.78,2.97,250.24,1.0,199289494.52,7253320.0,7125116.0,202875360.4,,,39726.0,15.41,,,,0.16,453676.0,12000.0,,,15.41,39726.0,,34843.0,,202.33,,,,7.97,7.97,83808792.0,2344131912.24,,2340.37,7.96,15.23,0.4378,63.26,0.0983,27.97
2024-05-14,13873895.0,376815034.26,4.65,18.32,4.6,387.7,1.0,259423796.31,9852442.0,9551685.0,267592357.43,,,293278.0,0.15,,2503584.0,,1.14,3944.0,41327.0,,,0.15,293278.0,70.03,2347171.0,80959.0,275.46,2.56,,,10.81,10.81,81255360.0,2206895847.37,,2279.56,10.78,34.7,0.303,40.68,0.1523,28.36
2024-05-15,13699048.0,375764886.64,4.59,17.99,4.54,386.06,1.0,256529666.51,9598163.0,9352157.0,263277611.09,,,3760.0,7.31,,,,8.01,245458.0,288344.0,,,7.31,3760.0,,30305.0,444986.0,269.07,11.28,,,10.52,10.52,81627952.0,2239054723.36,,2285.91,10.53,35.27,0.3014,39.93,0.1502,27.43
2024-05-16,13221674.0,368223620.9,4.43,17.19,4.38,363.82,1.0,249490520.95,9337643.0,8958367.0,260053357.55,,,7478.0,0.17,,,,8.35,3760.0,277661.0,,,0.17,7478.0,,9663.0,397550.0,256.43,15.12,,,10.41,10.41,80329000.0,2237162650.0,,2211.57,10.39,36.33,0.2974,38.42,0.1475,27.85
2024-05-17,12032659.0,329093223.65,4.04,15.34,3.99,332.87,1.0,212491777.2,9315539.0,7769352.0,254779991.65,,,,,,,,1.03,,37955.0,,,,,,15851.0,1189015.0,258.42,32.49,,,10.37,10.37,80476224.0,2201024726.4,,2226.49,10.4,32.29,0.2852,39.92,0.134,27.35
2024-05-20,13917314.0,392050735.38,4.67,17.68,4.61,385.06,1.0,273845049.03,9500170.0,9721159.0,267619788.9,,,,49.04,,246386.0,,,1709005.0,,,,49.04,,6.76,266167.0,3584.0,261.08,0.1,2.27,,10.29,10.29,82822496.0,2333109712.32,81536.0,2285.53,10.25,33.7,0.2948,40.6,0.1507,28.17
2024-05-21,13119443.0,369837098.17,4.4,16.79,4.35,370.29,1.0,276201645.21,8716341.0,9797859.0,245713652.79,,,110390.0,3.9,,150587.0,,52.89,105540.0,1945837.0,,,3.9,110390.0,4.24,1051618.0,179427.0,245.43,3.43,,,9.44,9.44,83628264.0,2357480762.16,,2353.87,9.44,36.13,0.2861,37.88,0.1421,28.19
2024-05-22,13073429.0,366578949.16,4.38,16.52,4.33,369.49,1.0,282093924.44,8551240.0,10060411.0,239776769.6,,,186247.0,16.25,,56634.0,,20.02,579558.0,708741.0,,,16.25,186247.0,1.6,357393.0,373640.0,240.94,10.62,,,9.24,9.24,84036912.0,2356395012.48,,2364.66,9.25,36.26,0.289,38.04,0.1412,28.04
2024-05-23,12762474.0,360157016.28,4.28,16.06,4.23,359.65,1.0,280575289.94,8309385.0,9942427.0,234490844.7,,,47638.0,8.9,,3300.0,,15.89,315919.0,561494.0,,,8.9,47638.0,0.1,272001.0,437203.0,233.14,12.93,,,8.98,8.98,84273688.0,2378203475.36,,2366.06,8.97,36.47,0.2835,37.14,0.1378,28.22
2024-05-24,12207394.0,349497690.22,4.09,15.68,4.05,344.46,1.0,273372581.58,7772609.0,9548466.0,222529795.67,,,74988.0,2.6,,,,12.88,89663.0,458682.0,,,2.6,74988.0,,18396.0,483624.0,219.1,13.6,4.81,,8.31,8.31,85771744.0,2455645030.72,171478.0,2426.45,8.28,38.1,0.3052,38.81,0.1305,28.63
2024-05-27,11911143.0,339586686.93,3.99,15.58,3.95,338.6,1.0,263780649.65,7316980.0,9252215.0,208607099.8,,,,0.77,,,,12.98,26000.0,455629.0,,,0.77,,,,322251.0,208.76,9.04,,,7.82,7.82,86280432.0,2459855116.32,,2460.94,7.82,38.79,0.3205,40.11,0.1273,28.51
2024-05-28,7853112.0,222557194.08,2.63,10.44,2.6,223.79,1.0,219705679.96,6961274.0,7752494.0,197282505.16,,,,,,,,12.3,,427636.0,,,,,,71930.0,1499721.0,197.96,41.16,,,7.45,7.45,86516912.0,2451889286.08,,2459.41,7.45,31.66,0.3187,44.69,0.084,28.34
2024-05-29,4682640.0,130786135.2,1.57,6.25,1.55,133.26,1.0,126545160.21,4339976.0,4530797.0,121215529.68,,,46240.0,1.25,,3300.0,,78.66,43440.0,2758944.0,,,1.25,46240.0,0.1,91406.0,3268437.0,122.53,93.29,,,4.64,4.64,89097352.0,2488489041.36,,2515.99,4.64,11.65,0.5355,71.68,0.0501,27.93
2024-05-30,6176341.0,174049289.38,2.07,8.33,2.05,172.68,1.0,160572767.98,4846333.0,5698111.0,136569663.94,,,193319.0,21.66,,341260.0,,3.19,844306.0,97386.0,,,21.66,193319.0,9.61,410424.0,18252.0,135.24,0.86,,,5.18,5.18,88627504.0,2497523062.72,,2477.94,5.18,8.98,0.4456,65.22,0.0661,28.18
2024-05-31,6375039.0,177289834.59,2.14,8.63,2.11,179.11,1.0,161140956.93,5293867.0,5794353.0,147222441.27,,,223947.0,4.67,,,,3.73,165292.0,139484.0,,,4.67,223947.0,,363071.0,69050.0,148.61,1.22,,,5.64,5.64,88516072.0,2461631962.32,,2482.29,5.65,8.65,0.4199,63.27,0.068,27.81
2024-06-03,6112717.0,169750151.09,2.05,7.07,2.03,169.71,1.0,157159594.1,5223191.0,5659330.0,145048014.07,,,26740.0,1.04,,,,3.86,43500.0,133029.0,,,1.04,26740.0,,35613.0,178523.0,144.84,5.08,,,5.54,5.54,89019136.0,2472061406.72,,2470.01,5.54,9.13,0.4525,65.91,0.0649,27.77
2024-06-04,9883665.0,268143831.45,3.31,11.42,3.28,275.16,1.0,232681258.9,7737469.0,8576530.0,209917533.97,,,784001.0,82.99,,106201.0,,4.78,2967062.0,170749.0,,,82.99,784001.0,2.95,1901026.0,156063.0,214.1,4.22,,,8.15,8.15,87249952.0,2367091197.76,,2404.11,8.18,11.25,0.3535,56.64,0.1041,27.13
2024-06-05,8307941.0,226391392.25,2.79,9.47,2.75,227.42,1.0,205331584.0,6822978.0,7535104.0,185926150.5,,,230227.0,1.31,,10000.0,,36.17,163371.0,1291961.0,,,1.31,230227.0,0.27,147243.0,1214797.0,185.43,33.22,,,7.14,7.14,88712600.0,2417418350.0,,2411.41,7.14,13.16,0.4953,68.7,0.087,27.25
2024-06-06,9084226.0,246000840.08,3.05,10.34,3.01,249.07,1.0,227284714.72,7524664.0,8393084.0,203767901.12,,,387916.0,24.69,,,,4.33,886869.0,158913.0,,,24.69,387916.0,,472683.0,28889.0,204.68,0.8,,,7.85,7.85,88272152.0,2390409876.16,,2399.45,7.86,13.99,0.4805,67.44,0.0948,27.08
2024-06-07,8601392.0,232667653.6,2.88,9.89,2.85,236.01,1.0,218163524.75,7117927.0,8065195.0,192539925.35,,,23063.0,2.33,,,,11.91,83267.0,433866.0,,,2.33,23063.0,,4066.0,411156.0,193.42,11.23,,,7.41,7.41,88994392.0,2407298303.6,,2413.34,7.42,14.8,0.5461,72.16,0.0895,27.05
2024-06-10,8874268.0,236410499.52,2.98,10.02,2.94,243.1,1.0,218034387.36,7493537.0,8184474.0,199627825.68,,,175631.0,9.49,,3400.0,,2.95,354680.0,105617.0,,,9.49,175631.0,0.1,305596.0,238801.0,202.73,6.52,,,7.81,7.81,88466920.0,2356758748.8,,2383.48,7.84,15.28,0.561,73.13,0.0925,26.64
2024-06-11,9908600.0,260893438.0,3.32,11.2,3.28,266.69,1.0,241261895.32,8464643.0,9163004.0,222874050.19,,,1061132.0,29.85,,88901.0,,9.95,1230081.0,346413.0,,,29.85,1061132.0,2.42,256387.0,340452.0,225.29,9.81,,,8.76,8.76,88186760.0,2321957390.8,,2339.29,8.78,13.84,0.5259,70.56,0.1025,26.33
2024-06-12,9885427.0,271256116.88,3.32,11.24,3.28,263.52,1.0,252370152.72,8493839.0,9197163.0,233070942.16,,,311528.0,7.36,,,,10.02,385736.0,354456.0,,,7.36,311528.0,,72124.0,351577.0,224.1,8.86,,,8.72,8.72,88928992.0,2440211540.48,,2366.64,8.65,13.78,0.5588,73.15,0.1015,27.44
