,ALLUX FP Equity_DX_SI_QTY,ALLUX FP Equity_DX_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLUX FP Equity_DX_SI_MV,ALLUX FP Equity_DX_DSS,ALLUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SUPPLY_SI_QTY,ALLUX FP Equity_DX_BROKER_SI_QTY,ALLUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLUX FP Equity_DX_BROKER_SI_QTY_ADD,ALLUX FP Equity_DX_SUPPLY_SI_MV_DEC,ALLUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLUX FP Equity_DX_BROKER_SI_MV_ADD,ALLUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLUX FP Equity_DX_BROKER_SI_QTY_DEC,ALLUX FP Equity_DX_SUPPLY_SI_MV,ALLUX FP Equity_DX_BROKER_SI_MV_DEC,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLUX FP Equity_DX_BROKER_SI_CON_RATIO,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLUX FP Equity_PX_LAST
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0
2019-12-17,16.0,6400.0,0.02,0.13,0.01,0.01,0.0,6400.0,0.0,16.0,0.0,16.0,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-18,16.0,6400.0,0.02,0.13,0.01,0.01,0.0,6400.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-19,16.0,6400.0,0.02,0.68,0.01,0.01,0.0,6400.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-20,16.0,5760.0,0.02,0.68,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,360.0
2019-12-23,16.0,5760.0,0.02,0.68,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,360.0
2019-12-24,16.0,5760.0,0.02,0.67,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-25,16.0,5760.0,0.02,0.69,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-26,16.0,5760.0,0.02,0.69,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-27,16.0,5600.0,0.02,0.69,0.01,0.01,0.0,5600.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,350.0
2019-12-30,16.0,5600.0,0.02,0.67,0.01,0.01,0.0,5600.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2019-12-31,16.0,5600.0,0.02,0.67,0.01,0.01,0.0,5600.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-01-01,16.0,5600.0,0.02,0.67,0.01,0.01,0.0,5600.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-01-02,16.0,5600.0,0.02,0.67,0.01,0.01,0.0,5600.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-01-03,16.0,5760.0,0.02,0.69,0.01,0.01,0.0,5760.0,0.0,16.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,360.0
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0
2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
