,GET FP Equity_DX_SI_QTY,GET FP Equity_DX_SHORT_INTEREST_VALUE,GET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GET FP Equity_DX_SI_MV,GET FP Equity_DX_DSS,GET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY,GET FP Equity_DX_BROKER_SI_QTY,GET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GET FP Equity_DX_BROKER_SI_MV_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_INC_x,GET FP Equity_DX_BROKER_SI_MV_INC_x,GET FP Equity_DX_SUPPLY_SI_MV_NEW,GET FP Equity_DX_BROKER_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_NEW,GET FP Equity_DX_SUPPLY_SI_MV_DEC,GET FP Equity_DX_BROKER_SI_QTY_INC,GET FP Equity_DX_SUPPLY_SI_QTY_DEC,GET FP Equity_DX_BROKER_SI_MV_NEW_y,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GET FP Equity_DX_BROKER_SI_MV_INC_y,GET FP Equity_DX_SUPPLY_SI_QTY_INC_y,GET FP Equity_DX_BROKER_SI_MV_ADD,GET FP Equity_DX_SUPPLY_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_DEC,GET FP Equity_DX_SUPPLY_SI_MV,GET FP Equity_DX_BROKER_SI_MV_DEC,GET FP Equity_DX_SUPPLY_SI_MV_RMV,GET FP Equity_DX_BROKER_SI_MV_RMV,GET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GET FP Equity_DX_UTILIZATION_QUANTITY,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GET FP Equity_DX_ACTIVE_UTILIZATION_MV,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GET FP Equity_DX_BROKER_SI_CON_RATIO,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GET FP Equity_DX_DEMAND_SUPPLY_RATIO,GET FP Equity_PX_LAST
2023-11-09,4573730.0,71121501.5,1.51,3.8,0.83,71.28,0.0,51422279.45,3524900.0,3306899.0,54812195.0,,,191328.0,2.4,,,,0.79,143607.0,52170.0,,,2.4,191328.0,,3987.0,176632.0,54.86,2.73,,,3.32,3.32,102612080.0,1595617844.0,,1596.47,3.32,25.57,0.2102,26.09,0.0431,15.55
2023-11-10,3946928.0,61414199.68,1.3,3.27,0.72,61.54,0.0,39036118.88,2726749.0,2508748.0,42428214.44,,,106238.0,2.15,,,,14.54,136349.0,934500.0,,,2.15,106238.0,,30111.0,934500.0,42.44,14.6,,,2.57,2.57,103503840.0,1610519750.4,,1610.67,2.57,22.82,0.2419,37.14,0.0372,15.56
2023-11-13,2907391.0,45631501.75,0.96,2.54,0.53,45.52,0.0,41901898.9,2833572.0,2669761.0,44472912.54,,,68715.0,2.11,,25524.0,,0.66,135489.0,42134.0,,,2.11,68715.0,0.4,80242.0,,44.14,,,,2.64,2.64,104348144.0,1637744120.08,,1625.54,2.64,24.97,0.2255,35.14,0.0271,15.695
2023-11-14,3102129.0,49665085.29,1.03,2.73,0.56,49.07,0.0,45623440.84,2881046.0,2849684.0,46125546.46,,,180065.0,4.42,,146086.0,,3.73,271890.0,238053.0,,,4.42,180065.0,2.24,105462.0,238053.0,45.08,3.62,,,2.69,2.69,104281712.0,1669550209.12,,1634.81,2.68,17.05,0.1945,32.74,0.0289,16.01
2023-11-15,2747520.0,44125171.2,0.91,2.43,0.5,44.15,0.0,40070904.5,2589532.0,2495075.0,41587883.92,,,73746.0,1.25,,6000.0,,5.65,73746.0,371260.0,,,1.25,73746.0,0.1,6000.0,434355.0,41.52,6.46,,,2.41,2.41,104738448.0,1682099474.88,,1677.89,2.41,21.93,0.2163,35.41,0.0256,16.06
2023-11-16,2299138.0,37717358.89,0.76,2.03,0.42,37.34,0.0,32673526.81,1986827.0,1991681.0,32593896.94,,,,,,,,9.67,,602705.0,,,,,,,503394.0,31.96,8.0,,,1.85,1.85,105363952.0,1728495632.56,,1702.07,1.84,25.87,0.2097,28.58,0.0214,16.405
2023-11-17,2171370.0,35371617.3,0.72,1.89,0.39,35.47,0.0,30439705.77,2023838.0,1868613.0,32968321.02,,,197961.0,2.88,,,,2.57,182774.0,161065.0,,,2.88,197961.0,,115.0,305842.0,33.12,4.7,,,1.89,1.89,105337448.0,1715947027.92,,1721.52,1.89,25.76,0.2445,35.43,0.0202,16.29
2023-11-20,2420679.0,39457067.7,0.8,2.1,0.44,39.48,0.0,34923972.5,2297800.0,2142575.0,37454140.0,,,162831.0,6.51,,22947.0,,2.41,397833.0,146947.0,,,6.51,162831.0,0.38,258078.0,146818.0,37.4,2.48,,,2.14,2.14,104934584.0,1710433719.2,,1706.68,2.14,18.86,0.2197,34.73,0.0226,16.3
2023-11-21,2232894.0,36574803.72,0.74,2.02,0.41,36.57,0.0,32395332.06,2132962.0,1977737.0,34937917.56,,,,,,,,2.61,,164838.0,,,,,,,164838.0,34.88,2.61,,,1.99,1.99,105087824.0,1721338557.12,,1716.38,1.99,20.46,0.2165,32.9,0.0208,16.38
2023-11-22,2007808.0,32968207.36,0.66,1.86,0.37,32.93,0.0,28843158.54,1908676.0,1756587.0,31340459.92,,,7261.0,0.14,,24900.0,,4.26,7100.0,262360.0,,,0.14,7261.0,0.41,30813.0,253150.0,31.35,4.15,,,1.78,1.78,105192752.0,1727264987.84,,1725.67,1.78,22.78,0.1967,23.88,0.0187,16.42
2023-11-23,2093708.0,34650867.4,0.69,1.96,0.38,34.49,0.0,30493159.85,1993776.0,1842487.0,32996992.8,,,85900.0,1.43,,,,0.01,85900.0,800.0,,,1.43,85900.0,,,,32.77,,,,1.86,1.86,105355240.0,1743629222.0,,1731.14,1.86,21.92,0.1971,22.83,0.0195,16.55
2023-11-24,1898623.0,31650045.41,0.63,1.81,0.35,31.57,0.0,27462191.34,1802627.0,1647402.0,30049792.09,,,,0.22,,,,3.11,8451.0,191149.0,,,0.22,,,,203536.0,29.87,3.26,,,1.68,1.68,105561168.0,1759704670.56,,1748.13,1.68,23.43,0.1956,24.17,0.0177,16.67
2023-11-27,1699131.0,28350000.74,0.56,1.65,0.31,28.37,0.0,24285184.35,1596135.0,1455510.0,26631512.48,,,7800.0,0.27,,,,3.55,11319.0,214292.0,,,0.27,7800.0,,,203211.0,26.63,3.38,,,1.49,1.49,105849560.0,1766099908.6,,1763.56,1.49,26.5,0.2117,26.92,0.0158,16.685
2023-11-28,1800643.0,29962699.52,0.59,1.77,0.33,30.06,0.0,25782382.08,1704647.0,1549422.0,28365326.08,,,35188.0,1.57,,,,0.01,93912.0,446.0,,,1.57,35188.0,,73770.0,,28.48,,,,1.59,1.59,105431984.0,1754388213.76,,1753.92,1.6,25.62,0.2136,26.15,0.0168,16.64
2023-11-29,1924011.0,32217564.2,0.64,1.9,0.35,32.13,0.0,28010868.55,1835191.0,1672790.0,30730273.3,,,234646.0,3.88,,,,1.75,234646.0,104102.0,,,3.88,234646.0,,,111278.0,30.62,1.86,,,1.72,1.72,105105072.0,1759984430.64,,1751.88,1.72,25.17,0.2533,35.4,0.018,16.745
2023-11-30,2618417.0,43910853.09,0.87,2.63,0.48,43.96,0.0,39697876.92,2522421.0,2367196.0,42301000.17,,,101750.0,11.79,,,,0.12,694406.0,7176.0,,,11.79,101750.0,,592656.0,,42.47,,,,2.36,2.36,104571376.0,1753661975.52,,1754.27,2.36,26.84,0.303,44.33,0.0245,16.77
2023-12-01,2785186.0,47264606.42,0.92,2.69,0.51,46.9,0.0,43001386.05,2689190.0,2533965.0,45635554.3,,,8869.0,2.83,,,,,166769.0,,,,2.83,8869.0,,157900.0,,45.26,,,,2.51,2.51,104527128.0,1773825362.16,,1756.88,2.51,25.51,0.3194,47.27,0.026,16.97
2023-12-04,2566661.0,43415070.82,0.85,2.53,0.47,43.58,0.0,40095992.6,2526042.0,2370440.0,42728000.43,,,310150.0,1.27,,31757.0,,8.73,66852.0,521900.0,,,1.27,310150.0,0.54,48602.0,262134.0,43.02,4.35,,,2.35,2.35,105127408.0,1778230106.32,,1781.82,2.36,17.69,0.3414,52.59,0.0238,16.915
2023-12-05,3132578.0,52956231.09,1.04,3.09,0.57,53.01,0.0,49639115.09,2423808.0,2936357.0,40974474.24,,,,9.82,,,,1.74,582586.0,102234.0,,,9.82,,,,16669.0,41.1,0.36,,,2.25,2.25,105108320.0,1776856149.6,,1777.72,2.26,14.51,0.4183,61.29,0.0291,16.905
2023-12-06,2560743.0,43571042.15,0.85,2.48,0.47,43.46,0.0,40232341.83,1766708.0,2364522.0,30060536.62,,,,0.66,,,,11.71,34198.0,690702.0,,,0.66,,,33602.0,606033.0,29.97,10.26,,,1.64,1.64,106026432.0,1804039740.48,,1796.25,1.64,17.86,0.3256,51.09,0.0238,17.015
2023-12-07,2508474.0,42807108.81,0.83,3.5,0.46,42.74,0.0,39494792.31,1801896.0,2314374.0,30749355.24,,,136300.0,1.94,,,,2.0,105900.0,117913.0,,,1.94,136300.0,,16801.0,156048.0,30.71,2.68,,,1.67,1.67,106002568.0,1808933822.92,,1803.82,1.67,18.23,0.3596,54.72,0.0233,17.065
2023-12-08,2092271.0,35966138.49,0.69,2.98,0.38,35.93,0.0,32027307.84,1472161.0,1863136.0,25306447.59,,,,,,,,7.28,,427088.0,,,,,,97353.0,451238.0,25.13,7.46,,,1.37,1.37,106090840.0,1823701539.6,,1812.73,1.37,21.82,0.4318,61.47,0.0195,17.19
2023-12-11,2092271.0,35882447.65,0.69,2.95,0.38,35.97,0.0,31952782.4,1472161.0,1863136.0,25247561.15,,,,,,,,,,,,,,,,,,25.34,,,,1.36,1.36,106989952.0,1834877676.8,,1837.74,1.36,21.78,0.4308,61.4,0.0193,17.15
2023-12-12,2212081.0,37649618.62,0.73,3.1,0.4,37.88,0.0,33405766.72,1498471.0,1962736.0,25503976.42,,,,1.66,,,,2.51,99600.0,146100.0,,,1.66,,,172410.0,,25.68,,,,1.38,1.38,107184680.0,1824283253.6,,1832.12,1.38,20.51,0.4408,62.68,0.0204,17.02
2023-12-13,2026781.0,34333670.14,0.67,2.88,0.37,34.47,0.0,30109765.84,1427671.0,1777436.0,24184746.74,,,,,,,,1.26,,70800.0,,,,,,,185300.0,24.25,3.33,,,1.31,1.31,107491624.0,1820908110.56,,1821.0,1.31,22.48,0.4078,59.19,0.0186,16.94
2023-12-14,1826171.0,30953598.45,0.6,2.59,0.33,30.96,0.0,27721402.95,1369016.0,1635481.0,23204821.2,,,,,,,,1.0,,58655.0,,,,,,,141955.0,23.11,2.49,,,1.26,1.26,107115304.0,1815604402.8,,1803.46,1.27,25.02,0.44,61.08,0.0168,16.95
2023-12-15,1826171.0,31117953.84,0.6,2.52,0.33,31.03,0.0,27868596.24,1369016.0,1635481.0,23328032.64,,,,,,,,,,,,,,,,,,23.29,,,,1.26,1.26,107092032.0,1824848225.28,,1822.42,1.26,25.13,0.439,60.95,0.0168,17.04
2023-12-18,1585669.0,26758164.38,0.52,2.05,0.29,26.96,0.0,23540270.63,1320414.0,1394979.0,22281986.25,,,,,,,,0.83,,48602.0,,,,,,,240502.0,22.5,4.0,,,1.22,1.22,107100496.0,1807320870.0,,1820.65,1.22,28.64,0.3933,55.27,0.0146,16.875
2023-12-19,2165532.0,36597490.8,0.72,2.79,0.39,36.59,0.0,33374829.8,2021877.0,1974842.0,34169721.3,,,3045.0,,,1005963.0,,5.2,,304500.0,,,,3045.0,16.99,1002918.0,426100.0,34.12,7.33,,,1.87,1.87,106308288.0,1796610067.2,,1790.58,1.87,21.09,0.3241,51.38,0.02,16.9
2023-12-20,2086196.0,35079385.74,0.69,2.67,0.38,35.22,0.0,33312465.54,2015941.0,1981116.0,33898047.92,,,152200.0,1.34,,,,2.79,78800.0,164108.0,,,1.34,152200.0,,5972.0,72526.0,34.06,1.23,,,1.86,1.86,106276944.0,1787046813.36,,1796.75,1.86,21.82,0.3858,57.29,0.0193,16.815
2023-12-21,2008802.0,32994572.85,0.66,2.59,0.37,33.58,0.0,28368093.83,1938547.0,1727129.0,31840634.48,,,34470.0,,,,,1.89,,111864.0,,,,34470.0,,,253987.0,32.54,4.33,,,1.79,1.79,106380808.0,1747304771.4,,1778.44,1.8,22.33,0.3365,52.33,0.0185,16.425
2023-12-22,2017173.0,33717046.7,0.67,2.56,0.37,33.44,0.0,31960634.5,1955968.0,1912093.0,32694005.12,,,,,,272589.0,,1.49,,87625.0,,,,,4.59,105046.0,87625.0,32.13,1.61,,,1.8,1.8,106522456.0,1780522852.04,,1755.31,1.8,22.86,0.3155,49.9,0.0186,16.715
2023-12-25,2017173.0,33717046.7,0.67,2.6,0.37,33.68,0.0,31960634.5,1955968.0,1912093.0,32694005.12,,,,,,,,,,,,,,,,,,32.39,,,,1.8,1.8,106522456.0,1780522852.04,,1770.18,1.8,22.69,0.3195,50.43,0.0186,
2023-12-26,2026223.0,33868317.45,0.67,2.61,0.37,33.84,0.0,32111905.25,1955968.0,1921143.0,32694005.12,,,,0.14,,,,,9050.0,,,,0.14,,,,,32.42,,,,1.8,1.8,106521384.0,1780504933.56,,1774.79,1.79,22.51,0.3168,50.18,0.0187,
2023-12-27,1975901.0,33076582.74,0.65,2.55,0.36,33.07,0.0,31317543.54,1905646.0,1870821.0,31900514.04,,,,,,126271.0,,2.95,,176593.0,,,,,2.13,126271.0,176593.0,31.86,2.95,,,1.76,1.76,106523400.0,1783201716.0,,1776.92,1.76,23.14,0.3286,51.37,0.0182,16.74
2023-12-28,2076989.0,34498787.29,0.69,2.7,0.38,34.72,0.0,32754255.6,2015784.0,1971960.0,33482172.24,,,3045.0,3.96,,,,3.72,238083.0,223451.0,,,3.96,3045.0,,330544.0,136944.0,33.77,2.27,,,1.86,1.86,106256744.0,1764924517.84,,1777.69,1.86,21.86,0.3076,47.43,0.0192,16.61
2023-12-29,2105516.0,34877872.54,0.7,2.76,0.38,35.02,0.0,33138067.16,1933036.0,2000487.0,32020741.34,,,,0.75,,19333.0,,2.49,46194.0,148275.0,,,0.75,,0.33,65527.0,37000.0,32.15,0.65,,,1.79,1.79,106293472.0,1760751363.68,,1767.7,1.79,21.61,0.2906,44.89,0.0195,16.565
2024-01-01,2105516.0,34877872.54,0.7,2.78,0.38,34.96,0.0,33138067.16,1933036.0,2000487.0,32020741.34,,,,,,,,,,,,,,,,,,32.08,,,,1.79,1.79,106294832.0,1760773892.08,,1763.89,1.79,21.64,0.2904,44.84,0.0195,
2024-01-02,1915828.0,31515370.6,0.63,2.53,0.35,31.73,0.0,29623209.35,1815343.0,1800803.0,29862392.35,,,17087.0,0.27,,,,2.4,17741.0,144776.0,,,0.27,17087.0,,9996.0,217425.0,30.15,3.62,,,1.66,1.66,107347568.0,1765867493.6,,1780.49,1.67,23.72,0.2932,43.38,0.0176,16.45
2024-01-03,1996413.0,32671298.75,0.66,2.69,0.36,32.89,0.0,30625330.08,1897558.0,1871392.0,31053536.67,,,46335.0,1.14,,,,0.07,70589.0,3885.0,,,1.14,46335.0,,39765.0,,31.24,,,,1.73,1.73,107966168.0,1766866339.32,,1774.3,1.73,22.74,0.2835,42.99,0.0182,16.365
2024-01-04,2440929.0,40299737.79,0.81,3.34,0.44,40.09,0.0,38235641.08,2286533.0,2315908.0,37750659.83,,,28600.0,7.84,,,,2.59,480936.0,156370.0,,,7.84,28600.0,,516745.0,36420.0,37.46,0.61,,,2.08,2.08,107471776.0,1774359021.76,,1760.74,2.08,29.0,0.2514,35.04,0.0222,16.51
2024-01-05,2249548.0,36307704.72,0.74,3.09,0.41,36.93,0.0,34289865.78,2095152.0,2124527.0,33815753.28,,,19751.0,0.21,,,,3.45,12173.0,211132.0,,,0.21,19751.0,,,203554.0,34.64,3.27,,,1.91,1.91,107598016.0,1736631978.24,,1766.3,1.92,22.59,0.2489,38.39,0.0205,16.14
2024-01-08,2527430.0,40893817.4,0.84,3.47,0.46,40.89,0.0,28632289.8,1971176.0,1769610.0,31893627.68,,,84141.0,,,,,3.57,,208117.0,,,,84141.0,,,354917.0,32.18,6.16,,,1.8,1.8,107793568.0,1744099930.24,,1745.08,1.81,31.92,0.2589,35.18,0.023,16.18
2024-01-09,2395924.0,38945744.62,0.79,3.26,0.44,38.87,0.0,26298476.85,2011170.0,1617870.0,32691568.35,,,,5.46,,,,5.28,335596.0,325832.0,,,5.46,,,365826.0,487336.0,32.83,7.86,,,1.84,1.84,107566512.0,1748493652.56,,1746.6,1.84,26.82,0.2816,37.13,0.0219,16.255
2024-01-10,2724485.0,44218391.55,0.9,3.62,0.5,44.26,0.0,31752810.21,2339731.0,1956427.0,37973834.13,,,289298.0,5.48,,,,0.49,338557.0,30230.0,,,5.48,289298.0,,69493.0,,38.17,,,,2.14,2.14,107197856.0,1739821202.88,,1740.57,2.15,32.64,0.2908,35.85,0.0249,16.23
2024-01-11,2538963.0,41308928.01,0.84,3.28,0.46,41.27,0.0,28812754.51,2154209.0,1770913.0,35048980.43,,,19048.0,0.31,,,,3.3,19048.0,204570.0,,,0.31,19048.0,,,204562.0,35.18,3.3,,,1.97,1.97,107391392.0,1747257947.84,,1745.06,1.98,30.41,0.2798,35.05,0.0232,16.27
2024-01-12,1701484.0,28372245.7,0.56,2.17,0.31,28.31,0.0,26621020.53,1631229.0,1596463.0,27200743.58,,,7061.0,1.64,,,,10.0,81425.0,604405.0,,,1.64,7061.0,,74364.0,255875.0,26.57,3.93,,,1.49,1.49,107785776.0,1797327814.8,,1764.75,1.48,25.71,0.2913,43.55,0.0156,16.675
2024-01-15,2045998.0,34331846.44,0.68,2.55,0.37,33.94,0.0,32610654.72,1978190.0,1943424.0,33194028.2,,,,,,604029.0,,4.1,,257068.0,,,,,9.84,604029.0,257068.0,32.99,4.26,,,1.81,1.81,107345392.0,1801255677.76,,1792.35,1.81,29.2,0.2679,36.24,0.0187,16.78
2024-01-16,1906531.0,31448228.85,0.63,2.38,0.35,31.48,0.0,30253644.45,1868876.0,1834110.0,30827109.62,,,45075.0,2.76,,,,4.66,172916.0,282449.0,,,2.76,45075.0,,128060.0,282230.0,31.43,4.61,,,1.7,1.7,107763456.0,1777558206.72,,1803.34,1.71,22.85,0.2645,41.1,0.0174,16.495
2024-01-17,2043797.0,32976664.6,0.68,2.72,0.37,33.19,0.0,31808151.76,1920586.0,1971376.0,30988655.11,,,,1.16,,74998.0,,0.47,89132.0,26864.0,,,1.16,,1.24,78574.0,26864.0,31.71,0.49,,,1.75,1.75,107715352.0,1737987204.52,,1765.66,1.76,21.17,0.2627,42.25,0.0186,16.135
2024-01-18,2437991.0,39276035.01,0.81,3.23,0.44,39.43,0.0,31773817.44,1920814.0,1972304.0,30944313.54,,,6624.0,0.85,,,,0.98,52228.0,52000.0,,,0.85,6624.0,,45604.0,51300.0,31.01,0.85,,,1.74,1.74,108160960.0,1742473065.6,,1742.69,1.75,31.27,0.263,35.46,0.0221,16.11
2024-01-19,2483804.0,39951987.34,0.82,3.29,0.45,40.01,0.0,38262724.56,2327293.0,2378783.0,37434507.91,,,28602.0,2.26,,640822.0,,6.06,143109.0,375455.0,,,2.26,28602.0,10.33,753332.0,377452.0,37.48,6.18,,,2.11,2.11,107784224.0,1733709243.04,,1733.38,2.12,25.98,0.2354,34.25,0.0226,16.085
2024-01-22,2147893.0,35268403.06,0.71,2.94,0.39,35.01,0.0,33543958.24,1978816.0,2042872.0,32492158.72,,,176232.0,3.09,,,,8.65,191627.0,536689.0,,,3.09,176232.0,,11980.0,527538.0,31.86,8.24,,,1.8,1.8,108124712.0,1775407771.04,,1748.89,1.79,24.35,0.2553,38.39,0.0195,16.42
2024-01-23,1776793.0,28748510.74,0.59,2.45,0.32,28.83,0.0,26950718.58,1746808.0,1665681.0,28263353.44,,,6091.0,,,,,5.92,,377191.0,,,,6091.0,,139092.0,377191.0,28.71,6.28,,,1.64,1.64,104765072.0,1695098864.96,,1714.22,1.65,24.47,0.2557,40.88,0.0167,16.18
2024-01-24,2382638.0,38586822.41,0.79,3.32,0.43,38.67,0.0,26191979.16,1800207.0,1617288.0,29154352.37,,,6155.0,1.02,,,,0.3,59230.0,12151.0,,,1.02,6155.0,,59395.0,107623.0,29.14,1.72,,,1.69,1.69,104929944.0,1699340443.08,,1695.61,1.69,29.61,0.2475,35.84,0.0223,16.195
2024-01-25,1825549.0,29601277.04,0.6,2.57,0.33,29.65,0.0,18134645.2,1287719.0,1118387.0,20880363.59,,,188124.0,0.13,,39855.0,,12.18,10399.0,753504.0,,,0.13,188124.0,0.68,52892.0,549155.0,20.9,8.89,,,1.21,1.21,105382608.0,1708778988.72,,1709.26,1.21,17.0,0.2783,46.86,0.0171,16.215
2024-01-26,2165927.0,35293780.47,0.72,3.03,0.39,35.26,0.0,23247066.21,1628097.0,1426638.0,26529840.62,,,185921.0,6.26,,,,1.25,385246.0,76995.0,,,6.26,185921.0,,231452.0,76995.0,26.44,1.25,,,1.53,1.53,105064888.0,1712032349.96,,1704.48,1.53,31.19,0.274,39.5,0.0203,16.295
2024-01-29,2221500.0,35699505.0,0.73,3.11,0.4,36.11,0.0,23948333.57,1683670.0,1490251.0,27056576.9,,,161459.0,2.85,,,,1.99,178540.0,122967.0,,,2.85,161459.0,,17081.0,114927.0,27.48,1.79,,,1.58,1.58,105122248.0,1689314525.36,,1707.13,1.58,25.46,0.2448,38.35,0.0208,16.07
2024-01-30,1577515.0,25066713.35,0.52,2.2,0.29,25.3,0.0,13135881.64,1020095.0,826676.0,16209309.55,,,6383.0,,,19590.0,,10.95,,669958.0,,,,6383.0,0.32,,683165.0,16.4,11.2,,,0.96,0.96,105561432.0,1677371154.48,,1688.81,0.96,16.92,0.3378,54.25,0.0148,15.89
2024-01-31,833353.0,13333648.0,0.28,1.18,0.15,13.4,0.0,10230496.0,800698.0,639406.0,12811168.0,,,,0.1,,,,3.61,5994.0,225391.0,,,0.1,,,5994.0,193264.0,12.75,3.08,,,0.75,0.75,105626744.0,1690027904.0,,1683.11,0.75,15.27,0.3186,52.71,0.0078,16.0
2024-02-01,803194.0,12863151.91,0.27,1.22,0.15,12.93,0.0,9757090.71,770539.0,609247.0,12340182.09,,,,,,,,0.48,,30159.0,,,,,,,30159.0,12.35,0.48,,,0.73,0.73,105300080.0,1686380781.2,,1684.05,0.73,15.94,0.3372,54.58,0.0076,16.015
2024-02-02,761158.0,12201362.74,0.25,1.15,0.14,12.21,0.0,9412992.33,748503.0,587211.0,11998503.09,,,,0.6,,,,1.17,37819.0,72421.0,,,0.6,,,50385.0,59855.0,11.99,0.99,,,0.71,0.71,105059448.0,1684102951.44,,1683.89,0.71,16.92,0.3735,57.84,0.0072,16.03
2024-02-05,816284.0,13138090.98,0.27,1.25,0.15,13.14,0.0,10338462.3,803629.0,642340.0,12934408.76,,,3201.0,0.88,,,,0.73,55129.0,45644.0,,,0.88,3201.0,,97569.0,,12.89,,,,0.76,0.76,104905440.0,1688453056.8,,1686.28,0.76,15.72,0.3383,53.99,0.0077,16.095
2024-02-06,949663.0,15280077.67,0.31,1.46,0.17,15.31,0.0,11448533.79,933968.0,711531.0,15027545.12,,,,1.13,,,,,69191.0,,,,1.13,,,130339.0,,15.03,,,,0.88,0.88,104861576.0,1687222757.84,,1685.82,0.88,20.06,0.3112,49.57,0.009,16.09
2024-02-07,1306793.0,20693067.16,0.43,2.08,0.24,20.86,0.0,15758849.49,1223870.0,995191.0,19379981.45,,,217784.0,3.47,,64188.0,,,219472.0,,,,3.47,217784.0,1.03,72118.0,,19.69,,,,1.16,1.16,104564928.0,1655785634.88,,1673.48,1.16,19.3,0.2071,35.5,0.0124,15.835
2024-02-08,1504240.0,23360847.2,0.5,2.4,0.27,23.57,0.0,18514912.59,1402514.0,1192203.0,21781042.42,,,4334.0,2.93,,,,0.01,197012.0,435.0,,,2.93,4334.0,,174745.0,,22.21,,,,1.33,1.33,104430848.0,1621811069.44,,1643.67,1.33,27.53,0.2077,30.5,0.0142,15.53
2024-02-09,1362302.0,20890901.17,0.45,2.14,0.25,21.09,0.0,16112484.5,1261011.0,1050700.0,19337603.68,,,,,,,,2.33,,141503.0,,,,,,,141503.0,19.57,2.26,,,1.19,1.19,104570440.0,1603587697.4,,1617.98,1.2,30.95,0.2318,33.89,0.0129,15.335
2024-02-12,1581921.0,24590961.95,0.52,2.43,0.29,24.49,0.0,19747108.86,1480630.0,1270319.0,23016393.35,,,243605.0,3.36,,,,0.4,219619.0,23986.0,,,3.36,243605.0,,,,22.73,,,,1.4,1.4,104379368.0,1622577275.56,,1607.34,1.39,26.4,0.2068,29.25,0.0149,15.545
2024-02-13,1512352.0,23123862.08,0.5,2.32,0.27,23.35,0.0,19422367.14,1475249.0,1270266.0,22556557.21,,,3285.0,1.08,,,,1.04,64135.0,76448.0,,,1.08,3285.0,,67782.0,64188.0,22.97,0.98,,,1.39,1.39,104391392.0,1596144383.68,,1618.38,1.4,26.16,0.2226,28.95,0.0143,15.29
2024-02-14,1298666.0,19869589.8,0.43,1.98,0.24,19.88,0.0,16561393.2,1261563.0,1082444.0,19301913.9,,,11594.0,0.05,,,,5.58,11594.0,351806.0,,,0.05,11594.0,,126526.0,199416.0,19.27,3.05,,,1.19,1.19,104566720.0,1599870816.0,,1597.88,1.19,29.28,0.2369,34.14,0.0123,15.3
2024-02-15,1206544.0,18538548.56,0.4,1.84,0.22,18.52,0.0,14742256.55,1175521.0,959470.0,18061880.17,,,170.0,,,,,1.79,,116894.0,,,,170.0,,30682.0,122974.0,17.96,1.87,,,1.11,1.11,104696560.0,1608662644.4,,1601.02,1.11,23.96,0.2266,36.9,0.0114,15.365
2024-02-16,910555.0,13936044.28,0.3,1.39,0.17,14.04,0.0,10821048.24,904246.0,707027.0,13839485.03,,,,0.52,,,,4.31,30852.0,283295.0,,,0.52,,,12020.0,283295.0,13.89,4.31,,,0.85,0.85,104927000.0,1605907735.0,,1609.81,0.86,16.33,0.2937,48.95,0.0086,15.305
2024-02-19,906270.0,13888587.75,0.3,1.38,0.16,13.96,0.0,10835188.78,745659.0,707027.0,11427224.18,,,,,,,,2.43,,158587.0,,,,,,,,11.42,,,,0.71,0.71,104777688.0,1605718068.6,,1603.5,0.71,16.32,0.2942,49.02,0.0086,15.325
2024-02-20,740912.0,11428567.6,0.24,1.12,0.13,11.43,0.0,8066889.38,728257.0,522975.0,11233364.23,,,,,,,,0.36,,23402.0,,,,,,6000.0,184052.0,11.17,2.87,,,0.69,0.69,104597304.0,1613413414.2,,1604.27,0.69,17.64,0.4075,60.74,0.007,15.425
2024-02-21,782506.0,12144493.12,0.26,1.2,0.14,12.14,0.0,8116572.0,731257.0,522975.0,11349108.64,,,170.0,,,,,,,,,,,170.0,,2830.0,,11.29,,,,0.7,0.7,104332352.0,1619238103.04,,1611.86,0.7,16.69,0.3677,57.4,0.0074,15.52
2024-02-22,770706.0,11880432.99,0.25,1.23,0.14,11.93,0.0,7969262.12,725451.0,516981.0,11182827.17,,,,,,,,0.18,,11899.0,,,,,,6093.0,5994.0,11.26,0.1,,,0.69,0.69,104002600.0,1603200079.0,,1610.0,0.69,17.1,0.3758,58.08,0.0074,15.415
