,FIPP FP Equity_DX_SI_QTY,FIPP FP Equity_DX_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FIPP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FIPP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FIPP FP Equity_DX_SI_MV,FIPP FP Equity_DX_DSS,FIPP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SUPPLY_SI_QTY,FIPP FP Equity_DX_BROKER_SI_QTY,FIPP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_x,FIPP FP Equity_DX_BROKER_SI_MV_INC_x,FIPP FP Equity_DX_BROKER_SI_QTY_ADD,FIPP FP Equity_DX_SUPPLY_SI_MV_DEC,FIPP FP Equity_DX_BROKER_SI_QTY_INC,FIPP FP Equity_DX_SUPPLY_SI_QTY_DEC,FIPP FP Equity_DX_BROKER_SI_MV_INC_y,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_y,FIPP FP Equity_DX_BROKER_SI_MV_ADD,FIPP FP Equity_DX_SUPPLY_SI_QTY_ADD,FIPP FP Equity_DX_BROKER_SI_QTY_DEC,FIPP FP Equity_DX_SUPPLY_SI_MV,FIPP FP Equity_DX_BROKER_SI_MV_DEC,FIPP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FIPP FP Equity_DX_UTILIZATION_QUANTITY,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FIPP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FIPP FP Equity_DX_ACTIVE_UTILIZATION_MV,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FIPP FP Equity_DX_BROKER_SI_CON_RATIO,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FIPP FP Equity_DX_DEMAND_SUPPLY_RATIO,FIPP FP Equity_PX_LAST
2024-10-07,67200.0,9273.6,0.11,2.48,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.22,,1.0,100.0,1.5413,0.138
2024-10-08,67200.0,9273.6,0.11,2.48,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.23,,1.0,100.0,1.5413,0.138
2024-10-09,67200.0,9273.6,0.11,2.49,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.16,,1.0,100.0,1.5413,0.138
2024-10-10,67200.0,9273.6,0.11,2.49,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.19,,1.0,100.0,1.5413,0.138
2024-10-11,67200.0,9273.6,0.11,2.49,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.25,,1.0,100.0,1.5413,0.138
2024-10-14,67200.0,9273.6,0.11,2.49,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.15,,1.0,100.0,1.5413,0.138
2024-10-15,67200.0,9273.6,0.11,2.47,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.17,,1.0,100.0,1.5413,0.138
2024-10-16,67200.0,9273.6,0.11,2.47,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.14,,1.0,100.0,1.5413,0.138
2024-10-17,67200.0,9408.0,0.11,2.47,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.14,,1.0,100.0,1.5413,0.14
2024-10-18,67200.0,9408.0,0.11,2.41,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,75.12,,1.0,100.0,1.5413,0.14
2024-10-21,67200.0,9542.4,0.11,2.42,0.05,0.01,0.0,4771.2,33600.0,33600.0,4771.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1420.0,0.0,74.14,,1.0,100.0,1.5413,0.142
2024-10-22,67200.0,9744.0,0.11,1.81,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.15,,1.0,100.0,1.5413,0.145
2024-10-23,67200.0,9744.0,0.11,1.8,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.17,,1.0,100.0,1.5413,0.145
2024-10-24,67200.0,9744.0,0.11,1.77,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.28,,1.0,100.0,1.5413,0.145
2024-10-25,67200.0,9744.0,0.11,1.66,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.22,,1.0,100.0,1.5413,0.145
2024-10-28,67200.0,9744.0,0.11,1.65,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.17,,1.0,100.0,1.5413,0.145
2024-10-29,67200.0,9811.2,0.11,1.65,0.05,0.01,0.0,4905.6,33600.0,33600.0,4905.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1460.0,0.0,74.2,,1.0,100.0,1.5413,0.146
2024-10-30,67200.0,9273.6,0.11,1.64,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.29,,1.0,100.0,1.5413,0.138
2024-10-31,67200.0,9273.6,0.11,1.55,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.24,,1.0,100.0,1.5413,0.138
2024-11-01,67200.0,9273.6,0.11,1.55,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.18,,1.0,100.0,1.5413,0.138
2024-11-04,67200.0,9273.6,0.11,1.56,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.25,,1.0,100.0,1.5413,0.138
2024-11-05,67200.0,9273.6,0.11,1.56,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.27,,1.0,100.0,1.5413,0.138
2024-11-06,67200.0,9273.6,0.11,1.53,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,73.97,,1.0,100.0,1.5413,0.138
2024-11-07,67200.0,9273.6,0.11,1.53,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.31,,1.0,100.0,1.5413,0.138
2024-11-08,67200.0,9273.6,0.11,2.24,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.09,,1.0,100.0,1.5413,0.138
2024-11-11,67200.0,10012.8,0.11,2.24,0.05,0.01,0.0,5006.4,33600.0,33600.0,5006.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1490.0,0.0,74.06,,1.0,100.0,1.5413,0.149
2024-11-12,67200.0,9945.6,0.11,2.23,0.05,0.01,0.0,4972.8,33600.0,33600.0,4972.8,,,,,,,,,,,,0.01,,77.06,77.06,10000.0,1480.0,0.0,74.17,,1.0,100.0,1.5413,0.148
2024-11-13,67200.0,9273.6,0.11,3.9,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.01,,77.06,77.06,10000.0,1380.0,0.0,73.75,,1.0,100.0,1.5413,0.138
2024-11-14,67200.0,9273.6,0.11,3.69,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.11,,1.0,100.0,1.5413,0.138
2024-11-15,67200.0,9273.6,0.11,3.84,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.17,,1.0,100.0,1.5413,0.138
2024-11-18,67200.0,9273.6,0.11,3.83,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.31,,1.0,100.0,1.5413,0.138
2024-11-19,67200.0,9408.0,0.11,3.82,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.26,,1.0,100.0,1.5413,0.14
2024-11-20,67200.0,9408.0,0.11,3.81,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.15,,1.0,100.0,1.5413,0.14
2024-11-21,67200.0,9408.0,0.11,3.81,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.14,,1.0,100.0,1.5413,0.14
2024-11-22,67200.0,9408.0,0.11,3.81,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.08,,1.0,100.0,1.5413,0.14
2024-11-25,67200.0,9408.0,0.11,3.81,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.34,,1.0,100.0,1.5413,0.14
2024-11-26,67200.0,9408.0,0.11,3.85,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.22,,1.0,100.0,1.5413,0.14
2024-11-27,67200.0,9340.8,0.11,3.39,0.05,0.01,0.0,4670.4,33600.0,33600.0,4670.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1390.0,0.0,74.35,,1.0,100.0,1.5413,0.139
2024-11-28,67200.0,9273.6,0.11,3.39,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,74.19,,1.0,100.0,1.5413,0.138
2024-11-29,67200.0,9273.6,0.11,3.41,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,73.86,,1.0,100.0,1.5413,0.138
2024-12-02,67200.0,9206.4,0.11,3.41,0.05,0.01,0.0,4603.2,33600.0,33600.0,4603.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1370.0,0.0,74.12,,1.0,100.0,1.5413,0.137
2024-12-03,67200.0,9340.8,0.11,6.3,0.05,0.01,0.0,4670.4,33600.0,33600.0,4670.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1390.0,0.0,74.28,,1.0,100.0,1.5413,0.139
2024-12-04,67200.0,9139.2,0.11,6.36,0.05,0.01,0.0,4569.6,33600.0,33600.0,4569.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1360.0,0.0,74.21,,1.0,100.0,1.5413,0.136
2024-12-05,67200.0,9139.2,0.11,6.22,0.05,0.01,0.0,4569.6,33600.0,33600.0,4569.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1360.0,0.0,74.3,,1.0,100.0,1.5413,0.136
2024-12-06,67200.0,9475.2,0.11,8.5,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.2,,1.0,100.0,1.5413,0.141
2024-12-09,67200.0,9475.2,0.11,8.65,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.19,,1.0,100.0,1.5413,0.141
2024-12-10,67200.0,9744.0,0.11,8.66,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.11,,1.0,100.0,1.5413,0.145
2024-12-11,67200.0,7593.6,0.11,8.9,0.05,0.01,0.0,3796.8,33600.0,33600.0,3796.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1130.0,0.0,74.21,,1.0,100.0,1.5413,0.113
2024-12-12,67200.0,9744.0,0.11,13.01,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.18,,1.0,100.0,1.5413,0.145
2024-12-13,67200.0,9744.0,0.11,13.0,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,77.11,,1.0,100.0,1.5413,0.145
2024-12-16,67200.0,9744.0,0.11,12.36,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.24,,1.0,100.0,1.5413,0.145
2024-12-17,67200.0,9744.0,0.11,12.36,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,74.19,,1.0,100.0,1.5413,0.145
2024-12-18,67200.0,9744.0,0.11,14.05,0.05,0.01,0.0,4872.0,33600.0,33600.0,4872.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1450.0,0.0,73.99,,1.0,100.0,1.5413,0.145
2024-12-19,67200.0,9408.0,0.11,14.05,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.04,,1.0,100.0,1.5413,0.14
2024-12-20,67200.0,9475.2,0.11,13.86,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,72.29,,1.0,100.0,1.5413,0.141
2024-12-23,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.23,,1.0,100.0,1.5413,0.141
2024-12-24,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.24,,1.0,100.0,1.5413,0.141
2024-12-25,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.24,,1.0,100.0,1.5413,
2024-12-26,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.27,,1.0,100.0,1.5413,
2024-12-27,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.24,,1.0,100.0,1.5413,0.141
2024-12-30,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.19,,1.0,100.0,1.5413,0.141
2024-12-31,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.17,,1.0,100.0,1.5413,0.141
2025-01-01,67200.0,9475.2,0.11,0.75,0.05,0.01,0.0,4737.6,33600.0,33600.0,4737.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1410.0,0.0,74.17,,1.0,100.0,1.5413,
2025-01-02,67200.0,7795.2,0.11,0.75,0.05,0.01,0.0,3897.6,33600.0,33600.0,3897.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1160.0,0.0,74.07,,1.0,100.0,1.5413,0.116
2025-01-03,67200.0,7795.2,0.11,0.75,0.05,0.01,0.0,3897.6,33600.0,33600.0,3897.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1160.0,0.0,63.6,,1.0,100.0,1.5413,0.116
2025-01-06,67200.0,8131.2,0.11,0.75,0.05,0.01,0.0,4065.6,33600.0,33600.0,4065.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1210.0,0.0,74.37,,1.0,100.0,1.5413,0.121
2025-01-07,67200.0,8131.2,0.11,0.75,0.05,0.01,0.0,4065.6,33600.0,33600.0,4065.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1210.0,0.0,74.12,,1.0,100.0,1.5413,0.121
2025-01-08,67200.0,8131.2,0.11,0.75,0.05,0.01,0.0,4065.6,33600.0,33600.0,4065.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1210.0,0.0,74.12,,1.0,100.0,1.5413,0.121
2025-01-09,67200.0,8131.2,0.11,0.75,0.05,0.01,0.0,4065.6,33600.0,33600.0,4065.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1210.0,0.0,74.21,,1.0,100.0,1.5413,0.121
2025-01-10,67200.0,7929.6,0.11,0.75,0.05,0.01,0.0,3964.8,33600.0,33600.0,3964.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1180.0,0.0,74.14,,1.0,100.0,1.5413,0.118
2025-01-13,67200.0,7929.6,0.11,0.77,0.05,0.01,0.0,3964.8,33600.0,33600.0,3964.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1180.0,0.0,74.21,,1.0,100.0,1.5413,0.118
2025-01-14,67200.0,7929.6,0.11,0.77,0.05,0.01,0.0,3964.8,33600.0,33600.0,3964.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1180.0,0.0,74.4,,1.0,100.0,1.5413,0.118
2025-01-15,67200.0,7660.8,0.11,0.78,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,74.21,,1.0,100.0,1.5413,0.114
2025-01-16,67200.0,7660.8,0.11,0.78,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,74.22,,1.0,100.0,1.5413,0.114
2025-01-17,67200.0,9408.0,0.11,0.78,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.18,,1.0,100.0,1.5413,0.14
2025-01-20,67200.0,9408.0,0.11,0.78,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.4,,1.0,100.0,1.5413,0.14
2025-01-21,67200.0,7862.4,0.11,0.79,0.05,0.01,0.0,3931.2,33600.0,33600.0,3931.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1170.0,0.0,74.25,,1.0,100.0,1.5413,0.117
2025-01-22,67200.0,7862.4,0.11,0.79,0.05,0.01,0.0,3931.2,33600.0,33600.0,3931.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1170.0,0.0,74.23,,1.0,100.0,1.5413,0.117
2025-01-23,67200.0,7862.4,0.11,0.79,0.05,0.01,0.0,3931.2,33600.0,33600.0,3931.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1170.0,0.0,74.21,,1.0,100.0,1.5413,0.117
2025-01-24,67200.0,7862.4,0.11,0.79,0.05,0.01,0.0,3931.2,33600.0,33600.0,3931.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1170.0,0.0,74.38,,1.0,100.0,1.5413,0.117
2025-01-27,67200.0,7862.4,0.11,0.79,0.05,0.01,0.0,3931.2,33600.0,33600.0,3931.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1170.0,0.0,74.19,,1.0,100.0,1.5413,0.117
2025-01-28,67200.0,9340.8,0.11,0.79,0.05,0.01,0.0,4670.4,33600.0,33600.0,4670.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1390.0,0.0,74.2,,1.0,100.0,1.5413,0.139
2025-01-29,67200.0,9273.6,0.11,0.78,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,77.06,,1.0,100.0,1.5413,0.138
2025-01-30,67200.0,9273.6,0.11,0.78,0.05,0.01,0.0,4636.8,33600.0,33600.0,4636.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1380.0,0.0,77.01,,1.0,100.0,1.5413,0.138
2025-01-31,67200.0,9408.0,0.11,0.78,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,76.93,,1.0,100.0,1.5413,0.14
2025-02-03,67200.0,9408.0,0.11,0.78,0.05,0.01,0.0,4704.0,33600.0,33600.0,4704.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1400.0,0.0,74.13,,1.0,100.0,1.5413,0.14
2025-02-04,67200.0,7929.6,0.11,0.78,0.05,0.01,0.0,3964.8,33600.0,33600.0,3964.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1180.0,0.0,74.32,,1.0,100.0,1.5413,0.118
2025-02-05,67200.0,7593.6,0.11,0.78,0.05,0.01,0.0,3796.8,33600.0,33600.0,3796.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1130.0,0.0,74.25,,1.0,100.0,1.5413,0.113
2025-02-06,67200.0,7593.6,0.11,14.77,0.05,0.01,0.0,3796.8,33600.0,33600.0,3796.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1130.0,0.0,74.16,,1.0,100.0,1.5413,0.113
2025-02-07,67200.0,7593.6,0.11,14.77,0.05,0.01,0.0,3796.8,33600.0,33600.0,3796.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1130.0,0.0,74.15,,1.0,100.0,1.5413,0.113
2025-02-10,67200.0,8064.0,0.11,14.77,0.05,0.01,0.0,4032.0,33600.0,33600.0,4032.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1200.0,0.0,74.12,,1.0,100.0,1.5413,0.12
2025-02-11,67200.0,8601.6,0.11,15.09,0.05,0.01,0.0,4300.8,33600.0,33600.0,4300.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1280.0,0.0,75.16,,1.0,100.0,1.5413,0.128
2025-02-12,67200.0,8803.2,0.11,12.72,0.05,0.01,0.0,4401.6,33600.0,33600.0,4401.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1310.0,0.0,76.2,,1.0,100.0,1.5413,0.131
2025-02-13,67200.0,8803.2,0.11,12.4,0.05,0.01,0.0,4401.6,33600.0,33600.0,4401.6,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1310.0,0.0,74.36,,1.0,100.0,1.5413,0.131
2025-02-14,67200.0,7660.8,0.11,12.06,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,74.3,,1.0,100.0,1.5413,0.114
2025-02-17,67200.0,8265.6,0.11,8.52,0.05,0.01,0.0,4132.8,33600.0,33600.0,4132.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1230.0,0.0,74.18,,1.0,100.0,1.5413,0.123
2025-02-18,67200.0,8265.6,0.11,6.53,0.05,0.01,0.0,4132.8,33600.0,33600.0,4132.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1230.0,0.0,74.16,,1.0,100.0,1.5413,0.123
2025-02-19,67200.0,8870.4,0.11,6.05,0.05,0.01,0.0,4435.2,33600.0,33600.0,4435.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1320.0,0.0,74.14,,1.0,100.0,1.5413,0.132
2025-02-20,67200.0,7660.8,0.11,4.8,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,77.18,,1.0,100.0,1.5413,0.114
2025-02-21,67200.0,7660.8,0.11,4.73,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,69.89,,1.0,100.0,1.5413,0.114
2025-02-24,67200.0,7728.0,0.11,4.74,0.05,0.01,0.0,3864.0,33600.0,33600.0,3864.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1150.0,0.0,74.23,,1.0,100.0,1.5413,0.115
2025-02-25,67200.0,7728.0,0.11,4.66,0.05,0.01,0.0,3864.0,33600.0,33600.0,3864.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1150.0,0.0,74.28,,1.0,100.0,1.5413,0.115
2025-02-26,67200.0,7660.8,0.11,4.23,0.05,0.01,0.0,3830.4,33600.0,33600.0,3830.4,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1140.0,0.0,74.19,,1.0,100.0,1.5413,0.114
2025-02-27,67200.0,7728.0,0.11,3.86,0.05,0.01,0.0,3864.0,33600.0,33600.0,3864.0,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1150.0,0.0,74.04,,1.0,100.0,1.5413,0.115
2025-02-28,67200.0,8937.6,0.11,3.8,0.05,0.01,0.0,4468.8,33600.0,33600.0,4468.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1330.0,0.0,74.65,,1.0,100.0,1.5413,0.133
2025-03-03,67200.0,8937.6,0.11,3.81,0.05,0.01,0.0,4468.8,33600.0,33600.0,4468.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1330.0,0.0,77.2,,1.0,100.0,1.5413,0.133
2025-03-04,67200.0,8937.6,0.11,3.81,0.05,0.01,0.0,4468.8,33600.0,33600.0,4468.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1330.0,0.0,74.43,,1.0,100.0,1.5413,0.133
2025-03-05,67200.0,8937.6,0.11,3.84,0.05,0.01,0.0,4468.8,33600.0,33600.0,4468.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1330.0,0.0,74.61,,1.0,100.0,1.5413,0.133
2025-03-06,67200.0,7593.6,0.11,3.84,0.05,0.01,0.0,3796.8,33600.0,33600.0,3796.8,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1130.0,0.0,74.25,,1.0,100.0,1.5413,0.113
2025-03-07,67200.0,7526.4,0.11,3.83,0.05,0.01,0.0,3763.2,33600.0,33600.0,3763.2,,,,,,,,,,,,0.0,,77.06,77.06,10000.0,1120.0,0.0,65.23,,1.0,100.0,1.5413,0.112
