,LOCAL FP Equity_DX_SI_QTY,LOCAL FP Equity_DX_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LOCAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LOCAL FP Equity_DX_SI_MV,LOCAL FP Equity_DX_DSS,LOCAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY,LOCAL FP Equity_DX_BROKER_SI_QTY,LOCAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,LOCAL FP Equity_DX_BROKER_SI_MV_INC_x,LOCAL FP Equity_DX_SUPPLY_SI_MV_NEW,LOCAL FP Equity_DX_BROKER_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_NEW,LOCAL FP Equity_DX_SUPPLY_SI_MV_DEC,LOCAL FP Equity_DX_BROKER_SI_QTY_INC,LOCAL FP Equity_DX_SUPPLY_SI_QTY_DEC,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LOCAL FP Equity_DX_BROKER_SI_MV_INC_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,LOCAL FP Equity_DX_BROKER_SI_MV_ADD,LOCAL FP Equity_DX_SUPPLY_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV,LOCAL FP Equity_DX_BROKER_SI_MV_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV_RMV,LOCAL FP Equity_DX_BROKER_SI_MV_RMV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LOCAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_MV,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LOCAL FP Equity_DX_BROKER_SI_CON_RATIO,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LOCAL FP Equity_DX_DEMAND_SUPPLY_RATIO,LOCAL FP Equity_PX_LAST
2019-01-21,18562268.0,9661660.49,3.4,8.8,3.18,9.76,1.0,5316266.24,14311127.0,10213768.0,7448941.6,,,,,,,,0.03,,55829.0,,,,,,,277462.0,7.39,0.18,,,100.0,14.88,0.0,0.0,,0.0,100.0,17.67,0.2258,40.06,0.1931,0.5205
2019-01-22,20015436.0,10207872.36,3.66,9.48,3.43,10.52,1.0,5032137.87,19971800.0,9866937.0,10185618.0,,,5899417.0,0.38,,,,0.33,700000.0,639327.0,,,0.38,5899417.0,,400583.0,1046831.0,10.39,0.57,,,100.0,20.77,0.0,0.0,,0.0,100.0,16.54,0.2756,47.37,0.2082,0.51
2019-01-23,24813754.0,12257994.48,4.54,11.99,4.25,12.8,1.0,6453741.48,21539552.0,13064254.0,10640538.69,,,1052000.0,1.72,,,,0.02,3230566.0,33249.0,,,1.72,1052000.0,,549000.0,33249.0,10.96,0.02,,,100.0,22.41,0.0,0.0,,0.0,100.0,15.93,0.2544,44.36,0.2582,0.494
2019-01-24,24149672.0,12045856.39,4.42,11.44,4.14,12.19,1.0,6459517.36,20645844.0,12950115.0,10298146.99,,,1177917.0,0.07,,,,1.52,140191.0,2664378.0,,,0.07,1177917.0,,592753.0,254330.0,10.22,0.19,,,93.1,21.49,1529348.0,762838.78,,0.76,93.12,16.58,0.2466,43.22,0.2513,0.4988
2019-01-25,22849104.0,11333155.58,4.18,10.88,3.91,11.51,1.0,5985677.9,19485466.0,12067899.0,9664791.14,,,,,,,,0.64,,1300568.0,,,,,,140191.0,882216.0,9.68,0.48,,,92.72,20.28,1529350.0,758557.6,,0.76,92.75,14.47,0.2499,44.15,0.2378,0.496
2019-01-28,21878112.0,10750904.24,4.0,10.47,3.75,10.98,1.0,5689879.32,17786474.0,11578916.0,8740273.32,,,,,,,,0.84,,1698992.0,,,,,,,488983.0,8.81,0.26,,,88.74,18.51,2257350.0,1109261.79,,1.12,88.73,15.1,0.2464,43.47,0.2277,0.4914
2019-01-29,20709280.0,10217958.75,3.79,9.99,3.55,10.33,1.0,5411211.55,16962470.0,10967190.0,8369282.7,,,613291.0,,,,,0.84,,1673592.0,,,,613291.0,,236297.0,611726.0,8.34,0.32,,,87.09,17.68,2514576.0,1240691.8,,1.24,87.09,15.9,0.235,41.34,0.2158,0.4934
2019-01-30,20733394.0,9910562.33,3.79,10.11,3.55,10.29,1.0,5495656.82,16962470.0,11497190.0,8108060.66,,,5000.0,,,530000.0,,0.0,,5000.0,,,,5000.0,0.25,,,8.35,,,,87.09,17.68,2514576.0,1201967.33,,1.24,87.06,16.02,0.236,41.46,0.216,0.478
2019-01-31,21611232.0,9725054.4,3.95,10.2,3.7,10.32,1.0,5388762.15,17590308.0,11975027.0,7915638.6,,,900000.0,0.3,,,,0.14,750000.0,272163.0,,,0.3,900000.0,,,272163.0,8.38,0.14,,,87.49,18.43,2514576.0,1131559.2,,1.2,87.45,15.47,0.239,41.71,0.2264,0.45
2019-02-01,21658600.0,9776692.04,3.96,9.34,3.71,9.88,1.0,5426910.01,18837432.0,12022397.0,8503216.8,,,1367287.0,0.0,,,,0.08,47370.0,152875.0,,,0.0,1367287.0,,32713.0,,8.48,,,,88.22,19.8,2514576.0,1135079.61,,1.13,88.23,15.22,0.2367,41.41,0.2277,0.4514
2019-02-04,23140340.0,10477945.95,4.23,10.02,3.96,10.61,1.0,5993924.6,18919172.0,13237466.0,8566601.08,,,256670.0,0.67,,,,0.08,1380738.0,184931.0,,,0.67,256670.0,,10000.0,165669.0,8.55,0.08,,,88.27,19.84,2514576.0,1138600.01,,1.14,88.28,21.09,0.2319,38.71,0.2426,0.4528
2019-02-05,22867626.0,10176093.57,4.18,9.98,3.92,10.47,1.0,5794532.79,18846702.0,13021422.0,8386782.39,,,205000.0,,,256670.0,,0.12,,277469.0,,,,205000.0,0.12,,472714.0,8.53,0.22,,,88.23,19.75,2514576.0,1118986.32,,1.14,88.22,20.89,0.2423,40.11,0.2396,0.445
2019-02-06,22400530.0,9905514.37,4.1,10.07,3.84,10.11,1.0,5728402.96,18379606.0,12954326.0,8127461.77,,,,,,,,0.22,,467096.0,,,,,,,67096.0,8.18,0.03,,,87.68,19.26,2581672.0,1141615.36,,1.15,87.69,21.3,0.2377,39.14,0.2347,0.4422
2019-02-07,21886864.0,8785387.21,4.0,10.04,3.75,9.66,1.0,5066913.14,17865940.0,12623102.0,7171388.32,,,,,,,,0.25,,513667.0,,,,,,,331224.0,7.89,0.17,,,87.37,18.72,2581672.0,1036283.14,,1.14,87.36,21.95,0.2379,38.74,0.2293,0.4014
2019-02-08,21629116.0,8798724.39,3.96,9.21,3.71,8.82,1.0,5118728.19,17308192.0,12582911.0,7040972.51,,,19374.0,,,100000.0,,0.39,,577122.0,,,,19374.0,0.04,,140191.0,6.95,0.06,,,87.02,18.16,2581672.0,1050224.17,,1.04,87.03,21.8,0.2388,38.69,0.2269,0.4068
2019-02-11,22186136.0,9318177.12,4.06,9.05,3.8,9.23,1.0,5518771.44,17532954.0,13139932.0,7363840.68,,,89929.0,0.27,,,,,557021.0,,,,0.27,89929.0,,134834.0,,7.15,,,,87.17,18.48,2581672.0,1084302.24,,1.05,87.19,21.36,0.23,37.53,0.2339,0.42
2019-02-12,24774016.0,10429860.74,4.53,9.9,4.24,10.51,1.0,5779409.27,19532954.0,13727813.0,8223373.63,,,1682270.0,0.33,,,,0.0,787881.0,4000.0,,,0.33,1682270.0,,321730.0,200000.0,8.2,0.08,,,91.1,20.46,1908542.0,803496.18,,0.8,91.09,19.04,0.2511,41.89,0.2595,0.421
2019-02-13,24857450.0,10822933.73,4.55,9.48,4.26,10.67,1.0,6015593.51,19527954.0,13816246.0,8502471.17,,,,0.04,,,,0.0,88433.0,5000.0,,,0.04,,,,,8.23,,,,91.1,20.45,1908542.0,830979.19,,0.8,91.11,19.25,0.249,41.48,0.2603,0.4354
2019-02-14,24314874.0,10683955.64,4.45,9.27,4.17,10.73,1.0,5832450.6,19562954.0,13273670.0,8595961.99,,,37000.0,0.02,,,,0.0,35000.0,2000.0,,,0.02,37000.0,,,577576.0,8.52,0.25,,,91.11,20.46,1908542.0,838613.35,,0.83,91.11,19.81,0.2589,42.58,0.2543,0.4394
2019-02-15,23172460.0,10288572.24,4.24,8.64,3.97,10.35,1.0,5895641.12,18420540.0,13278471.0,8178719.76,,,24687.0,0.0,,,,0.49,4801.0,1167100.0,,,0.0,24687.0,,,,8.1,,,,90.61,19.25,1908542.0,847392.65,,0.84,90.62,20.92,0.2433,39.68,0.2422,0.444
2019-02-18,23172460.0,10390531.06,4.24,8.83,3.97,10.44,1.0,5954066.4,18420540.0,13278471.0,8259770.14,,,5000.0,,,,,0.0,,5000.0,,,,5000.0,,,,8.18,,,,90.61,19.28,1908542.0,855790.23,,0.85,90.61,20.78,0.2434,39.74,0.2425,0.4484
2019-02-19,23941460.0,10591701.9,4.38,9.23,4.1,10.84,1.0,6303081.17,18312108.0,14247471.0,8101276.58,,,,0.41,,,,0.08,969000.0,200000.0,,,0.41,,,91568.0,,8.21,,,,90.56,19.17,1908542.0,844338.98,,0.86,90.56,20.3,0.2348,37.8,0.2506,0.4424
2019-02-20,25426560.0,11131747.97,4.65,9.8,4.36,11.35,1.0,6887719.58,19932976.0,15732571.0,8726656.89,,,1630867.0,0.64,,,,0.01,1485100.0,10000.0,,,0.64,1630867.0,,,,8.82,,,,100.0,20.88,0.0,0.0,,0.0,100.0,21.68,0.2301,35.61,0.2664,0.4378
2019-02-21,23984098.0,11267729.24,4.39,8.51,4.11,10.81,1.0,6830942.74,19374760.0,14540108.0,9102262.25,,,177734.0,,,300000.0,,0.49,,1104708.0,,,,177734.0,0.13,368759.0,1492463.0,8.49,0.52,,,100.0,20.37,0.0,0.0,,0.0,100.0,19.96,0.2234,35.99,0.2521,0.4698
2019-02-22,28079676.0,14166196.54,5.14,9.39,4.81,13.52,1.0,9401702.58,22015084.0,18635684.0,11106609.88,,,629748.0,2.0,,,,,4179858.0,,,,2.0,629748.0,,2010575.0,84281.0,10.37,0.01,,,100.0,23.02,0.0,0.0,,0.0,100.0,16.89,0.1882,30.9,0.2936,0.5045
2019-02-25,27237472.0,13863873.25,4.98,8.41,4.67,14.0,1.0,8963960.32,21982324.0,17610924.0,11189002.92,,,13640.0,0.04,,,,0.14,60774.0,293535.0,,,0.04,13640.0,,247134.0,1085535.0,11.09,0.14,,,100.0,22.98,0.0,0.0,,0.0,100.0,16.99,0.1927,32.02,0.2847,0.509
2019-02-26,25839992.0,12609916.1,4.73,7.7,4.43,13.2,1.0,7652560.78,21545020.0,15681477.0,10513969.76,,,1272544.0,0.52,,,,1.27,1068452.0,2525911.0,,,0.52,1272544.0,,816065.0,2997899.0,10.94,1.58,,,100.0,22.58,0.0,0.0,,0.0,100.0,18.22,0.2127,37.03,0.2708,0.488
2019-02-27,25628840.0,12142944.39,4.69,7.55,4.39,12.6,1.0,7329839.99,21383352.0,15470325.0,10131432.18,,,,0.39,,,,0.15,965651.0,164263.0,,,0.39,,,2594.0,1176803.0,10.42,0.64,,,100.0,22.4,0.0,0.0,,0.0,100.0,20.27,0.2217,37.18,0.2685,0.4738
2019-02-28,26672744.0,13117655.5,4.88,7.82,4.57,12.89,1.0,8121698.81,21281056.0,16514231.0,10466023.34,,,3627.0,0.54,,,,0.05,1146203.0,105924.0,,,0.54,3627.0,,,102297.0,10.1,0.03,,,100.0,50.11,0.0,0.0,,0.0,100.0,18.73,0.2041,35.29,0.628,0.4918
2019-03-01,26172744.0,12824644.56,4.79,7.59,4.48,13.01,1.0,7846973.19,21281056.0,16014231.0,10427717.44,,,,,,,,0.06,,118785.0,,,,,,118785.0,500000.0,10.47,0.22,,,100.0,22.3,0.0,0.0,,0.0,100.0,19.19,0.2117,36.31,0.2743,0.49
2019-03-04,26023600.0,13089870.8,4.76,7.4,4.46,12.99,1.0,8115673.62,19961602.0,16134540.0,10040685.81,,,3587.0,0.1,,,,0.67,196584.0,1350668.0,,,0.1,3587.0,,27628.0,76275.0,9.79,0.01,,,100.0,20.96,0.0,0.0,,0.0,100.0,19.25,0.2056,35.22,0.2732,0.503
2019-03-05,25494196.0,12527847.91,4.66,7.12,4.37,12.9,1.0,7668362.85,20181990.0,15605134.0,9917429.89,,,201633.0,0.03,,,,0.26,20594.0,517502.0,,,0.03,201633.0,,536257.0,550000.0,10.15,0.31,,,100.0,21.18,0.0,0.0,,0.0,100.0,19.69,0.2114,36.41,0.2676,0.4914
2019-03-06,25473600.0,12431116.8,4.66,7.07,4.36,12.67,1.0,7605255.52,19989990.0,15584540.0,9755115.12,,,,,,,,0.12,,192000.0,,,,,,,20594.0,9.82,0.03,,,100.0,20.93,0.0,0.0,,0.0,100.0,19.8,0.2105,36.2,0.2668,0.488
2019-03-07,25769914.0,12297402.96,4.71,7.24,4.42,12.7,1.0,7578343.05,20529788.0,15880853.0,9796814.83,,,200564.0,0.14,,,,,344059.0,,,,0.14,200564.0,,339233.0,47746.0,10.04,0.04,,,100.0,21.48,0.0,0.0,,0.0,100.0,19.43,0.2081,35.91,0.2697,0.4772
2019-03-08,26388420.0,12122840.15,4.83,7.43,4.52,12.66,1.0,7579805.98,20521012.0,16499360.0,9427352.91,,,426850.0,0.27,,,,0.25,687726.0,435626.0,,,0.27,426850.0,,,69219.0,9.79,0.08,,,100.0,21.44,0.0,0.0,,0.0,100.0,18.8,0.2027,35.18,0.2757,0.4594
2019-03-11,25504744.0,11635264.21,4.67,7.22,4.37,11.88,1.0,7760305.97,19256192.0,17010754.0,8784674.79,,,713792.0,0.26,,,,1.11,680192.0,2207405.0,,,0.26,713792.0,,228794.0,168798.0,8.89,0.17,,,100.0,20.13,0.0,0.0,,0.0,100.0,18.62,0.1821,30.79,0.2666,0.4562
2019-03-12,25756254.0,12105439.38,4.71,7.31,4.41,11.97,1.0,8113264.08,19209652.0,17262264.0,9028536.44,,,198890.0,0.18,,,,0.2,376939.0,405429.0,,,0.18,198890.0,,160000.0,125429.0,8.76,0.01,,,100.0,20.09,0.0,0.0,,0.0,100.0,18.73,0.1795,30.22,0.2693,0.47
2019-03-13,26519212.0,12591321.86,4.85,7.39,4.54,12.63,1.0,8260874.27,19940018.0,17398640.0,9467520.55,,,231795.0,0.14,,,,0.14,247099.0,448162.0,,,0.14,231795.0,,946732.0,110724.0,9.36,0.0,,,100.0,20.85,0.0,0.0,,0.0,100.0,18.95,0.1866,31.82,0.2773,0.4748
2019-03-14,26403792.0,12515397.41,4.83,7.51,4.52,12.7,1.0,8444422.81,19608172.0,17815238.0,9294273.53,,,327587.0,0.22,,,,0.36,447472.0,772744.0,,,0.22,327587.0,,113311.0,30873.0,9.31,0.01,,,100.0,20.51,0.0,0.0,,0.0,100.0,19.69,0.1809,30.03,0.2761,0.474
2019-03-15,26960020.0,13016297.66,4.93,8.21,4.62,13.02,1.0,8869743.78,19720346.0,18371466.0,9520983.05,,,107312.0,0.24,,70701.0,,0.04,485527.0,74126.0,,,0.24,107312.0,0.04,78988.0,,9.36,,,,100.0,20.67,0.0,0.0,,0.0,100.0,20.96,0.1801,29.25,0.2825,0.4828
2019-03-18,27117636.0,12859182.99,4.96,8.44,4.65,13.19,1.0,8786489.74,19850160.0,18529080.0,9412945.87,,,665.0,0.1,,,,0.1,157615.0,213682.0,,,0.1,665.0,,342832.0,,9.52,,,,100.0,20.8,0.0,0.0,,0.0,100.0,21.1,0.1799,29.23,0.2842,0.4742
2019-03-19,27634306.0,13065499.88,5.06,8.64,4.73,13.28,1.0,9004831.55,20566832.0,19045752.0,9723998.17,,,287772.0,0.06,,341670.0,,0.01,175000.0,15000.0,,,0.06,287772.0,0.17,443898.0,,9.75,,,,100.0,21.54,0.0,0.0,,0.0,100.0,20.62,0.1741,28.67,0.2894,0.4728
2019-03-20,27767888.0,13567390.08,5.08,8.86,4.76,13.4,1.0,9371021.62,20714284.0,19179332.0,10120999.16,,,48423.0,0.07,,,,,147452.0,,,,0.07,48423.0,,99029.0,13871.0,9.78,0.0,,,100.0,21.65,0.0,0.0,,0.0,100.0,20.32,0.1721,28.29,0.2903,0.4886
2019-03-21,27815552.0,13351464.96,5.09,8.95,4.77,13.75,1.0,9228958.08,20748076.0,19226996.0,9959076.48,,,30244.0,0.01,,,,0.09,72665.0,238871.0,,,0.01,30244.0,,242421.0,25000.0,10.14,0.0,,,100.0,21.72,0.0,0.0,,0.0,100.0,20.55,0.1734,28.53,0.2912,0.48
2019-03-22,28099280.0,13268480.02,5.14,9.44,4.81,13.64,1.0,9212963.87,20611006.0,19510724.0,9732517.03,,,,0.12,,,,0.07,300000.0,137071.0,,,0.12,,,,16273.0,9.9,0.02,,,100.0,21.65,0.0,0.0,,0.0,100.0,20.45,0.1727,28.29,0.2951,0.4722
2019-03-25,28649280.0,13190128.51,5.24,9.99,4.91,13.63,1.0,9235957.33,19947064.0,20060724.0,9183628.27,,,563355.0,0.24,,,,0.59,550000.0,1177296.0,,,0.24,563355.0,,90189.0,,9.41,,0.07,,93.08,20.97,1482016.0,682320.17,140191.0,0.7,93.08,19.83,0.171,27.79,0.3013,0.4604
2019-03-26,28636232.0,13636573.68,5.24,10.07,4.91,13.52,1.0,9653895.93,20944840.0,20272776.0,9973932.81,,,1422876.0,0.18,,,,0.22,250000.0,425100.0,,,0.18,1422876.0,,,37947.0,9.66,0.02,,,93.39,22.02,1482016.0,705736.02,,0.68,93.4,19.66,0.1686,26.6,0.3011,0.4762
2019-03-27,28888452.0,14270895.29,5.29,10.53,4.95,14.12,1.0,10139349.01,21247060.0,20524998.0,10496047.64,,,72200.0,0.23,,,,,252221.0,,,,0.23,72200.0,,230021.0,,10.13,,,,93.48,22.37,1482016.0,732115.9,,0.71,93.49,19.56,0.1676,26.34,0.3041,0.494
2019-03-28,31027452.0,14980053.83,5.68,11.11,5.32,15.5,2.0,10328056.63,21537252.0,21391998.0,10398185.27,,140191.0,150000.0,0.45,0.07,,,,867000.0,,,140191.0,0.45,150000.0,,,,10.64,,,,93.56,22.62,1482016.0,715517.32,,0.73,93.56,18.46,0.1533,24.87,0.3259,0.4828
2019-03-29,31023126.0,16147537.08,5.68,11.43,5.32,15.47,2.0,11132283.28,21454924.0,21387672.0,11167287.94,,,,,,,,0.05,,82327.0,,,,,,,4327.0,10.37,0.0,,,93.54,22.53,1482016.0,771389.33,,0.72,93.55,17.93,0.1525,24.37,0.3258,0.5205
2019-04-01,31823126.0,16913991.47,5.82,11.1,5.45,16.89,2.0,11792747.67,22254924.0,22187672.0,11828492.11,,,802311.0,0.53,,,,0.0,800000.0,2311.0,,,0.53,802311.0,,,,11.59,,,,100.0,23.33,0.0,0.0,,0.0,100.0,17.85,0.1508,24.06,0.3336,0.5315
2019-04-02,30391670.0,16396305.97,5.56,10.39,5.21,16.46,2.0,11555019.63,21509460.0,21418016.0,11604353.67,,,,,,,,0.35,,745463.0,,,,,,,769656.0,11.44,0.33,,,100.0,22.55,0.0,0.0,,0.0,100.0,18.44,0.1499,23.07,0.3186,0.5395
2019-04-03,32068968.0,18840518.7,5.87,10.78,5.49,17.94,2.0,13743394.55,22872468.0,23393012.0,13437574.95,,,1718906.0,1.49,,,,0.17,2590003.0,355898.0,,,1.49,1718906.0,,,615005.0,12.34,0.11,,,100.0,23.99,0.0,0.0,,0.0,100.0,18.39,0.1482,20.56,0.3364,0.5875
2019-04-04,32101628.0,18715249.12,5.87,10.66,5.5,19.13,2.0,14769572.75,20961924.0,25333744.0,12220801.69,,,,1.46,,,,0.62,2000000.0,1910544.0,,,1.46,,,,59268.0,12.32,0.0,,,94.58,21.92,1200418.0,699843.69,,0.71,94.58,18.93,0.1641,23.54,0.3358,0.583
2019-04-05,32895936.0,20280344.54,6.01,11.73,5.63,19.7,2.0,15384866.0,21756232.0,24955176.0,13412717.03,,,1172876.0,,,,,0.23,,378568.0,,,,1172876.0,,,378568.0,12.7,0.26,,,100.0,22.74,0.0,0.0,,0.0,100.0,18.24,0.1516,21.51,0.3438,0.6165
2019-04-08,32395936.0,21300327.92,5.93,12.43,5.55,20.45,2.0,16079278.22,21556232.0,24455176.0,14173222.54,,,,,,,,0.0,,200000.0,,,,,,,500000.0,13.28,0.2,,,100.0,22.53,0.0,0.0,,0.0,100.0,18.56,0.1538,21.8,0.3386,0.6575
2019-04-09,32313956.0,23201420.41,5.91,12.26,5.54,21.85,2.0,17499954.73,21790328.0,24373196.0,15645455.5,,,56795.0,0.46,,,,,234095.0,,,,0.46,56795.0,,177300.0,316076.0,14.32,0.0,,,100.0,22.76,0.0,0.0,,0.0,100.0,18.54,0.1541,22.53,0.3375,0.718
2019-04-10,33280232.0,22963360.08,6.09,11.51,5.7,23.98,2.0,17594497.68,22530528.0,25499272.0,15546064.32,,,900000.0,1.54,,,,0.0,1126076.0,159800.0,,,1.54,900000.0,,,,16.13,,,,100.0,23.53,0.0,0.0,,0.0,100.0,17.97,0.1609,25.25,0.3476,0.69
2019-04-11,33630232.0,22549070.56,6.15,11.39,5.76,23.38,2.0,17331936.88,22880528.0,25849272.0,15341394.02,,,350000.0,,,350000.0,,,,,,,,350000.0,0.23,,,15.76,,,,100.0,23.81,0.0,0.0,,0.0,100.0,17.74,0.1593,24.95,0.35,0.6705
2019-04-12,34012736.0,24387131.71,6.22,11.02,5.83,23.42,2.0,18808183.39,23263032.0,26231776.0,16679593.94,,,344558.0,0.19,,80000.0,,,302505.0,,,,0.19,344558.0,0.05,37947.0,,15.58,,,,100.0,24.1,0.0,0.0,,0.0,100.0,17.23,0.1544,24.21,0.3524,0.717
2019-04-15,34009136.0,26527126.08,6.22,10.95,5.83,25.15,2.0,20608985.28,23259432.0,26421776.0,18142356.96,,,190000.0,0.15,,,,0.13,190000.0,193600.0,,,0.15,190000.0,,,,16.28,,,,100.0,24.1,0.0,0.0,,0.0,100.0,17.18,0.1524,24.19,0.3523,0.78
2019-04-16,35708244.0,29709259.01,6.53,10.7,6.12,28.6,2.0,23265951.49,24640212.0,27963884.0,20500656.38,,,1400146.0,1.79,,,,0.0,1542106.0,183494.0,,,1.79,1400146.0,,164128.0,,19.19,,,,100.0,25.49,0.0,0.0,,0.0,100.0,16.26,0.1538,26.07,0.3694,0.832
2019-04-17,37208336.0,30510835.52,6.81,10.54,6.38,31.24,2.0,24291830.88,23781304.0,29624184.0,19500669.28,,,135337.0,2.14,,,,0.54,1890301.0,1023581.0,,,2.14,135337.0,,29336.0,230000.0,19.71,0.22,,,96.04,24.56,981000.0,804420.0,,0.82,96.02,15.78,0.1627,29.38,0.3843,0.82
2019-04-18,36949068.0,29928745.08,6.76,10.11,6.33,30.73,2.0,23748485.58,24732040.0,29319118.0,20032952.4,,,1255800.0,,,,,0.28,,305066.0,,,,1255800.0,,,305066.0,20.25,0.34,,,100.0,25.52,0.0,0.0,,0.0,100.0,15.97,0.1611,28.96,0.3813,0.81
2019-04-19,36949068.0,29928745.08,6.76,10.02,6.33,30.55,2.0,23748485.58,24732040.0,29319118.0,20032952.4,,,,,,,,,,,,,,,,,,19.97,,,,100.0,25.51,0.0,0.0,,0.0,100.0,16.06,0.1612,28.97,0.3811,
2019-04-22,37878068.0,30681235.08,6.93,10.27,6.49,31.12,2.0,24500975.58,24732040.0,30248118.0,20032952.4,,,,0.77,,,,,929000.0,,,,0.77,,,,,19.96,,,,100.0,25.51,0.0,0.0,,0.0,100.0,15.48,0.1556,28.16,0.3906,
2019-04-23,37773604.0,32655280.66,6.91,10.24,6.47,31.43,2.0,26138273.34,24569200.0,30235134.0,21240073.4,,,3519.0,0.01,,,,0.16,3519.0,196359.0,,,0.01,3519.0,,30000.0,16503.0,19.87,0.0,,,100.0,25.35,0.0,0.0,,0.0,100.0,15.36,0.1542,27.9,0.3898,0.8645
2019-04-24,37281896.0,32286121.94,6.82,9.83,6.39,32.75,2.0,25761497.81,24184680.0,29747688.0,20943932.88,,,13988.0,0.14,,,,0.01,65000.0,398506.0,,,0.14,13988.0,,,552447.0,20.86,0.42,,,100.0,24.96,0.0,0.0,,0.0,100.0,15.7,0.1576,28.6,0.3847,0.866
2019-04-25,36940996.0,32415723.99,6.76,9.57,6.33,32.55,2.0,25867597.86,23993780.0,29478744.0,21054541.95,,,,,,,,0.2,,228847.0,,,,,,37947.0,268943.0,20.73,0.21,,,100.0,24.52,0.0,0.0,,0.0,100.0,15.82,0.1589,28.82,0.3775,0.8775
2019-04-26,37153872.0,32361022.51,6.8,9.63,6.37,32.96,2.0,25861401.02,24207658.0,29691620.0,21084870.12,,,,0.37,,,,1.66,304377.0,1969399.0,,,0.37,,,2183276.0,91500.0,21.1,0.1,,,70.09,24.58,10330526.0,8997888.15,,9.05,69.98,15.74,0.1581,28.83,0.3772,0.871
2019-04-29,37216104.0,33420061.39,6.81,9.5,6.38,33.02,2.0,26613756.6,24269888.0,29636700.0,21794359.42,,,147151.0,,,,,0.07,,84921.0,,,,147151.0,,,54921.0,21.05,0.1,,,70.14,24.61,10330524.0,9276810.55,,8.98,70.1,15.66,0.1564,28.48,0.3774,0.898
2019-04-30,38002304.0,36026184.19,6.95,9.58,6.51,34.88,2.0,28845232.08,25122082.0,30427460.0,23815733.74,,,250000.0,0.39,,473100.0,,0.03,317660.0,32566.0,,,0.39,250000.0,0.46,634760.0,,22.48,,,,69.88,25.36,10830022.0,10266860.86,,9.69,69.87,15.23,0.1503,27.62,0.3835,0.948
2019-05-01,38286460.0,36295564.08,7.0,9.26,6.56,36.62,2.0,29114611.97,25122082.0,30711616.0,23815733.74,,,,0.31,,,,,325000.0,,,,0.31,,,,40844.0,23.66,0.04,,,68.66,25.35,11467406.0,10871100.89,,10.88,68.5,15.29,0.1497,27.5,0.3863,
2019-05-02,38225428.0,34421997.91,6.99,9.24,6.55,36.34,2.0,27551321.59,24977082.0,30595582.0,22491862.34,,,55000.0,,,,,0.19,,200000.0,,,,55000.0,,,116034.0,23.6,0.27,,,64.1,24.56,13988742.0,12596862.17,,13.32,63.92,15.44,0.1509,27.73,0.3758,0.9005
2019-05-03,37899688.0,34166568.73,6.93,8.99,6.49,34.7,2.0,27288891.81,24851344.0,30270540.0,22403486.62,,,,,,,,0.14,,125737.0,,,,,,,325042.0,22.36,0.33,,,64.72,24.08,13548688.0,12214142.23,,12.18,64.73,15.33,0.1513,27.82,0.3673,0.9015
2019-05-06,38779192.0,33001092.39,7.09,8.98,6.64,35.08,2.0,26015529.54,25433568.0,30570540.0,21643966.37,,,619500.0,0.26,,,,,300000.0,,,,0.26,619500.0,,,,22.81,,0.03,,63.39,24.52,14690824.0,12501891.22,37277.0,13.23,63.29,15.17,0.1488,27.53,0.3739,0.851
2019-05-07,38890192.0,32667761.28,7.12,8.94,6.66,33.59,2.0,25772493.6,24852568.0,30681540.0,20876157.12,,,,0.06,,,,0.68,111000.0,581000.0,,,0.06,,,,,21.07,,,,57.01,23.06,18740752.0,15742231.68,,15.94,56.93,15.12,0.1487,27.52,0.3608,0.84
