,ALNSC FP Equity_DX_SI_QTY,ALNSC FP Equity_DX_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSC FP Equity_DX_SI_MV,ALNSC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SUPPLY_SI_QTY,ALNSC FP Equity_DX_BROKER_SI_QTY,ALNSC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSC FP Equity_DX_SUPPLY_SI_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSC FP Equity_DX_BROKER_SI_CON_RATIO,ALNSC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSC FP Equity_PX_LAST
2017-01-26,,,,,,,,,,,,,,,,,,,,75.72
2017-01-27,,,,,,,,,,,,,,,,,,,,75.72
2017-01-30,,,,,,,,,,,,,,,,,,,,75.64
2017-01-31,,,,,,,,,,,,,,,,,,,,75.64
2017-02-01,,,,,,,,,,,,,,,,,,,,76.0
2017-02-02,,,,,,,,,,,,,,,,,,,,76.03
2017-02-03,,,,,,,,,,,,,,,,,,,,76.04
2017-02-06,,,,,,,,,,,,,,,,,,,,76.04
2017-02-09,,,,,,,,,,,,,,,,,,,,76.35
2017-02-13,,,,,,,,,,,,,,,,,,,,76.35
2017-02-14,,,,,,,,,,,,,,,,,,,,76.36
2017-02-15,,,,,,,,,,,,,,,,,,,,76.36
2017-02-16,,,,,,,,,,,,,,,,,,,,76.37
2017-02-17,,,,,,,,,,,,,,,,,,,,76.37
2017-02-21,,,,,,,,,,,,,,,,,,,,71.5
2017-02-22,,,,,,,,,,,,,,,,,,,,71.0
2017-02-27,,,,,,,,,,,,,,,,,,,,71.0
2017-03-02,,,,,,,,,,,,,,,,,,,,75.98
2017-03-06,,,,,,,,,,,,,,,,,,,,75.59
2017-03-07,,,,,,,,,,,,,,,,,,,,72.0
2017-03-10,,,,,,,,,,,,,,,,,,,,75.9
2017-03-13,,,,,,,,,,,,,,,,,,,,72.0
2017-03-16,,,,,,,,,,,,,,,,,,,,75.1
2017-03-20,,,,,,,,,,,,,,,,,,,,75.9
2017-04-04,,,,,,,,,,,,,,,,,,,,74.0
2017-04-05,,,,,,,,,,,,,,,,,,,,74.0
2017-04-06,,,,,,,,,,,,,,,,,,,,71.0
2017-04-10,,,,,,,,,,,,,,,,,,,,75.8
2017-04-13,,,,,,,,,,,,,,,,,,,,72.5
2017-04-18,,,,,,,,,,,,,,,,,,,,75.8
2017-04-20,,,,,,,,,,,,,,,,,,,,72.6
2017-04-24,,,,,,,,,,,,,,,,,,,,75.8
2017-04-26,,,,,,,,,,,,,,,,,,,,75.8
2017-04-27,,,,,,,,,,,,,,,,,,,,75.8
2017-04-28,,,,,,,,,,,,,,,,,,,,78.3
2017-05-03,,,,,,,,,,,,,,,,,,,,76.0
2017-05-04,,,,,,,,,,,,,,,,,,,,76.0
2017-05-08,,,,,,,,,,,,,,,,,,,,76.0
2017-05-11,,,,,,,,,,,,,,,,,,,,78.5
2017-05-16,,,,,,,,,,,,,,,,,,,,77.0
2017-05-17,,,,,,,,,,,,,,,,,,,,80.0
2017-05-19,,,,,,,,,,,,,,,,,,,,80.0
2017-06-02,,,,,,,,,,,,,,,,,,,,77.48
2017-06-07,,,,,,,,,,,,,,,,,,,,78.0
2017-06-08,,,,,,,,,,,,,,,,,,,,78.0
2017-06-12,,,,,,,,,,,,,,,,,,,,78.0
2017-06-13,,,,,,,,,,,,,,,,,,,,78.0
2017-06-14,,,,,,,,,,,,,,,,,,,,77.5
2017-06-15,,,,,,,,,,,,,,,,,,,,77.5
2017-06-19,,,,,,,,,,,,,,,,,,,,75.0
2017-06-26,,,,,,,,,,,,,,,,,,,,78.3
2017-06-30,,,,,,,,,,,,,,,,,,,,78.3
2017-07-03,,,,,,,,,,,,,,,,,,,,78.5
2017-07-04,,,,,,,,,,,,,,,,,,,,79.5
2017-07-05,,,,,,,,,,,,,,,,,,,,80.5
2017-07-11,,,,,,,,,,,,,,,,,,,,85.0
2017-07-12,,,,,,,,,,,,,,,,,,,,76.51
2017-07-13,,,,,,,,,,,,,,,,,,,,78.5
2017-07-14,,,,,,,,,,,,,,,,,,,,76.0
2017-07-17,,,,,,,,,,,,,,,,,,,,79.0
2017-07-18,,,,,,,,,,,,,,,,,,,,77.5
2017-07-19,,,,,,,,,,,,,,,,,,,,76.01
2017-07-20,,,,,,,,,,,,,,,,,,,,75.6
2017-07-27,,,,,,,,,,,,,,,,,,,,75.8
2017-08-07,,,,,,,,,,,,,,,,,,,,75.8
2017-08-08,,,,,,,,,,,,,,,,,,,,79.5
2017-08-09,,,,,,,,,,,,,,,,,,,,79.5
2017-08-16,,,,,,,,,,,,,,,,,,,,80.0
2017-08-17,,,,,,,,,,,,,,,,,,,,80.0
2017-09-07,,,,,,,,,,,,,,,,,,,,82.0
2017-09-28,,,,,,,,,,,,,,,,,,,,77.1
2017-10-02,,,,,,,,,,,,,,,,,,,,76.0
2017-10-03,,,,,,,,,,,,,,,,,,,,75.0
2017-10-05,,,,,,,,,,,,,,,,,,,,75.4
2017-10-09,,,,,,,,,,,,,,,,,,,,75.5
2017-10-19,,,,,,,,,,,,,,,,,,,,75.1
2017-10-27,,,,,,,,,,,,,,,,,,,,75.01
2017-11-02,,,,,,,,,,,,,,,,,,,,75.1
2017-11-07,,,,,,,,,,,,,,,,,,,,75.15
2017-11-08,,,,,,,,,,,,,,,,,,,,75.15
2017-11-17,,,,,,,,,,,,,,,,,,,,75.16
2017-11-20,,,,,,,,,,,,,,,,,,,,75.15
2017-11-21,,,,,,,,,,,,,,,,,,,,74.02
2017-11-22,,,,,,,,,,,,,,,,,,,,72.61
2017-11-23,,,,,,,,,,,,,,,,,,,,72.0
2017-11-27,,,,,,,,,,,,,,,,,,,,70.61
2017-12-01,,,,,,,,,,,,,,,,,,,,70.61
2017-12-04,,,,,,,,,,,,,,,,,,,,70.06
2017-12-05,,,,,,,,,,,,,,,,,,,,72.49
2017-12-14,,,,,,,,,,,,,,,,,,,,70.23
2017-12-15,,,,,,,,,,,,,,,,,,,,70.22
2017-12-18,,,,,,,,,,,,,,,,,,,,70.23
2017-12-22,,,,,,,,,,,,,,,,,,,,70.2
2017-12-29,,,,,,,,,,,,,,,,,,,,70.23
2018-01-18,,,,,,,,,,,,,,,,,,,,73.0
2018-02-08,,,,,,,,,,,,,,,,,,,,70.0
2018-02-15,,,,,,,,,,,,,,,,,,,,70.0
2018-02-16,,,,,,,,,,,,,,,,,,,,70.0
2018-02-20,,,,,,,,,,,,,,,,,,,,70.0
2018-02-22,,,,,,,,,,,,,,,,,,,,56.5
2018-02-26,,,,,,,,,,,,,,,,,,,,65.0
2018-02-27,,,,,,,,,,,,,,,,,,,,65.0
2018-02-28,,,,,,,,,,,,,,,,,,,,66.0
2018-03-02,,,,,,,,,,,,,,,,,,,,66.0
2018-03-21,,,,,,,,,,,,,,,,,,,,72.5
2018-03-22,,,,,,,,,,,,,,,,,,,,72.5
2018-03-28,,,,,,,,,,,,,,,,,,,,75.0
2018-03-29,,,,,,,,,,,,,,,,,,,,75.0
2018-04-03,,,,,,,,,,,,,,,,,,,,76.5
2018-04-04,,,,,,,,,,,,,,,,,,,,79.5
2018-04-05,,,,,,,,,,,,,,,,,,,,78.0
2018-04-09,,,,,,,,,,,,,,,,,,,,79.5
2018-04-12,,,,,,,,,,,,,,,,,,,,79.5
2018-04-20,,,,,,,,,,,,,,,,,,,,81.5
2018-04-24,,,,,,,,,,,,,,,,,,,,81.5
2018-04-30,,,,,,,,,,,,,,,,,,,,82.0
2018-05-21,,,,,,,,,,,,,,,,,,,,82.5
2018-05-22,,,,,,,,,,,,,,,,,,,,79.0
2018-05-23,,,,,,,,,,,,,,,,,,,,83.0
2018-05-24,,,,,,,,,,,,,,,,,,,,82.5
2018-05-28,,,,,,,,,,,,,,,,,,,,84.5
2018-05-29,,,,,,,,,,,,,,,,,,,,81.0
2018-05-30,,,,,,,,,,,,,,,,,,,,78.0
2018-06-01,,,,,,,,,,,,,,,,,,,,84.0
2018-06-04,,,,,,,,,,,,,,,,,,,,82.0
2018-06-06,,,,,,,,,,,,,,,,,,,,78.0
2018-06-11,,,,,,,,,,,,,,,,,,,,79.0
2018-06-12,,,,,,,,,,,,,,,,,,,,82.0
2018-06-14,,,,,,,,,,,,,,,,,,,,82.0
2018-06-15,,,,,,,,,,,,,,,,,,,,82.5
2018-06-18,,,,,,,,,,,,,,,,,,,,82.5
2018-06-19,,,,,,,,,,,,,,,,,,,,85.0
2018-06-21,,,,,,,,,,,,,,,,,,,,78.0
2018-06-22,,,,,,,,,,,,,,,,,,,,78.0
2018-06-28,,,,,,,,,,,,,,,,,,,,87.0
2018-06-29,,,,,,,,,,,,,,,,,,,,86.5
2018-07-02,,,,,,,,,,,,,,,,,,,,86.5
2018-07-03,,,,,,,,,,,,,,,,,,,,87.0
2018-07-04,,,,,,,,,,,,,,,,,,,,87.0
2018-07-09,,,,,,,,,,,,,,,,,,,,87.5
2018-07-12,,,,,,,,,,,,,,,,,,,,88.0
2018-07-13,,,,,,,,,,,,,,,,,,,,88.0
2018-07-17,,,,,,,,,,,,,,,,,,,,88.0
2018-07-25,,,,,,,,,,,,,,,,,,,,88.0
2018-08-02,,,,,,,,,,,,,,,,,,,,88.0
2018-08-07,,,,,,,,,,,,,,,,,,,,88.5
2018-08-09,,,,,,,,,,,,,,,,,,,,89.5
2018-08-10,,,,,,,,,,,,,,,,,,,,89.5
2018-08-13,,,,,,,,,,,,,,,,,,,,88.0
2018-08-16,,,,,,,,,,,,,,,,,,,,88.0
2018-08-20,,,,,,,,,,,,,,,,,,,,85.5
2018-08-28,,,,,,,,,,,,,,,,,,,,87.0
2018-08-31,,,,,,,,,,,,,,,,,,,,87.0
2018-09-03,,,,,,,,,,,,,,,,,,,,86.5
2018-09-05,,,,,,,,,,,,,,,,,,,,81.0
2018-09-14,,,,,,,,,,,,,,,,,,,,80.0
2018-09-20,,,,,,,,,,,,,,,,,,,,82.0
2018-09-27,,,,,,,,,,,,,,,,,,,,82.0
2018-10-05,,,,,,,,,,,,,,,,,,,,79.0
2018-10-10,,,,,,,,,,,,,,,,,,,,78.0
2018-11-23,,,,,,,,,,,,,,,,,,,,78.0
2018-11-27,,,,,,,,,,,,,,,,,,,,78.0
2018-12-04,,,,,,,,,,,,,,,,,,,,78.0
2018-12-17,,,,,,,,,,,,,,,,,,,,78.0
2018-12-24,,,,,,,,,,,,,,,,,,,,78.0
2019-01-02,,,,,,,,,,,,,,,,,,,,78.0
2019-01-07,,,,,,,,,,,,,,,,,,,,78.0
2019-01-25,,,,,,,,,,,,,,,,,,,,73.0
2019-01-29,,,,,,,,,,,,,,,,,,,,73.0
2019-02-01,,,,,,,,,,,,,,,,,,,,73.0
2019-02-12,,,,,,,,,,,,,,,,,,,,78.0
2019-02-13,,,,,,,,,,,,,,,,,,,,78.0
2019-02-20,,,,,,,,,,,,,,,,,,,,78.0
2019-03-04,,,,,,,,,,,,,,,,,,,,82.0
2019-03-20,,,,,,,,,,,,,,,,,,,,82.0
2019-04-05,,,,,,,,,,,,,,,,,,,,80.0
2019-04-08,,,,,,,,,,,,,,,,,,,,80.0
2019-04-15,,,,,,,,,,,,,,,,,,,,82.0
2019-04-23,,,,,,,,,,,,,,,,,,,,82.0
2019-05-02,,,,,,,,,,,,,,,,,,,,88.0
2019-05-10,,,,,,,,,,,,,,,,,,,,73.0
2019-05-13,,,,,,,,,,,,,,,,,,,,74.0
2019-05-16,,,,,,,,,,,,,,,,,,,,86.5
2019-06-10,,,,,,,,,,,,,,,,,,,,85.5
2019-06-18,,,,,,,,,,,,,,,,,,,,66.0
2019-06-19,,,,,,,,,,,,,,,,,,,,79.5
2019-06-26,,,,,,,,,,,,,,,,,,,,79.5
2019-06-28,,,,,,,,,,,,,,,,,,,,68.0
2019-07-04,,,,,,,,,,,,,,,,,,,,81.5
2019-07-19,,,,,,,,,,,,,,,,,,,,69.0
2019-07-22,,,,,,,,,,,,,,,,,,,,80.5
2019-08-05,,,,,,,,,,,,,,,,,,,,68.0
2019-08-06,,,,,,,,,,,,,,,,,,,,81.0
2019-08-08,,,,,,,,,,,,,,,,,,,,80.5
2019-08-09,,,,,,,,,,,,,,,,,,,,80.5
2019-08-26,,,,,,,,,,,,,,,,,,,,80.5
2019-09-13,,,,,,,,,,,,,,,,,,,,80.0
2019-09-16,,,,,,,,,,,,,,,,,,,,77.0
2019-09-26,,,,,,,,,,,,,,,,,,,,68.0
2019-09-27,,,,,,,,,,,,,,,,,,,,75.0
2019-10-02,,,,,,,,,,,,,,,,,,,,75.0
2019-10-03,,,,,,,,,,,,,,,,,,,,75.0
2019-10-04,,,,,,,,,,,,,,,,,,,,75.0
2019-10-07,,,,,,,,,,,,,,,,,,,,75.0
2019-10-08,,,,,,,,,,,,,,,,,,,,75.0
2019-10-09,,,,,,,,,,,,,,,,,,,,75.0
2019-10-10,,,,,,,,,,,,,,,,,,,,80.0
2019-10-14,,,,,,,,,,,,,,,,,,,,79.5
2019-10-29,,,,,,,,,,,,,,,,,,,,79.5
2019-10-31,,,,,,,,,,,,,,,,,,,,74.0
2019-11-01,,,,,,,,,,,,,,,,,,,,79.5
2019-11-04,,,,,,,,,,,,,,,,,,,,75.5
2019-11-06,,,,,,,,,,,,,,,,,,,,79.5
2019-11-12,,,,,,,,,,,,,,,,,,,,75.0
2019-11-13,,,,,,,,,,,,,,,,,,,,79.5
2019-11-21,,,,,,,,,,,,,,,,,,,,80.5
2019-11-26,,,,,,,,,,,,,,,,,,,,75.0
2019-11-27,,,,,,,,,,,,,,,,,,,,80.5
2019-12-18,,,,,,,,,,,,,,,,,,,,78.0
2019-12-24,,,,,,,,,,,,,,,,,,,,74.0
2019-12-27,,,,,,,,,,,,,,,,,,,,74.0
2020-01-03,,,,,,,,,,,,,,,,,,,,74.0
2020-01-06,,,,,,,,,,,,,,,,,,,,74.0
2020-01-07,,,,,,,,,,,,,,,,,,,,74.0
2020-01-20,,,,,,,,,,,,,,,,,,,,80.0
2020-01-29,,,,,,,,,,,,,,,,,,,,70.5
2020-01-30,,,,,,,,,,,,,,,,,,,,79.0
2020-02-13,,,,,,,,,,,,,,,,,,,,71.5
2020-02-14,,,,,,,,,,,,,,,,,,,,82.5
2020-03-03,,,,,,,,,,,,,,,,,,,,79.5
2020-03-06,,,,,,,,,,,,,,,,,,,,70.0
2020-03-10,,,,,,,,,,,,,,,,,,,,66.0
2020-03-11,,,,,,,,,,,,,,,,,,,,79.0
2020-03-12,,,,,,,,,,,,,,,,,,,,61.0
2020-03-13,,,,,,,,,,,,,,,,,,,,61.0
2020-03-16,,,,,,,,,,,,,,,,,,,,55.0
2020-03-17,,,,,,,,,,,,,,,,,,,,63.5
2020-03-18,,,,,,,,,,,,,,,,,,,,74.0
2020-03-25,,,,,,,,,,,,,,,,,,,,60.0
2020-03-26,,,,,,,,,,,,,,,,,,,,64.0
2020-03-27,,,,,,,,,,,,,,,,,,,,70.5
2020-03-31,,,,,,,,,,,,,,,,,,,,65.5
2020-04-16,,,,,,,,,,,,,,,,,,,,58.0
2020-04-17,,,,,,,,,,,,,,,,,,,,58.0
2020-04-20,,,,,,,,,,,,,,,,,,,,58.0
2020-04-27,,,,,,,,,,,,,,,,,,,,57.0
2020-05-05,,,,,,,,,,,,,,,,,,,,56.0
2020-05-07,,,,,,,,,,,,,,,,,,,,55.0
2020-05-19,,,,,,,,,,,,,,,,,,,,54.0
2020-05-25,,,,,,,,,,,,,,,,,,,,53.5
2020-06-05,,,,,,,,,,,,,,,,,,,,43.0
2020-06-08,,,,,,,,,,,,,,,,,,,,44.0
2020-06-09,,,,,,,,,,,,,,,,,,,,46.0
2020-06-10,,,,,,,,,,,,,,,,,,,,44.8
2020-06-12,,,,,,,,,,,,,,,,,,,,44.6
2020-06-16,,,,,,,,,,,,,,,,,,,,44.4
2020-06-17,,,,,,,,,,,,,,,,,,,,44.6
2020-06-19,,,,,,,,,,,,,,,,,,,,44.6
2020-06-23,,,,,,,,,,,,,,,,,,,,43.0
2020-06-24,,,,,,,,,,,,,,,,,,,,41.0
2020-06-25,,,,,,,,,,,,,,,,,,,,42.8
2020-06-29,,,,,,,,,,,,,,,,,,,,44.8
2020-07-03,,,,,,,,,,,,,,,,,,,,43.0
2020-07-06,,,,,,,,,,,,,,,,,,,,44.8
2020-07-08,,,,,,,,,,,,,,,,,,,,40.6
2020-07-09,,,,,,,,,,,,,,,,,,,,40.6
2020-07-10,,,,,,,,,,,,,,,,,,,,44.6
2020-07-13,,,,,,,,,,,,,,,,,,,,40.0
2020-07-15,,,,,,,,,,,,,,,,,,,,37.2
2020-07-16,,,,,,,,,,,,,,,,,,,,40.0
2020-07-20,,,,,,,,,,,,,,,,,,,,41.8
2020-07-22,,,,,,,,,,,,,,,,,,,,40.0
2020-07-27,,,,,,,,,,,,,,,,,,,,45.4
2020-07-30,,,,,,,,,,,,,,,,,,,,49.6
2020-08-18,,,,,,,,,,,,,,,,,,,,39.8
2020-08-19,,,,,,,,,,,,,,,,,,,,47.6
2020-08-24,,,,,,,,,,,,,,,,,,,,49.6
2020-08-25,,,,,,,,,,,,,,,,,,,,48.8
2020-09-01,,,,,,,,,,,,,,,,,,,,42.0
2020-09-25,,,,,,,,,,,,,,,,,,,,48.8
2020-09-28,,,,,,,,,,,,,,,,,,,,40.0
2020-10-20,,,,,,,,,,,,,,,,,,,,40.0
2020-11-06,,,,,,,,,,,,,,,,,,,,35.0
2020-11-09,,,,,,,,,,,,,,,,,,,,36.2
2020-11-11,,,,,,,,,,,,,,,,,,,,36.2
2020-11-13,,,,,,,,,,,,,,,,,,,,41.0
2020-11-17,,,,,,,,,,,,,,,,,,,,41.0
2020-11-18,,,,,,,,,,,,,,,,,,,,41.0
2020-11-19,,,,,,,,,,,,,,,,,,,,47.6
2020-11-20,,,,,,,,,,,,,,,,,,,,47.6
2020-11-23,,,,,,,,,,,,,,,,,,,,47.8
2020-12-01,,,,,,,,,,,,,,,,,,,,47.6
2020-12-02,,,,,,,,,,,,,,,,,,,,47.8
2020-12-08,,,,,,,,,,,,,,,,,,,,44.6
2020-12-10,,,,,,,,,,,,,,,,,,,,40.0
2020-12-14,,,,,,,,,,,,,,,,,,,,41.0
2020-12-16,,,,,,,,,,,,,,,,,,,,40.0
2020-12-18,,,,,,,,,,,,,,,,,,,,44.6
2020-12-21,,,,,,,,,,,,,,,,,,,,40.0
2020-12-22,,,,,,,,,,,,,,,,,,,,40.0
2020-12-23,,,,,,,,,,,,,,,,,,,,47.6
2020-12-29,,,,,,,,,,,,,,,,,,,,40.0
2020-12-30,,,,,,,,,,,,,,,,,,,,43.0
2020-12-31,,,,,,,,,,,,,,,,,,,,43.6
2021-01-04,,,,,,,,,,,,,,,,,,,,47.8
2021-01-28,,,,,,,,,,,,,,,,,,,,49.8
2021-02-18,,,,,,,,,,,,,,,,,,,,41.6
2021-02-19,,,,,,,,,,,,,,,,,,,,47.0
2021-02-23,,,,,,,,,,,,,,,,,,,,49.8
2021-02-25,,,,,,,,,,,,,,,,,,,,45.4
2021-03-04,,,,,,,,,,,,,,,,,,,,46.2
2021-03-09,,,,,,,,,,,,,,,,,,,,46.0
2021-03-12,,,,,,,,,,,,,,,,,,,,49.8
2021-03-15,,,,,,,,,,,,,,,,,,,,48.0
2021-03-17,,,,,,,,,,,,,,,,,,,,48.0
2021-03-18,,,,,,,,,,,,,,,,,,,,50.0
2021-03-23,,,,,,,,,,,,,,,,,,,,44.0
2021-03-24,,,,,,,,,,,,,,,,,,,,49.8
2021-03-29,,,,,,,,,,,,,,,,,,,,50.0
2021-04-01,,,,,,,,,,,,,,,,,,,,55.0
2021-04-08,,,,,,,,,,,,,,,,,,,,50.0
2021-05-03,,,,,,,,,,,,,,,,,,,,54.0
2021-05-21,,,,,,,,,,,,,,,,,,,,50.0
2021-06-18,,,,,,,,,,,,,,,,,,,,49.8
2021-06-24,,,,,,,,,,,,,,,,,,,,42.2
2021-06-25,,,,,,,,,,,,,,,,,,,,43.0
2021-06-28,,,,,,,,,,,,,,,,,,,,45.2
2021-07-06,,,,,,,,,,,,,,,,,,,,43.0
2021-07-07,,,,,,,,,,,,,,,,,,,,48.8
2021-07-28,,,,,,,,,,,,,,,,,,,,42.4
2021-07-29,,,,,,,,,,,,,,,,,,,,47.6
2021-08-06,,,,,,,,,,,,,,,,,,,,42.4
2021-08-09,,,,,,,,,,,,,,,,,,,,42.4
2021-08-11,,,,,,,,,,,,,,,,,,,,47.2
2021-08-31,,,,,,,,,,,,,,,,,,,,46.2
2021-09-14,,,,,,,,,,,,,,,,,,,,45.2
2021-09-17,,,,,,,,,,,,,,,,,,,,45.2
2021-09-20,,,,,,,,,,,,,,,,,,,,45.2
2021-09-21,,,,,,,,,,,,,,,,,,,,45.8
2021-09-22,,,,,,,,,,,,,,,,,,,,46.0
2021-09-24,,,,,,,,,,,,,,,,,,,,46.0
2021-10-05,,,,,,,,,,,,,,,,,,,,46.0
2021-10-14,,,,,,,,,,,,,,,,,,,,42.2
2021-10-15,,,,,,,,,,,,,,,,,,,,42.2
2021-10-29,,,,,,,,,,,,,,,,,,,,42.4
2021-11-16,,,,,,,,,,,,,,,,,,,,42.4
2021-11-17,,,,,,,,,,,,,,,,,,,,42.4
2021-11-18,,,,,,,,,,,,,,,,,,,,46.0
2021-12-06,,,,,,,,,,,,,,,,,,,,42.4
2021-12-15,,,,,,,,,,,,,,,,,,,,42.4
2021-12-16,,,,,,,,,,,,,,,,,,,,42.4
2021-12-20,,,,,,,,,,,,,,,,,,,,42.4
2021-12-21,,,,,,,,,,,,,,,,,,,,42.4
2021-12-27,,,,,,,,,,,,,,,,,,,,42.0
2021-12-29,,,,,,,,,,,,,,,,,,,,42.0
2021-12-30,,,,,,,,,,,,,,,,,,,,42.0
2022-01-05,,,,,,,,,,,,,,,,,,,,42.0
2022-01-11,,,,,,,,,,,,,,,,,,,,42.0
2022-01-12,,,,,,,,,,,,,,,,,,,,42.0
2022-01-13,,,,,,,,,,,,,,,,,,,,41.0
2022-01-17,,,,,,,,,,,,,,,,,,,,41.0
2022-01-24,,,,,,,,,,,,,,,,,,,,40.0
2022-01-28,,,,,,,,,,,,,,,,,,,,40.0
2022-02-21,,,,,,,,,,,,,,,,,,,,40.0
2022-02-24,,,,,,,,,,,,,,,,,,,,40.0
2022-02-25,,,,,,,,,,,,,,,,,,,,40.0
2022-03-04,,,,,,,,,,,,,,,,,,,,40.0
2022-03-07,,,,,,,,,,,,,,,,,,,,37.0
2022-03-08,,,,,,,,,,,,,,,,,,,,39.0
2022-03-10,,,,,,,,,,,,,,,,,,,,39.0
2022-03-23,,,,,,,,,,,,,,,,,,,,39.0
2022-03-29,,,,,,,,,,,,,,,,,,,,55.5
2022-04-06,,,,,,,,,,,,,,,,,,,,48.8
2022-04-08,,,,,,,,,,,,,,,,,,,,45.0
2022-04-27,,,,,,,,,,,,,,,,,,,,45.0
2022-05-20,,,,,,,,,,,,,,,,,,,,53.5
2022-05-31,,,,,,,,,,,,,,,,,,,,52.5
2022-06-17,,,,,,,,,,,,,,,,,,,,47.2
2022-06-20,,,,,,,,,,,,,,,,,,,,47.0
2022-06-21,,,,,,,,,,,,,,,,,,,,47.4
2022-07-18,,,,,,,,,,,,,,,,,,,,62.5
2022-07-20,,,,,,,,,,,,,,,,,,,,59.5
2022-07-26,,,,,,,,,,,,,,,,,,,,61.5
2022-07-27,,,,,,,,,,,,,,,,,,,,61.5
2022-08-18,,,,,,,,,,,,,,,,,,,,46.2
2022-08-31,,,,,,,,,,,,,,,,,,,,58.5
2022-09-29,,,,,,,,,,,,,,,,,,,,61.0
2022-10-07,,,,,,,,,,,,,,,,,,,,46.0
2022-10-10,,,,,,,,,,,,,,,,,,,,43.2
2022-11-11,,,,,,,,,,,,,,,,,,,,46.8
2022-11-14,,,,,,,,,,,,,,,,,,,,57.0
2022-11-15,,,,,,,,,,,,,,,,,,,,44.2
2022-11-22,,,,,,,,,,,,,,,,,,,,45.4
2022-11-28,,,,,,,,,,,,,,,,,,,,44.0
2022-11-29,,,,,,,,,,,,,,,,,,,,44.0
2022-11-30,,,,,,,,,,,,,,,,,,,,43.0
2022-12-01,,,,,,,,,,,,,,,,,,,,35.6
2022-12-02,,,,,,,,,,,,,,,,,,,,42.6
2022-12-05,,,,,,,,,,,,,,,,,,,,48.6
2022-12-06,,,,,,,,,,,,,,,,,,,,48.6
2022-12-07,,,,,,,,,,,,,,,,,,,,48.6
2022-12-08,,,,,,,,,,,,,,,,,,,,48.0
2022-12-09,,,,,,,,,,,,,,,,,,,,48.0
2022-12-12,,,,,,,,,,,,,,,,,,,,47.8
2022-12-13,,,,,,,,,,,,,,,,,,,,44.0
2022-12-14,,,,,,,,,,,,,,,,,,,,37.0
2022-12-15,,,,,,,,,,,,,,,,,,,,38.0
2022-12-16,,,,,,,,,,,,,,,,,,,,38.0
2022-12-19,,,,,,,,,,,,,,,,,,,,38.0
2022-12-20,,,,,,,,,,,,,,,,,,,,38.0
2022-12-21,,,,,,,,,,,,,,,,,,,,42.8
2022-12-22,,,,,,,,,,,,,,,,,,,,43.2
2022-12-23,,,,,,,,,,,,,,,,,,,,43.2
2022-12-27,,,,,,,,,,,,,,,,,,,,41.0
2022-12-28,,,,,,,,,,,,,,,,,,,,41.0
2022-12-29,,,,,,,,,,,,,,,,,,,,41.0
2022-12-30,,,,,,,,,,,,,,,,,,,,41.0
2023-01-02,,,,,,,,,,,,,,,,,,,,41.0
2023-01-03,,,,,,,,,,,,,,,,,,,,41.0
2023-01-04,,,,,,,,,,,,,,,,,,,,41.0
2023-01-05,,,,,,,,,,,,,,,,,,,,41.0
2023-01-06,,,,,,,,,,,,,,,,,,,,41.0
2023-01-09,,,,,,,,,,,,,,,,,,,,41.0
2023-01-10,,,,,,,,,,,,,,,,,,,,41.0
2023-01-11,,,,,,,,,,,,,,,,,,,,41.0
2023-01-12,,,,,,,,,,,,,,,,,,,,41.0
2023-01-13,,,,,,,,,,,,,,,,,,,,41.0
2023-01-16,,,,,,,,,,,,,,,,,,,,41.0
2023-01-17,,,,,,,,,,,,,,,,,,,,41.0
2023-01-18,,,,,,,,,,,,,,,,,,,,41.0
2023-01-19,,,,,,,,,,,,,,,,,,,,41.0
2023-01-20,,,,,,,,,,,,,,,,,,,,41.0
2023-01-23,,,,,,,,,,,,,,,,,,,,42.0
2023-01-24,,,,,,,,,,,,,,,,,,,,42.0
2023-01-25,,,,,,,,,,,,,,,,,,,,42.0
2023-01-26,,,,,,,,,,,,,,,,,,,,42.0
2023-01-27,,,,,,,,,,,,,,,,,,,,42.0
2023-01-30,,,,,,,,,,,,,,,,,,,,42.0
2023-01-31,,,,,,,,,,,,,,,,,,,,42.0
2023-02-01,,,,,,,,,,,,,,,,,,,,42.0
2023-02-02,,,,,,,,,,,,,,,,,,,,50.5
2023-02-03,,,,,,,,,,,,,,,,,,,,50.5
2023-02-06,,,,,,,,,,,,,,,,,,,,50.5
2023-02-07,,,,,,,,,,,,,,,,,,,,50.5
2023-02-08,,,,,,,,,,,,,,,,,,,,50.5
