,VANTI FP Equity_DX_SI_QTY,VANTI FP Equity_DX_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VANTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VANTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VANTI FP Equity_DX_SI_MV,VANTI FP Equity_DX_DSS,VANTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY,VANTI FP Equity_DX_BROKER_SI_QTY,VANTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VANTI FP Equity_DX_BROKER_SI_MV_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,VANTI FP Equity_DX_BROKER_SI_MV_INC_x,VANTI FP Equity_DX_SUPPLY_SI_MV_NEW,VANTI FP Equity_DX_BROKER_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_NEW,VANTI FP Equity_DX_SUPPLY_SI_MV_DEC,VANTI FP Equity_DX_BROKER_SI_QTY_INC,VANTI FP Equity_DX_SUPPLY_SI_QTY_DEC,VANTI FP Equity_DX_BROKER_SI_MV_NEW_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VANTI FP Equity_DX_BROKER_SI_MV_INC_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,VANTI FP Equity_DX_BROKER_SI_MV_ADD,VANTI FP Equity_DX_SUPPLY_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV,VANTI FP Equity_DX_BROKER_SI_MV_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV_RMV,VANTI FP Equity_DX_BROKER_SI_MV_RMV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VANTI FP Equity_DX_UTILIZATION_QUANTITY,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VANTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_MV,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VANTI FP Equity_DX_BROKER_SI_CON_RATIO,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VANTI FP Equity_DX_DEMAND_SUPPLY_RATIO,VANTI FP Equity_PX_LAST
2022-09-14,914726.0,2703930.06,0.42,5.61,0.39,2.74,0.0,2491307.93,468302.0,842797.0,1384300.71,,,,,,,,,,,,,,,,,7212.0,1.37,0.02,,,67.21,5.64,228489.0,675413.48,,0.67,67.24,41.25,0.3714,44.34,0.1102,2.956
2022-09-15,914726.0,2672829.37,0.42,5.65,0.39,2.75,0.0,2462652.83,461090.0,842797.0,1347304.98,,,,,,,,0.02,,7212.0,,,,,,,,1.36,,,,100.0,5.55,0.0,0.0,,0.0,100.0,41.19,0.372,44.48,0.11,2.922
2022-09-16,914726.0,2469760.2,0.42,5.71,0.39,2.72,0.0,2275551.9,461090.0,842797.0,1244943.0,,,,,,,,,,,,,,,,,,1.34,,,,100.0,5.55,0.0,0.0,,0.0,100.0,41.24,0.3731,44.56,0.1101,2.7
2022-09-19,917516.0,2567209.77,0.43,5.57,0.39,2.53,0.0,2358146.01,463880.0,842797.0,1297936.24,,,182.0,,,,,,,,,,,182.0,,2608.0,,1.26,,,,100.0,5.57,0.0,0.0,,0.0,100.0,41.01,0.3681,44.17,0.1101,2.798
2022-09-20,908140.0,2651768.8,0.42,19.94,0.39,2.6,0.0,2410316.92,471850.0,825451.0,1377802.0,,,18908.0,,,,,0.03,,10938.0,,,,18908.0,,,17346.0,1.32,0.04,,,100.0,5.66,0.0,0.0,,0.0,100.0,41.56,0.3756,44.57,0.109,2.92
2022-09-21,927048.0,2658773.66,0.43,21.41,0.39,2.78,0.0,2421621.61,465442.0,844359.0,1334887.66,,,,0.06,,,,0.02,18908.0,6408.0,,,0.06,,,,,1.37,,,,100.0,5.59,0.0,0.0,,0.0,100.0,40.94,0.3635,43.55,0.1113,2.868
2022-09-22,927048.0,2688439.2,0.43,20.33,0.39,2.72,0.0,2401666.9,465442.0,828161.0,1349781.8,,,,,,,,,,,,,,,,,16198.0,1.34,0.05,,,100.0,5.58,0.0,0.0,,0.0,100.0,40.69,0.3633,43.76,0.1112,2.9
2022-09-23,1162394.0,3438361.45,0.54,25.25,0.49,3.48,0.0,3191483.81,799361.0,1078933.0,2364509.84,,,194480.0,0.0,,250000.0,,0.08,772.0,27750.0,,,0.0,194480.0,0.77,167189.0,,2.33,,,,9.59,9.59,7534355.0,22286622.09,,22.03,9.55,32.25,0.2757,34.49,0.1395,2.958
2022-09-26,1030760.0,3038680.48,0.48,21.69,0.44,3.14,0.0,2792637.45,569102.0,947299.0,1677712.7,,,,0.31,,,,0.66,99345.0,230259.0,,,0.31,,,,230979.0,1.69,0.71,,,100.0,6.83,0.0,0.0,,0.0,100.0,36.49,0.301,39.07,0.1236,2.948
2022-09-27,1142447.0,1142447.0,0.53,23.28,0.48,3.45,0.0,948159.0,679929.0,948159.0,679929.0,,,121003.0,0.0,,,,0.03,860.0,10176.0,,,0.0,121003.0,,,,1.9,,,,100.0,8.15,0.0,0.0,,0.0,100.0,33.15,0.2639,35.4,0.1369,1.0
2022-09-28,1242729.0,1304865.45,0.58,24.45,0.53,2.91,0.0,1100715.0,679350.0,1048300.0,713317.5,,,,0.04,,141.0,,0.04,100000.0,720.0,,,0.04,,0.0,141.0,,1.04,,,,100.0,8.15,0.0,0.0,,0.0,100.0,32.68,0.3084,41.82,0.149,1.05
2022-09-29,1270258.0,1322338.58,0.59,21.52,0.54,1.37,0.0,1095708.71,683604.0,1052554.0,711631.76,,,36459.0,0.03,,,,0.06,23275.0,32205.0,,,0.03,36459.0,,,19021.0,0.71,0.06,,,100.0,8.19,0.0,0.0,,0.0,100.0,29.28,0.2371,31.71,0.1522,1.041
2022-09-30,1171082.0,1203872.3,0.38,16.32,0.33,1.26,0.0,980072.58,602688.0,953378.0,619563.26,,,,,,,,0.08,,80916.0,,,,,,,99176.0,0.63,0.11,,,100.0,7.22,0.0,0.0,,0.0,100.0,31.84,0.2717,34.25,0.1402,1.028
2022-10-03,1184266.0,1197292.93,0.38,16.09,0.33,1.26,0.0,977194.18,584564.0,966562.0,590994.2,,,,0.01,,,,0.02,13184.0,18124.0,,,0.01,,,,,0.61,,,,100.0,7.0,0.0,0.0,,0.0,100.0,31.48,0.2671,33.89,0.1418,1.011
2022-10-04,1184266.0,1225715.31,0.38,15.88,0.33,1.23,0.0,1000391.67,584564.0,966562.0,605023.74,,,,,,,,,,,,,,,,,,0.59,,,,100.0,6.98,0.0,0.0,,0.0,100.0,31.25,0.2674,34.1,0.1415,1.035
2022-10-05,1205266.0,1236602.92,0.39,16.26,0.34,1.29,0.0,992718.61,604564.0,967562.0,620282.66,,,20000.0,0.01,,,,,1000.0,,,,0.01,20000.0,,,,0.63,,,,100.0,7.23,0.0,0.0,,0.0,100.0,31.26,0.2611,33.43,0.1442,1.026
2022-10-06,1341528.0,1395189.12,0.43,18.39,0.38,1.42,0.0,1145340.56,751475.0,1101289.0,781534.0,,,146911.0,,,146911.0,,,,,,,,146911.0,0.15,,13184.0,0.77,0.01,,,100.0,9.02,0.0,0.0,,0.0,100.0,28.07,0.2222,30.09,0.161,1.04
2022-10-07,1341528.0,1342869.53,0.43,18.13,0.38,1.43,0.0,1102390.29,751475.0,1101289.0,752226.48,,,,,,,,,,,,,,,,,,0.78,,,,100.0,9.03,0.0,0.0,,0.0,100.0,28.23,0.2236,30.29,0.1612,1.001
2022-10-10,1365727.0,1285149.11,0.42,18.3,0.38,1.41,0.0,1036312.95,775674.0,1101289.0,729909.23,,,,,,,,,,,,,,,,24199.0,,0.79,,,,100.0,9.32,0.0,0.0,,0.0,100.0,27.84,0.2176,29.59,0.1641,0.941
2022-10-11,1371313.0,1200584.53,0.42,17.75,0.39,1.32,0.0,964178.52,783260.0,1101289.0,685744.13,,,2000.0,,,,,0.01,,11416.0,,,,2000.0,,17002.0,,0.73,,,,100.0,9.41,0.0,0.0,,0.0,100.0,27.42,0.2174,29.65,0.1647,0.8755
2022-10-12,1377897.0,1143654.51,0.42,16.37,0.39,1.24,0.0,904594.59,803760.0,1089873.0,667120.8,,,500.0,,,2000.0,,,,,,,,500.0,0.0,20000.0,13416.0,0.72,0.05,,,100.0,9.65,0.0,0.0,,0.0,100.0,27.15,0.2104,28.94,0.1655,0.83
2022-10-13,1467730.0,1218215.9,0.45,17.32,0.41,1.25,0.0,916793.1,873955.0,1104570.0,725382.65,,,17000.0,0.01,,,,0.0,17002.0,4805.0,,,0.01,17000.0,,58000.0,2305.0,0.72,0.0,,,100.0,10.49,0.0,0.0,,0.0,100.0,25.45,0.1921,27.3,0.1761,0.83
2022-10-14,1456330.0,1165792.17,0.45,16.5,0.41,1.24,0.0,919110.09,862555.0,1148170.0,690475.28,,,,,,43600.0,,0.02,,31400.0,,,,,0.04,20000.0,,0.72,,,,100.0,10.36,0.0,0.0,,0.0,100.0,25.81,0.1958,27.53,0.1749,0.8005
2022-10-17,1526668.0,1190801.04,0.47,15.05,0.43,1.25,0.0,895572.6,932893.0,1148170.0,727656.54,,,,,,,,,,,,,,,,70338.0,,0.74,,,,100.0,11.23,0.0,0.0,,0.0,100.0,24.47,0.1872,26.37,0.1837,0.78
2022-10-18,1541653.0,1133114.96,0.47,14.46,0.43,1.22,0.0,749900.66,1008256.0,1020273.0,741068.16,,,73377.0,,,,,0.09,,110378.0,,,,73377.0,,112364.0,127897.0,0.78,0.12,,,100.0,12.14,0.0,0.0,,0.0,100.0,22.89,0.1831,24.69,0.1856,0.735
2022-10-19,1473025.0,1090038.5,0.45,13.15,0.41,1.12,0.0,871259.72,920322.0,1177378.0,681038.28,,,,,,211999.0,,0.2,,250734.0,,,,,0.16,162800.0,54894.0,0.68,0.04,,,100.0,11.46,0.0,0.0,,0.0,100.0,23.83,0.1784,25.45,0.1835,0.74
2022-10-20,1614801.0,1225633.96,0.5,13.67,0.45,1.23,0.0,893629.9,1081404.0,1177378.0,820785.64,,,41776.0,,,,,0.04,,54894.0,,,,41776.0,,174200.0,,0.8,,,,100.0,13.03,0.0,0.0,,0.0,100.0,21.66,0.1733,23.3,0.1946,0.759
2022-10-21,1677827.0,1268437.21,0.51,14.33,0.47,1.3,0.0,887418.5,1144430.0,1173834.0,865189.08,,,78813.0,,,,,0.03,,40821.0,,,,78813.0,,25034.0,3544.0,0.87,0.0,,,100.0,13.8,0.0,0.0,,0.0,100.0,20.89,0.1758,22.58,0.2023,0.756
2022-10-24,1621985.0,1184049.05,0.5,13.81,0.46,1.25,0.0,818956.34,1149788.0,1121858.0,839345.24,,,18148.0,,,,,0.04,,55606.0,,,,18148.0,,42816.0,51976.0,0.86,0.04,,,100.0,13.86,0.0,0.0,,0.0,100.0,21.68,0.1861,23.44,0.1955,0.73
2022-10-25,1677943.0,1243355.76,0.49,14.03,0.47,1.26,0.0,872761.66,1144546.0,1177816.0,848108.59,,,,,,61200.0,,0.0,,5242.0,,,,,0.05,,5242.0,0.83,0.0,,,100.0,13.97,0.0,0.0,,0.0,100.0,20.79,0.1743,22.5,0.2049,0.741
2022-10-26,1708241.0,1271785.42,0.5,14.19,0.48,1.3,0.0,912611.82,1186881.0,1225805.0,883632.9,,,28880.0,0.05,,,,0.01,59885.0,17550.0,,,0.05,28880.0,,31005.0,11896.0,0.88,0.01,,,100.0,12.66,0.0,0.0,,0.0,100.0,20.38,0.1646,22.13,0.1822,0.7445
2022-10-27,1741379.0,1302551.49,0.51,14.02,0.49,1.34,0.0,947786.31,1208123.0,1267094.0,903676.0,,,33300.0,0.03,,,,0.01,44700.0,12058.0,,,0.03,33300.0,,,3411.0,0.9,0.0,,,100.0,12.84,0.0,0.0,,0.0,100.0,20.26,0.1597,21.6,0.1851,0.748
2022-10-28,1792786.0,1274670.85,0.53,14.31,0.5,1.37,0.0,937454.21,1259530.0,1318501.0,895525.83,,,,0.04,,,,,51407.0,,,,0.04,,,51407.0,,0.94,,,,100.0,13.39,0.0,0.0,,0.0,100.0,19.7,0.1553,21.16,0.1905,0.711
2022-10-31,1794286.0,1350200.22,0.53,14.5,0.5,1.32,0.0,993300.75,1259530.0,1320001.0,947796.33,,,,,,1500.0,,,,,,,,,0.0,,,0.9,,,,100.0,13.39,0.0,0.0,,0.0,100.0,19.42,0.1539,20.8,0.1907,0.7525
2022-11-01,1794286.0,1327771.64,0.53,13.95,0.5,1.38,0.0,976800.74,1259530.0,1320001.0,932052.2,,,,,,,,,,,,,,,,,,0.95,,,,100.0,13.32,0.0,0.0,,0.0,100.0,19.71,0.1549,21.16,0.1897,0.74
2022-11-02,1794286.0,1304445.92,0.53,13.84,0.5,1.36,0.0,959640.73,1279530.0,1320001.0,930218.31,,,,,,,,,,,,,,,,20000.0,,0.95,,,,100.0,13.52,0.0,0.0,,0.0,100.0,19.61,0.1548,21.03,0.1896,0.727
2022-11-03,1811065.0,1195302.9,0.53,14.21,0.51,1.35,0.0,882274.8,1279530.0,1336780.0,844489.8,,,,0.02,,,,,29000.0,,,,0.02,,,,12221.0,0.93,0.01,,,100.0,13.52,0.0,0.0,,0.0,100.0,19.52,0.1536,20.85,0.1914,0.66
2022-11-04,1814952.0,1155216.95,0.53,13.8,0.51,1.24,0.0,850152.05,1277035.0,1335667.0,812832.78,,,3267.0,,,,,0.01,,10762.0,,,,3267.0,,5000.0,1113.0,0.85,0.0,,,100.0,13.49,0.0,0.0,,0.0,100.0,18.88,0.1523,20.67,0.1918,0.6365
2022-11-07,2218558.0,1372178.12,0.65,16.12,0.62,1.45,0.0,1014173.01,1479041.0,1639730.0,914786.86,,,112337.0,0.19,,,,0.01,304063.0,10331.0,,,0.19,112337.0,,100000.0,,0.94,,,,100.0,15.61,0.0,0.0,,0.0,100.0,16.99,0.1497,21.29,0.2342,0.6185
2022-11-08,2278836.0,1399205.3,0.67,16.27,0.64,1.45,0.0,982404.91,1535319.0,1600008.0,942685.87,,,,0.0,,,,0.03,4000.0,43722.0,,,0.0,,,100000.0,43722.0,0.95,0.04,,,42.73,16.26,2057694.0,1263424.12,,1.27,42.78,17.32,0.1465,19.27,0.2414,0.614
2022-11-09,2378131.0,1438769.26,0.7,17.04,0.67,1.49,1.0,993764.53,1626114.0,1642586.0,983798.97,,,68189.0,0.02,,,,,42578.0,,,,0.02,68189.0,,22606.0,,1.0,,,,44.14,17.18,2057694.0,1244904.87,,1.26,44.18,16.77,0.1473,19.66,0.2512,0.605
2022-11-10,2350873.0,1457541.26,0.69,17.59,0.66,1.45,0.0,1023109.74,1598856.0,1650177.0,991290.72,,,9100.0,0.0,,,,0.03,9100.0,36358.0,,,0.0,9100.0,,,1509.0,0.96,0.0,,,43.73,16.87,2057694.0,1275770.28,,1.24,43.64,16.86,0.1473,20.35,0.2481,0.62
2022-11-11,2433792.0,1534505.86,0.72,18.48,0.68,1.53,1.0,1043589.1,1598856.0,1655177.0,1008078.71,,,,0.0,,,,,5000.0,,,,0.0,,,,,0.99,,,,43.73,17.01,2057694.0,1297376.07,,1.3,43.21,16.37,0.1409,19.61,0.2589,0.6305
2022-11-14,3652579.0,2266425.27,1.08,26.32,1.03,2.33,1.0,1343980.66,2461522.0,2165964.0,1527374.4,,,674974.0,0.34,,60909.0,,0.0,530840.0,3043.0,,,0.34,674974.0,0.04,190735.0,80962.0,1.55,0.05,,,63.27,26.19,1428995.0,886691.4,,0.9,63.2,13.08,0.1867,34.49,0.3886,0.6205
2022-11-15,3760065.0,2306799.88,1.11,26.53,1.06,2.35,1.0,1411542.64,2360138.0,2300803.0,1447944.66,,,164556.0,0.13,,2700.0,,0.18,206581.0,277465.0,,,0.13,164556.0,0.0,11525.0,74442.0,1.46,0.07,,,64.79,25.14,1282614.0,786883.69,,0.8,64.79,15.37,0.2065,36.35,0.4005,0.6135
2022-11-16,3404971.0,1327257.7,1.0,23.63,0.96,2.1,1.0,806114.2,2288046.0,2068020.0,891880.33,,,27954.0,0.02,,73000.0,,0.23,27000.0,365092.0,,,0.02,27954.0,0.05,265046.0,332783.0,1.43,0.22,,,64.08,24.53,1282614.0,499962.94,,0.79,64.5,15.26,0.2313,41.17,0.365,0.3898
2022-11-17,3475971.0,1220065.82,1.02,17.13,0.98,1.44,1.0,750796.02,2259046.0,2139020.0,792925.15,,,,0.07,,,,0.03,100000.0,29000.0,,,0.07,,,,29000.0,0.94,0.06,,,100.0,24.18,0.0,0.0,,0.0,100.0,14.2,0.2173,38.83,0.372,0.351
2022-11-18,3458171.0,698550.54,1.02,15.05,0.97,1.16,1.0,423840.44,2241246.0,2098220.0,452731.69,,,65677.0,,,,,0.04,,106477.0,,,,65677.0,,23000.0,40800.0,0.72,0.02,,,100.0,24.61,0.0,0.0,,0.0,100.0,14.52,0.222,39.42,0.3797,0.202
2022-11-21,3373289.0,678031.09,0.99,8.61,0.95,0.74,1.0,397991.46,2120307.0,1980057.0,426181.71,,,38281.0,0.0,,,,0.07,36057.0,159220.0,,,0.0,38281.0,,,154220.0,0.5,0.22,,,100.0,23.67,0.0,0.0,,0.0,100.0,13.99,0.2482,43.77,0.3765,0.201
2022-11-22,3334304.0,752885.84,0.98,7.34,0.94,0.73,1.0,441000.27,2108322.0,1953057.0,476059.11,,,34323.0,,,,,0.01,,46308.0,,,,34323.0,,,27000.0,0.5,0.01,,,100.0,23.63,0.0,0.0,,0.0,100.0,14.26,0.2565,44.75,0.3736,0.2258
2022-11-23,3523283.0,764552.41,1.04,7.26,0.99,0.84,1.0,442041.37,2120301.0,2037057.0,460105.32,,,150000.0,0.01,,150000.0,,0.1,27000.0,138021.0,,,0.01,150000.0,0.03,,93000.0,0.48,0.02,,,100.0,23.76,0.0,0.0,,0.0,100.0,14.48,0.2437,43.46,0.3948,0.217
2022-11-24,3501960.0,766228.85,1.03,6.67,0.99,0.81,1.0,445708.07,2098978.0,2037057.0,459256.39,,,48600.0,,,,,0.02,,69923.0,,,,48600.0,,,,0.46,,,,100.0,23.39,0.0,0.0,,0.0,100.0,14.39,0.245,43.65,0.3902,0.2188
2022-11-25,4039446.0,899180.68,1.19,7.56,1.14,0.94,1.0,520026.77,2337372.0,2336149.0,520299.01,,,272505.0,0.07,,,,0.01,318000.0,34111.0,,,0.07,272505.0,,,18908.0,0.52,0.01,,,100.0,26.04,0.0,0.0,,0.0,100.0,14.51,0.2216,39.71,0.4501,0.2226
2022-11-28,4408507.0,936366.89,1.3,8.23,1.24,1.03,1.0,518729.65,2414433.0,2442230.0,512825.57,,,162980.0,0.04,,,,0.02,171000.0,85919.0,,,0.04,162980.0,,,64919.0,0.54,0.01,,,100.0,26.9,0.0,0.0,,0.0,100.0,14.35,0.2103,37.25,0.4912,0.2124
2022-11-29,4879995.0,1046270.93,1.44,8.94,1.37,1.1,1.0,571165.24,2615421.0,2664017.0,560746.26,,,1852.0,0.05,,,,0.03,221787.0,67989.0,,,0.05,1852.0,,267125.0,,0.56,,,,100.0,29.29,0.0,0.0,,0.0,100.0,12.61,0.2657,46.14,0.5465,0.2144
2022-11-30,4901269.0,1005740.4,1.44,8.86,1.38,1.11,1.0,552314.88,2643219.0,2691593.0,542388.54,,,34100.0,0.01,,,,0.0,34100.0,6302.0,,,0.01,34100.0,,,6524.0,0.57,0.0,,,100.0,30.87,0.0,0.0,,0.0,100.0,12.47,0.2696,46.64,0.5724,0.2052
2022-12-01,4681915.0,959792.58,1.38,6.43,1.32,1.03,1.0,550504.95,2362268.0,2685390.0,484264.94,,,,,,,,0.08,,332297.0,,,,,,51346.0,6203.0,0.48,0.01,,,100.0,30.04,0.0,0.0,,0.0,100.0,13.04,0.2743,47.04,0.5955,0.205
2022-12-02,4406157.0,1002841.33,1.3,5.86,1.24,1.0,1.0,569992.79,2132429.0,2504362.0,485340.84,,,73612.0,,,,,0.06,,303451.0,,,,73612.0,,,181028.0,0.47,0.04,,,100.0,38.5,0.0,0.0,,0.0,100.0,14.44,0.2616,44.81,0.7956,0.2276
2022-12-05,5346369.0,1176201.18,1.57,6.38,1.5,1.24,1.0,651945.36,2613615.0,2963388.0,574995.3,,,,0.14,,,,0.02,580705.0,99519.0,,,0.14,,,580705.0,121679.0,0.59,0.03,,,100.0,48.76,0.0,0.0,,0.0,100.0,29.14,0.2386,34.97,0.9974,0.22
2022-12-06,5957809.0,1291652.99,1.75,6.94,1.68,1.35,1.0,728970.05,2762635.0,3362408.0,598939.27,,,448155.0,0.03,,448155.0,,0.07,150000.0,299135.0,,,0.03,448155.0,0.1,,199135.0,0.61,0.05,,,100.0,55.93,0.0,0.0,,0.0,100.0,21.37,0.1914,31.01,1.2062,0.2168
2022-12-07,5628449.0,1176345.84,1.66,6.45,1.58,1.25,1.0,641918.0,2721605.0,3071378.0,568815.44,,,,,,,,0.02,,67111.0,,,,,,26081.0,291030.0,0.59,0.07,,,100.0,56.79,0.0,0.0,,0.0,100.0,21.25,0.1898,31.12,1.1745,0.209
2022-12-08,5528449.0,1153234.46,1.63,6.28,1.56,1.19,1.0,682409.45,2421605.0,3271378.0,505146.8,,,200000.0,0.04,,,,0.11,200000.0,500000.0,,,0.04,200000.0,,,,0.51,,,,100.0,52.09,0.0,0.0,,0.0,100.0,19.86,0.1656,22.92,1.1891,0.2086
2022-12-09,5546417.0,1155873.3,1.63,6.23,1.56,1.19,1.0,661200.68,2838203.0,3172748.0,591481.51,,,325615.0,0.03,,265000.0,,0.01,140000.0,46008.0,,,0.03,325615.0,0.06,136991.0,503630.0,0.59,0.12,,,100.0,61.83,0.0,0.0,,0.0,100.0,21.53,0.1545,23.27,1.2082,0.2084
2022-12-12,5541491.0,1151521.83,1.63,6.2,1.56,1.19,1.0,659297.03,2833277.0,3172748.0,588754.96,,,,,,,,0.01,,35000.0,,,,,,30074.0,,0.59,,,,100.0,64.76,0.0,0.0,,0.0,100.0,21.49,0.1537,23.24,1.2665,0.2078
2022-12-13,5556491.0,1163529.22,1.64,6.15,1.56,1.19,1.0,667514.43,2833277.0,3187748.0,593288.2,,,,0.0,,,,,15000.0,,,,0.0,,,,,0.59,,,,100.0,66.68,0.0,0.0,,0.0,100.0,21.4,0.1536,23.23,1.3076,0.2094
2022-12-14,5598491.0,1102902.73,1.65,6.08,1.58,1.2,1.0,636260.36,2833277.0,3229748.0,558155.57,,,,0.01,,,,,42000.0,,,,0.01,,,,,0.59,,,,100.0,65.77,0.0,0.0,,0.0,100.0,21.02,0.1526,22.8,1.2996,0.197
2022-12-15,5652891.0,1017520.38,1.66,5.94,1.59,1.16,1.0,586250.64,2860477.0,3256948.0,514885.86,,,,,,27200.0,,,,,,,,,0.01,27200.0,,0.56,,,,100.0,68.74,0.0,0.0,,0.0,100.0,20.4,0.1497,23.43,1.3585,0.18
2022-12-16,5670891.0,1101287.03,1.67,5.76,1.6,1.12,1.0,635994.9,2869477.0,3274948.0,557252.43,,,9000.0,0.0,,,,,18000.0,,,,0.0,9000.0,,,,0.55,,,,100.0,69.58,0.0,0.0,,0.0,100.0,19.63,0.1512,24.51,1.3752,0.1942
2022-12-19,5671891.0,1082763.99,1.67,5.57,1.6,1.15,1.0,625378.47,2869477.0,3275948.0,547783.16,,,,,,1000.0,,,,,,,,,0.0,,,0.56,,,,100.0,70.59,0.0,0.0,,0.0,100.0,20.18,0.1498,23.49,1.3953,0.1909
2022-12-20,5617491.0,1031933.1,1.65,5.47,1.58,1.13,1.0,596795.01,2842277.0,3248748.0,522126.28,,,,,,,,0.01,,27200.0,,,,,,,27200.0,0.54,0.01,,,100.0,68.12,0.0,0.0,,0.0,100.0,20.32,0.1541,24.03,1.3462,0.1837
2022-12-21,5572956.0,1030996.86,1.64,5.4,1.57,1.08,1.0,592779.41,2842277.0,3204213.0,525821.25,,,,,,,,0.02,,100.0,,,,,,100.0,44535.0,0.52,0.01,,,100.0,69.24,0.0,0.0,,0.0,100.0,20.33,0.1559,24.91,1.3576,0.185
2022-12-22,5564421.0,1020514.81,1.64,5.37,1.57,1.09,1.0,586093.76,2787242.0,3195713.0,511180.18,,,6500.0,0.0,,,,0.02,6500.0,84635.0,,,0.0,6500.0,,23100.0,15000.0,0.52,0.0,,,100.0,68.94,0.0,0.0,,0.0,100.0,20.22,0.1561,24.92,1.3762,0.1834
2022-12-23,5564421.0,1055014.22,1.64,5.4,1.57,1.1,1.0,605907.18,2787242.0,3195713.0,528461.08,,,,,,,,,,,,,,,,,,0.52,,,,100.0,65.05,0.0,0.0,,0.0,100.0,20.13,0.1563,25.04,1.2987,0.1896
2022-12-26,5564421.0,1055014.22,1.64,5.4,1.57,1.1,1.0,605907.18,2787242.0,3195713.0,528461.08,,,,,,,,,,,,,,,,,,0.53,,,,100.0,65.05,0.0,0.0,,0.0,100.0,20.45,0.1561,24.72,1.2987,
2022-12-27,5527010.0,1039077.88,1.63,5.36,1.56,1.1,1.0,593760.78,2750831.0,3158302.0,517156.23,,,,,,,,0.01,,36411.0,,,,,,,37411.0,0.52,0.01,,,100.0,64.75,0.0,0.0,,0.0,100.0,19.51,0.1545,24.76,1.301,0.188
2022-12-28,5547010.0,1053931.9,1.63,5.35,1.56,1.1,1.0,601977.38,2760831.0,3168302.0,524557.89,,,10000.0,0.0,,,,,10000.0,,,,0.0,10000.0,,,,0.52,,,,100.0,64.84,0.0,0.0,,0.0,100.0,19.33,0.1542,24.7,1.3027,0.19
2022-12-29,5547010.0,1061697.71,1.63,5.34,1.56,1.11,1.0,606413.0,2760831.0,3168302.0,528423.05,,,,,,,,,,,,,,,,,,0.52,,,,100.0,64.84,0.0,0.0,,0.0,100.0,19.43,0.1542,24.61,1.3027,0.1914
2022-12-30,5517010.0,1133193.85,1.62,5.6,1.55,1.14,1.0,644607.23,2745831.0,3138302.0,563993.69,,,,,,,,0.0,,15000.0,,,,,,,30000.0,0.56,0.01,,,100.0,64.48,0.0,0.0,,0.0,100.0,19.66,0.1547,24.72,1.2956,0.2054
2023-01-02,5517010.0,1142021.07,1.62,5.69,1.55,1.16,1.0,649628.51,2745831.0,3138302.0,568387.02,,,,,,,,,,,,,,,,,,0.56,,,,100.0,64.56,0.0,0.0,,0.0,100.0,20.36,0.1544,23.99,1.2971,0.207
2023-01-03,5555010.0,1150998.07,1.64,6.83,1.56,1.18,1.0,654192.97,2764831.0,3157302.0,572872.98,,,19000.0,0.0,,,,,19000.0,,,,0.0,19000.0,,,,0.57,,,,100.0,64.71,0.0,0.0,,0.0,100.0,20.13,0.1556,23.52,1.3002,0.2072
2023-01-04,5555010.0,1134333.04,1.64,7.36,1.56,1.17,1.0,644721.07,2764831.0,3157302.0,564578.49,,,,,,,,,,,,,,,,,,0.57,,,,100.0,64.63,0.0,0.0,,0.0,100.0,20.28,0.1562,23.7,1.2985,0.2042
2023-01-05,5555010.0,1147665.07,1.64,7.55,1.56,1.16,1.0,652298.59,2764831.0,3157302.0,571214.08,,,,,,,,,,,,,,,,,,0.56,,,,100.0,64.63,0.0,0.0,,0.0,100.0,20.14,0.1561,23.81,1.2985,0.2066
2023-01-06,5534010.0,1134472.05,1.63,7.9,1.56,1.16,1.0,642941.91,2764831.0,3136302.0,566790.36,,,,,,,,,,,,,,,,,21000.0,0.57,0.0,,,100.0,64.63,0.0,0.0,,0.0,100.0,20.4,0.1566,23.91,1.2936,0.205
