,ALEXA FP Equity_DX_SI_QTY,ALEXA FP Equity_DX_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXA FP Equity_DX_SI_MV,ALEXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SUPPLY_SI_QTY,ALEXA FP Equity_DX_BROKER_SI_QTY,ALEXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXA FP Equity_DX_SUPPLY_SI_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXA FP Equity_DX_BROKER_SI_CON_RATIO,ALEXA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEXA FP Equity_PX_LAST
2021-09-07,,,,,,,,,,,,,,,,,,,,91.5
2021-09-08,,,,,,,,,,,,,,,,,,,,92.0
2021-09-09,,,,,,,,,,,,,,,,,,,,92.0
2021-09-10,,,,,,,,,,,,,,,,,,,,91.5
2021-09-13,,,,,,,,,,,,,,,,,,,,92.0
2021-09-14,,,,,,,,,,,,,,,,,,,,91.5
2021-09-15,,,,,,,,,,,,,,,,,,,,91.0
2021-09-17,,,,,,,,,,,,,,,,,,,,91.0
2021-09-20,,,,,,,,,,,,,,,,,,,,91.0
2021-09-22,,,,,,,,,,,,,,,,,,,,91.5
2021-09-23,,,,,,,,,,,,,,,,,,,,92.0
2021-09-24,,,,,,,,,,,,,,,,,,,,92.0
2021-09-27,,,,,,,,,,,,,,,,,,,,91.5
2021-09-28,,,,,,,,,,,,,,,,,,,,91.0
2021-09-29,,,,,,,,,,,,,,,,,,,,91.5
2021-09-30,,,,,,,,,,,,,,,,,,,,91.5
2021-10-01,,,,,,,,,,,,,,,,,,,,91.0
2021-10-04,,,,,,,,,,,,,,,,,,,,91.5
2021-10-05,,,,,,,,,,,,,,,,,,,,91.5
2021-10-07,,,,,,,,,,,,,,,,,,,,91.5
2021-10-08,,,,,,,,,,,,,,,,,,,,91.5
2021-10-11,,,,,,,,,,,,,,,,,,,,91.5
2021-10-12,,,,,,,,,,,,,,,,,,,,92.0
2021-10-13,,,,,,,,,,,,,,,,,,,,91.0
2021-10-14,,,,,,,,,,,,,,,,,,,,91.0
2021-10-15,,,,,,,,,,,,,,,,,,,,92.5
2021-10-18,,,,,,,,,,,,,,,,,,,,91.0
2021-10-20,,,,,,,,,,,,,,,,,,,,93.0
2021-10-21,,,,,,,,,,,,,,,,,,,,95.0
2021-10-22,,,,,,,,,,,,,,,,,,,,95.5
2021-10-25,,,,,,,,,,,,,,,,,,,,95.5
2021-10-27,,,,,,,,,,,,,,,,,,,,98.0
2021-10-28,,,,,,,,,,,,,,,,,,,,94.0
2021-10-29,,,,,,,,,,,,,,,,,,,,94.0
2021-11-01,,,,,,,,,,,,,,,,,,,,93.5
2021-11-02,,,,,,,,,,,,,,,,,,,,93.5
2021-11-03,,,,,,,,,,,,,,,,,,,,94.5
2021-11-04,,,,,,,,,,,,,,,,,,,,95.0
2021-11-08,,,,,,,,,,,,,,,,,,,,95.5
2021-11-09,,,,,,,,,,,,,,,,,,,,95.0
2021-11-10,,,,,,,,,,,,,,,,,,,,95.5
2021-11-11,,,,,,,,,,,,,,,,,,,,95.5
2021-11-12,,,,,,,,,,,,,,,,,,,,95.0
2021-11-15,,,,,,,,,,,,,,,,,,,,98.0
2021-11-16,,,,,,,,,,,,,,,,,,,,100.0
2021-11-17,,,,,,,,,,,,,,,,,,,,98.0
2021-11-19,,,,,,,,,,,,,,,,,,,,96.0
2021-11-22,,,,,,,,,,,,,,,,,,,,96.0
2021-11-24,,,,,,,,,,,,,,,,,,,,97.0
2021-11-25,,,,,,,,,,,,,,,,,,,,97.0
2021-11-26,,,,,,,,,,,,,,,,,,,,94.0
2021-11-29,,,,,,,,,,,,,,,,,,,,94.5
2021-11-30,,,,,,,,,,,,,,,,,,,,95.0
2021-12-02,,,,,,,,,,,,,,,,,,,,94.0
2021-12-03,,,,,,,,,,,,,,,,,,,,94.0
2021-12-07,,,,,,,,,,,,,,,,,,,,94.0
2021-12-08,,,,,,,,,,,,,,,,,,,,96.0
2021-12-09,,,,,,,,,,,,,,,,,,,,96.0
2021-12-10,,,,,,,,,,,,,,,,,,,,94.5
2021-12-13,,,,,,,,,,,,,,,,,,,,93.0
2021-12-14,,,,,,,,,,,,,,,,,,,,94.5
2021-12-16,,,,,,,,,,,,,,,,,,,,95.0
2021-12-17,,,,,,,,,,,,,,,,,,,,95.0
2021-12-20,,,,,,,,,,,,,,,,,,,,93.5
2021-12-22,,,,,,,,,,,,,,,,,,,,93.5
2021-12-23,,,,,,,,,,,,,,,,,,,,94.0
2021-12-27,,,,,,,,,,,,,,,,,,,,93.0
2021-12-28,,,,,,,,,,,,,,,,,,,,95.5
2021-12-29,,,,,,,,,,,,,,,,,,,,95.0
2021-12-30,,,,,,,,,,,,,,,,,,,,94.5
2021-12-31,,,,,,,,,,,,,,,,,,,,94.5
2022-01-03,,,,,,,,,,,,,,,,,,,,95.0
2022-01-04,,,,,,,,,,,,,,,,,,,,95.5
2022-01-05,,,,,,,,,,,,,,,,,,,,95.0
2022-01-06,,,,,,,,,,,,,,,,,,,,95.0
2022-01-07,,,,,,,,,,,,,,,,,,,,95.0
2022-01-10,,,,,,,,,,,,,,,,,,,,95.5
2022-01-11,,,,,,,,,,,,,,,,,,,,98.0
2022-01-12,,,,,,,,,,,,,,,,,,,,95.5
2022-01-13,,,,,,,,,,,,,,,,,,,,99.0
2022-01-14,,,,,,,,,,,,,,,,,,,,99.0
2022-01-17,,,,,,,,,,,,,,,,,,,,98.0
2022-01-18,,,,,,,,,,,,,,,,,,,,99.0
2022-01-19,,,,,,,,,,,,,,,,,,,,99.0
2022-01-20,,,,,,,,,,,,,,,,,,,,99.0
2022-01-24,,,,,,,,,,,,,,,,,,,,96.5
2022-01-25,,,,,,,,,,,,,,,,,,,,96.5
2022-01-26,,,,,,,,,,,,,,,,,,,,97.0
2022-01-27,,,,,,,,,,,,,,,,,,,,97.0
2022-01-28,,,,,,,,,,,,,,,,,,,,98.5
2022-01-31,,,,,,,,,,,,,,,,,,,,98.5
2022-02-01,,,,,,,,,,,,,,,,,,,,99.5
2022-02-02,,,,,,,,,,,,,,,,,,,,96.5
2022-02-03,,,,,,,,,,,,,,,,,,,,97.0
2022-02-04,,,,,,,,,,,,,,,,,,,,96.5
2022-02-07,,,,,,,,,,,,,,,,,,,,97.0
2022-02-08,,,,,,,,,,,,,,,,,,,,98.0
2022-02-09,,,,,,,,,,,,,,,,,,,,99.0
2022-02-10,,,,,,,,,,,,,,,,,,,,98.5
2022-02-11,,,,,,,,,,,,,,,,,,,,99.0
2022-02-14,,,,,,,,,,,,,,,,,,,,99.0
2022-02-15,,,,,,,,,,,,,,,,,,,,99.0
2022-02-16,,,,,,,,,,,,,,,,,,,,97.5
2022-02-18,,,,,,,,,,,,,,,,,,,,98.5
2022-02-21,,,,,,,,,,,,,,,,,,,,98.5
2022-02-22,,,,,,,,,,,,,,,,,,,,96.5
2022-02-23,,,,,,,,,,,,,,,,,,,,96.5
2022-02-24,,,,,,,,,,,,,,,,,,,,95.5
2022-02-25,,,,,,,,,,,,,,,,,,,,94.5
2022-02-28,,,,,,,,,,,,,,,,,,,,93.5
2022-03-01,,,,,,,,,,,,,,,,,,,,95.0
2022-03-02,,,,,,,,,,,,,,,,,,,,95.0
2022-03-03,,,,,,,,,,,,,,,,,,,,95.0
2022-03-04,,,,,,,,,,,,,,,,,,,,95.0
2022-03-07,,,,,,,,,,,,,,,,,,,,91.0
2022-03-08,,,,,,,,,,,,,,,,,,,,91.0
2022-03-09,,,,,,,,,,,,,,,,,,,,94.0
2022-03-14,,,,,,,,,,,,,,,,,,,,96.0
2022-03-15,,,,,,,,,,,,,,,,,,,,95.0
2022-03-21,,,,,,,,,,,,,,,,,,,,97.0
2022-03-24,,,,,,,,,,,,,,,,,,,,95.0
2022-03-25,,,,,,,,,,,,,,,,,,,,102.0
2022-03-28,,,,,,,,,,,,,,,,,,,,105.0
2022-03-30,,,,,,,,,,,,,,,,,,,,105.0
2022-04-01,,,,,,,,,,,,,,,,,,,,105.0
2022-04-04,,,,,,,,,,,,,,,,,,,,110.0
2022-04-05,,,,,,,,,,,,,,,,,,,,111.0
2022-04-06,,,,,,,,,,,,,,,,,,,,102.0
2022-04-07,,,,,,,,,,,,,,,,,,,,107.0
2022-04-08,,,,,,,,,,,,,,,,,,,,108.0
2022-04-11,,,,,,,,,,,,,,,,,,,,106.0
2022-04-13,,,,,,,,,,,,,,,,,,,,108.0
2022-04-14,,,,,,,,,,,,,,,,,,,,105.0
2022-04-21,,,,,,,,,,,,,,,,,,,,102.0
2022-04-22,,,,,,,,,,,,,,,,,,,,103.0
2022-04-25,,,,,,,,,,,,,,,,,,,,102.0
2022-04-26,,,,,,,,,,,,,,,,,,,,104.0
2022-04-27,,,,,,,,,,,,,,,,,,,,102.0
2022-04-28,,,,,,,,,,,,,,,,,,,,101.0
2022-05-02,,,,,,,,,,,,,,,,,,,,101.0
2022-05-03,,,,,,,,,,,,,,,,,,,,101.0
2022-05-04,,,,,,,,,,,,,,,,,,,,101.0
2022-05-05,,,,,,,,,,,,,,,,,,,,100.0
2022-05-06,,,,,,,,,,,,,,,,,,,,96.5
2022-05-09,,,,,,,,,,,,,,,,,,,,100.0
2022-05-11,,,,,,,,,,,,,,,,,,,,102.0
2022-05-12,,,,,,,,,,,,,,,,,,,,103.0
2022-05-17,,,,,,,,,,,,,,,,,,,,100.0
2022-05-18,,,,,,,,,,,,,,,,,,,,99.0
2022-05-19,,,,,,,,,,,,,,,,,,,,99.0
2022-05-20,,,,,,,,,,,,,,,,,,,,100.0
2022-05-24,,,,,,,,,,,,,,,,,,,,100.0
2022-05-25,,,,,,,,,,,,,,,,,,,,103.0
2022-05-26,,,,,,,,,,,,,,,,,,,,103.0
2022-05-27,,,,,,,,,,,,,,,,,,,,105.0
2022-05-30,,,,,,,,,,,,,,,,,,,,105.0
2022-05-31,,,,,,,,,,,,,,,,,,,,105.0
2022-06-01,,,,,,,,,,,,,,,,,,,,103.0
2022-06-02,,,,,,,,,,,,,,,,,,,,103.0
2022-06-03,,,,,,,,,,,,,,,,,,,,104.0
2022-06-06,,,,,,,,,,,,,,,,,,,,101.0
2022-06-07,,,,,,,,,,,,,,,,,,,,102.0
2022-06-08,,,,,,,,,,,,,,,,,,,,102.0
2022-06-09,,,,,,,,,,,,,,,,,,,,106.0
2022-06-10,,,,,,,,,,,,,,,,,,,,106.0
2022-06-13,,,,,,,,,,,,,,,,,,,,102.0
2022-06-14,,,,,,,,,,,,,,,,,,,,102.0
2022-06-15,,,,,,,,,,,,,,,,,,,,105.0
2022-06-16,,,,,,,,,,,,,,,,,,,,106.0
2022-06-17,,,,,,,,,,,,,,,,,,,,105.0
2022-06-20,,,,,,,,,,,,,,,,,,,,106.0
2022-06-21,,,,,,,,,,,,,,,,,,,,106.0
2022-06-22,,,,,,,,,,,,,,,,,,,,105.0
2022-06-23,,,,,,,,,,,,,,,,,,,,108.0
2022-06-24,,,,,,,,,,,,,,,,,,,,110.0
2022-06-27,,,,,,,,,,,,,,,,,,,,110.0
2022-06-28,,,,,,,,,,,,,,,,,,,,110.0
2022-06-29,,,,,,,,,,,,,,,,,,,,110.0
2022-06-30,,,,,,,,,,,,,,,,,,,,110.0
2022-07-01,,,,,,,,,,,,,,,,,,,,115.0
2022-07-04,,,,,,,,,,,,,,,,,,,,120.0
2022-07-05,,,,,,,,,,,,,,,,,,,,115.0
2022-07-06,,,,,,,,,,,,,,,,,,,,116.0
2022-07-07,,,,,,,,,,,,,,,,,,,,117.0
2022-07-08,,,,,,,,,,,,,,,,,,,,120.0
2022-07-11,,,,,,,,,,,,,,,,,,,,125.0
2022-07-12,,,,,,,,,,,,,,,,,,,,134.0
2022-07-13,,,,,,,,,,,,,,,,,,,,134.0
2022-07-14,,,,,,,,,,,,,,,,,,,,134.0
2022-07-15,,,,,,,,,,,,,,,,,,,,135.0
2022-07-18,,,,,,,,,,,,,,,,,,,,123.0
2022-07-19,,,,,,,,,,,,,,,,,,,,125.0
2022-07-20,,,,,,,,,,,,,,,,,,,,123.0
2022-07-21,,,,,,,,,,,,,,,,,,,,122.0
2022-07-22,,,,,,,,,,,,,,,,,,,,125.0
2022-07-25,,,,,,,,,,,,,,,,,,,,128.0
2022-07-26,,,,,,,,,,,,,,,,,,,,126.0
2022-07-27,,,,,,,,,,,,,,,,,,,,125.0
2022-07-28,,,,,,,,,,,,,,,,,,,,124.0
2022-07-29,,,,,,,,,,,,,,,,,,,,127.0
2022-08-01,,,,,,,,,,,,,,,,,,,,125.0
2022-08-02,,,,,,,,,,,,,,,,,,,,124.0
2022-08-03,,,,,,,,,,,,,,,,,,,,124.0
2022-08-04,,,,,,,,,,,,,,,,,,,,126.0
2022-08-05,,,,,,,,,,,,,,,,,,,,128.0
2022-08-08,,,,,,,,,,,,,,,,,,,,127.0
2022-08-09,,,,,,,,,,,,,,,,,,,,124.0
2022-08-10,,,,,,,,,,,,,,,,,,,,122.0
2022-08-11,,,,,,,,,,,,,,,,,,,,122.0
2022-08-12,,,,,,,,,,,,,,,,,,,,125.0
2022-08-15,,,,,,,,,,,,,,,,,,,,125.0
2022-08-16,,,,,,,,,,,,,,,,,,,,123.0
2022-08-18,,,,,,,,,,,,,,,,,,,,122.0
2022-08-19,,,,,,,,,,,,,,,,,,,,127.0
2022-08-22,,,,,,,,,,,,,,,,,,,,127.0
2022-08-23,,,,,,,,,,,,,,,,,,,,125.0
2022-08-24,,,,,,,,,,,,,,,,,,,,125.0
2022-08-25,,,,,,,,,,,,,,,,,,,,123.0
2022-08-26,,,,,,,,,,,,,,,,,,,,123.0
2022-08-29,,,,,,,,,,,,,,,,,,,,120.0
2022-08-30,,,,,,,,,,,,,,,,,,,,115.0
2022-08-31,,,,,,,,,,,,,,,,,,,,115.0
2022-09-01,,,,,,,,,,,,,,,,,,,,115.0
2022-09-02,,,,,,,,,,,,,,,,,,,,114.0
2022-09-05,,,,,,,,,,,,,,,,,,,,130.0
2022-09-06,,,,,,,,,,,,,,,,,,,,124.0
2022-09-07,,,,,,,,,,,,,,,,,,,,125.0
2022-09-09,,,,,,,,,,,,,,,,,,,,116.0
2022-09-12,,,,,,,,,,,,,,,,,,,,118.0
2022-09-13,,,,,,,,,,,,,,,,,,,,112.0
2022-09-14,,,,,,,,,,,,,,,,,,,,120.0
2022-09-15,,,,,,,,,,,,,,,,,,,,115.0
2022-09-19,,,,,,,,,,,,,,,,,,,,114.0
2022-09-20,,,,,,,,,,,,,,,,,,,,110.0
2022-09-21,,,,,,,,,,,,,,,,,,,,109.0
2022-09-22,,,,,,,,,,,,,,,,,,,,108.0
2022-09-23,,,,,,,,,,,,,,,,,,,,107.0
2022-09-26,,,,,,,,,,,,,,,,,,,,111.0
2022-09-27,,,,,,,,,,,,,,,,,,,,108.0
2022-09-28,,,,,,,,,,,,,,,,,,,,110.0
2022-09-29,,,,,,,,,,,,,,,,,,,,110.0
2022-09-30,,,,,,,,,,,,,,,,,,,,111.0
2022-10-03,,,,,,,,,,,,,,,,,,,,117.0
2022-10-04,,,,,,,,,,,,,,,,,,,,108.0
2022-10-05,,,,,,,,,,,,,,,,,,,,111.0
2022-10-06,,,,,,,,,,,,,,,,,,,,117.0
2022-10-07,,,,,,,,,,,,,,,,,,,,115.0
2022-10-11,,,,,,,,,,,,,,,,,,,,117.0
2022-10-12,,,,,,,,,,,,,,,,,,,,115.0
2022-10-13,,,,,,,,,,,,,,,,,,,,115.0
2022-10-14,,,,,,,,,,,,,,,,,,,,112.0
2022-10-17,,,,,,,,,,,,,,,,,,,,118.0
2022-10-18,,,,,,,,,,,,,,,,,,,,120.0
2022-10-19,,,,,,,,,,,,,,,,,,,,117.0
2022-10-20,,,,,,,,,,,,,,,,,,,,120.0
2022-10-21,,,,,,,,,,,,,,,,,,,,120.0
2022-10-24,,,,,,,,,,,,,,,,,,,,120.0
2022-10-25,,,,,,,,,,,,,,,,,,,,120.0
2022-10-27,,,,,,,,,,,,,,,,,,,,115.0
2022-10-28,,,,,,,,,,,,,,,,,,,,116.0
2022-10-31,,,,,,,,,,,,,,,,,,,,121.0
2022-11-02,,,,,,,,,,,,,,,,,,,,120.0
2022-11-03,,,,,,,,,,,,,,,,,,,,121.0
2022-11-04,,,,,,,,,,,,,,,,,,,,119.0
2022-11-08,,,,,,,,,,,,,,,,,,,,120.0
2022-11-09,,,,,,,,,,,,,,,,,,,,118.0
2022-11-10,,,,,,,,,,,,,,,,,,,,119.0
2022-11-11,,,,,,,,,,,,,,,,,,,,120.0
2022-11-14,,,,,,,,,,,,,,,,,,,,123.0
2022-11-15,,,,,,,,,,,,,,,,,,,,123.0
2022-11-16,,,,,,,,,,,,,,,,,,,,124.0
2022-11-17,,,,,,,,,,,,,,,,,,,,122.0
2022-11-21,,,,,,,,,,,,,,,,,,,,122.0
2022-11-22,,,,,,,,,,,,,,,,,,,,120.0
2022-11-23,,,,,,,,,,,,,,,,,,,,122.0
2022-11-24,,,,,,,,,,,,,,,,,,,,121.0
2022-11-25,,,,,,,,,,,,,,,,,,,,121.0
2022-11-28,,,,,,,,,,,,,,,,,,,,120.0
2022-11-29,,,,,,,,,,,,,,,,,,,,120.0
2022-11-30,,,,,,,,,,,,,,,,,,,,121.0
2022-12-01,,,,,,,,,,,,,,,,,,,,124.0
2022-12-02,,,,,,,,,,,,,,,,,,,,124.0
2022-12-05,,,,,,,,,,,,,,,,,,,,121.0
2022-12-06,,,,,,,,,,,,,,,,,,,,121.0
2022-12-07,,,,,,,,,,,,,,,,,,,,121.0
2022-12-08,,,,,,,,,,,,,,,,,,,,120.0
2022-12-09,,,,,,,,,,,,,,,,,,,,121.0
2022-12-12,,,,,,,,,,,,,,,,,,,,119.0
2022-12-13,,,,,,,,,,,,,,,,,,,,118.0
2022-12-14,,,,,,,,,,,,,,,,,,,,120.0
2022-12-15,,,,,,,,,,,,,,,,,,,,121.0
2022-12-16,,,,,,,,,,,,,,,,,,,,121.0
2022-12-19,,,,,,,,,,,,,,,,,,,,119.0
2022-12-20,,,,,,,,,,,,,,,,,,,,119.0
2022-12-21,,,,,,,,,,,,,,,,,,,,122.0
2022-12-22,,,,,,,,,,,,,,,,,,,,122.0
2022-12-23,,,,,,,,,,,,,,,,,,,,122.0
2022-12-27,,,,,,,,,,,,,,,,,,,,121.0
2022-12-28,,,,,,,,,,,,,,,,,,,,120.0
2022-12-29,,,,,,,,,,,,,,,,,,,,119.0
2022-12-30,,,,,,,,,,,,,,,,,,,,119.0
2023-01-02,,,,,,,,,,,,,,,,,,,,120.0
2023-01-03,,,,,,,,,,,,,,,,,,,,120.0
2023-01-04,,,,,,,,,,,,,,,,,,,,126.0
2023-01-05,,,,,,,,,,,,,,,,,,,,124.0
2023-01-06,,,,,,,,,,,,,,,,,,,,122.0
2023-01-09,,,,,,,,,,,,,,,,,,,,123.0
2023-01-10,,,,,,,,,,,,,,,,,,,,124.0
2023-01-11,,,,,,,,,,,,,,,,,,,,125.0
2023-01-12,,,,,,,,,,,,,,,,,,,,131.0
2023-01-13,,,,,,,,,,,,,,,,,,,,127.0
2023-01-16,,,,,,,,,,,,,,,,,,,,132.0
2023-01-17,,,,,,,,,,,,,,,,,,,,132.0
2023-01-18,,,,,,,,,,,,,,,,,,,,129.0
2023-01-19,,,,,,,,,,,,,,,,,,,,130.0
2023-01-20,,,,,,,,,,,,,,,,,,,,129.0
2023-01-23,,,,,,,,,,,,,,,,,,,,128.0
2023-01-24,,,,,,,,,,,,,,,,,,,,132.0
2023-01-25,,,,,,,,,,,,,,,,,,,,132.0
2023-01-26,,,,,,,,,,,,,,,,,,,,132.0
2023-01-27,,,,,,,,,,,,,,,,,,,,132.0
2023-01-30,,,,,,,,,,,,,,,,,,,,127.0
2023-01-31,,,,,,,,,,,,,,,,,,,,127.0
2023-02-01,,,,,,,,,,,,,,,,,,,,127.0
2023-02-02,,,,,,,,,,,,,,,,,,,,130.0
2023-02-03,,,,,,,,,,,,,,,,,,,,132.0
2023-02-06,,,,,,,,,,,,,,,,,,,,132.0
2023-02-07,,,,,,,,,,,,,,,,,,,,130.0
2023-02-08,,,,,,,,,,,,,,,,,,,,132.0
2023-02-09,,,,,,,,,,,,,,,,,,,,131.0
2023-02-10,,,,,,,,,,,,,,,,,,,,131.0
2023-02-13,,,,,,,,,,,,,,,,,,,,133.0
2023-02-14,,,,,,,,,,,,,,,,,,,,133.0
2023-02-15,,,,,,,,,,,,,,,,,,,,132.0
2023-02-16,,,,,,,,,,,,,,,,,,,,133.0
2023-02-17,,,,,,,,,,,,,,,,,,,,131.0
2023-02-20,,,,,,,,,,,,,,,,,,,,130.0
2023-02-21,,,,,,,,,,,,,,,,,,,,133.0
2023-02-22,,,,,,,,,,,,,,,,,,,,129.0
2023-02-23,,,,,,,,,,,,,,,,,,,,131.0
2023-02-24,,,,,,,,,,,,,,,,,,,,130.0
2023-02-27,,,,,,,,,,,,,,,,,,,,131.0
2023-02-28,,,,,,,,,,,,,,,,,,,,131.0
2023-03-01,,,,,,,,,,,,,,,,,,,,130.0
2023-03-02,,,,,,,,,,,,,,,,,,,,130.0
2023-03-03,,,,,,,,,,,,,,,,,,,,133.0
2023-03-06,,,,,,,,,,,,,,,,,,,,130.0
2023-03-07,,,,,,,,,,,,,,,,,,,,133.0
2023-03-08,,,,,,,,,,,,,,,,,,,,133.0
2023-03-09,,,,,,,,,,,,,,,,,,,,133.0
2023-03-10,,,,,,,,,,,,,,,,,,,,131.0
2023-03-13,,,,,,,,,,,,,,,,,,,,130.0
2023-03-14,,,,,,,,,,,,,,,,,,,,130.0
2023-03-15,,,,,,,,,,,,,,,,,,,,131.0
2023-03-16,,,,,,,,,,,,,,,,,,,,132.0
2023-03-17,,,,,,,,,,,,,,,,,,,,128.0
2023-03-20,,,,,,,,,,,,,,,,,,,,127.0
2023-03-21,,,,,,,,,,,,,,,,,,,,129.0
2023-03-22,,,,,,,,,,,,,,,,,,,,129.0
2023-03-23,,,,,,,,,,,,,,,,,,,,129.0
2023-03-24,,,,,,,,,,,,,,,,,,,,126.0
2023-03-27,,,,,,,,,,,,,,,,,,,,129.0
2023-03-28,,,,,,,,,,,,,,,,,,,,126.0
2023-03-29,,,,,,,,,,,,,,,,,,,,127.0
2023-03-30,,,,,,,,,,,,,,,,,,,,127.0
2023-03-31,,,,,,,,,,,,,,,,,,,,133.0
2023-04-03,,,,,,,,,,,,,,,,,,,,130.0
2023-04-04,,,,,,,,,,,,,,,,,,,,130.0
2023-04-05,,,,,,,,,,,,,,,,,,,,127.0
2023-04-06,,,,,,,,,,,,,,,,,,,,127.0
2023-04-11,,,,,,,,,,,,,,,,,,,,130.0
2023-04-12,,,,,,,,,,,,,,,,,,,,131.0
2023-04-13,,,,,,,,,,,,,,,,,,,,131.0
2023-04-14,,,,,,,,,,,,,,,,,,,,131.0
2023-04-17,,,,,,,,,,,,,,,,,,,,129.0
2023-04-18,,,,,,,,,,,,,,,,,,,,129.0
2023-04-19,,,,,,,,,,,,,,,,,,,,129.0
2023-04-20,,,,,,,,,,,,,,,,,,,,131.0
2023-04-21,,,,,,,,,,,,,,,,,,,,131.0
2023-04-24,,,,,,,,,,,,,,,,,,,,129.0
2023-04-25,,,,,,,,,,,,,,,,,,,,129.0
2023-04-26,,,,,,,,,,,,,,,,,,,,129.0
2023-04-27,,,,,,,,,,,,,,,,,,,,127.0
2023-04-28,,,,,,,,,,,,,,,,,,,,128.0
2023-05-02,,,,,,,,,,,,,,,,,,,,130.0
2023-05-03,,,,,,,,,,,,,,,,,,,,130.0
2023-05-04,,,,,,,,,,,,,,,,,,,,128.0
2023-05-05,,,,,,,,,,,,,,,,,,,,128.0
2023-05-08,,,,,,,,,,,,,,,,,,,,128.0
2023-05-09,,,,,,,,,,,,,,,,,,,,128.0
2023-05-10,,,,,,,,,,,,,,,,,,,,128.0
2023-05-11,,,,,,,,,,,,,,,,,,,,130.0
2023-05-12,,,,,,,,,,,,,,,,,,,,129.0
2023-05-15,,,,,,,,,,,,,,,,,,,,129.0
2023-05-16,,,,,,,,,,,,,,,,,,,,130.0
2023-05-17,,,,,,,,,,,,,,,,,,,,130.0
2023-05-18,,,,,,,,,,,,,,,,,,,,130.0
2023-05-19,,,,,,,,,,,,,,,,,,,,130.0
2023-05-22,,,,,,,,,,,,,,,,,,,,131.0
2023-05-23,,,,,,,,,,,,,,,,,,,,130.0
2023-05-24,,,,,,,,,,,,,,,,,,,,130.0
2023-05-25,,,,,,,,,,,,,,,,,,,,131.0
2023-05-26,,,,,,,,,,,,,,,,,,,,130.0
2023-05-29,,,,,,,,,,,,,,,,,,,,130.0
2023-05-30,,,,,,,,,,,,,,,,,,,,130.0
2023-05-31,,,,,,,,,,,,,,,,,,,,130.0
2023-06-01,,,,,,,,,,,,,,,,,,,,126.0
2023-06-02,,,,,,,,,,,,,,,,,,,,127.0
2023-06-05,,,,,,,,,,,,,,,,,,,,128.0
2023-06-06,,,,,,,,,,,,,,,,,,,,129.0
2023-06-07,,,,,,,,,,,,,,,,,,,,126.0
2023-06-08,,,,,,,,,,,,,,,,,,,,126.0
2023-06-09,,,,,,,,,,,,,,,,,,,,126.0
2023-06-12,,,,,,,,,,,,,,,,,,,,129.0
2023-06-13,,,,,,,,,,,,,,,,,,,,129.0
2023-06-14,,,,,,,,,,,,,,,,,,,,130.0
2023-06-15,,,,,,,,,,,,,,,,,,,,127.0
2023-06-16,,,,,,,,,,,,,,,,,,,,127.0
2023-06-19,,,,,,,,,,,,,,,,,,,,128.0
2023-06-20,,,,,,,,,,,,,,,,,,,,128.0
2023-06-21,,,,,,,,,,,,,,,,,,,,125.0
2023-06-22,,,,,,,,,,,,,,,,,,,,125.0
2023-06-23,,,,,,,,,,,,,,,,,,,,128.0
2023-06-26,,,,,,,,,,,,,,,,,,,,128.0
2023-06-27,,,,,,,,,,,,,,,,,,,,126.0
2023-06-28,,,,,,,,,,,,,,,,,,,,126.0
2023-06-29,,,,,,,,,,,,,,,,,,,,126.0
2023-06-30,,,,,,,,,,,,,,,,,,,,126.0
2023-07-03,,,,,,,,,,,,,,,,,,,,127.0
2023-07-04,,,,,,,,,,,,,,,,,,,,127.0
2023-07-05,,,,,,,,,,,,,,,,,,,,127.0
2023-07-06,,,,,,,,,,,,,,,,,,,,127.0
2023-07-07,,,,,,,,,,,,,,,,,,,,127.0
2023-07-10,,,,,,,,,,,,,,,,,,,,128.0
2023-07-11,,,,,,,,,,,,,,,,,,,,128.0
2023-07-12,,,,,,,,,,,,,,,,,,,,125.0
2023-07-13,,,,,,,,,,,,,,,,,,,,128.0
2023-07-14,,,,,,,,,,,,,,,,,,,,128.0
2023-07-17,,,,,,,,,,,,,,,,,,,,125.0
2023-07-18,,,,,,,,,,,,,,,,,,,,127.0
2023-07-19,,,,,,,,,,,,,,,,,,,,126.0
2023-07-20,,,,,,,,,,,,,,,,,,,,126.0
2023-07-21,,,,,,,,,,,,,,,,,,,,128.0
2023-07-24,,,,,,,,,,,,,,,,,,,,128.0
2023-07-25,,,,,,,,,,,,,,,,,,,,130.0
